Fluxo maximo = 90
150 1939
40 77 3
40 90 11
40 118 3
40 134 14
41 31 4
41 50 10
41 53 7
41 82 11
41 83 10
41 125 2
41 128 3
41 136 12
42 2 10
42 14 2
42 26 17
42 33 20
42 46 19
42 63 7
42 74 9
42 80 1
42 84 3
42 134 12
42 137 5
42 143 18
42 146 5
42 148 19
43 46 2
43 57 14
43 58 15
43 59 14
43 60 6
43 105 15
43 140 12
43 141 13
44 4 19
44 20 6
44 23 1
44 30 1
44 58 4
44 64 17
44 86 18
44 92 16
44 100 13
44 103 19
44 131 16
44 141 17
44 143 15
45 3 4
45 7 12
45 24 1
45 42 8
45 46 19
45 66 9
45 69 11
45 73 18
45 81 18
45 87 15
45 104 2
45 115 14
45 117 20
45 119 17
45 127 8
45 133 12
45 149 5
46 5 15
46 17 10
46 25 15
46 44 20
46 49 5
46 92 3
46 98 19
46 106 2
46 120 13
46 142 9
46 147 1
47 4 8
47 9 8
47 24 16
47 34 6
47 44 10
47 62 18
47 76 2
47 88 8
47 114 1
47 123 1
47 146 5
48 4 8
48 12 3
48 17 15
48 38 9
48 42 1
48 61 8
48 92 6
48 99 11
48 118 18
48 125 19
48 126 2
48 133 5
49 6 20
49 16 20
49 31 18
49 38 7
49 54 10
49 57 9
49 59 9
49 61 8
49 63 7
49 71 15
49 76 18
49 78 3
49 102 11
49 118 8
49 120 3
49 124 11
49 134 8
49 146 8
50 22 19
50 23 5
50 24 1
50 26 15
50 28 15
50 32 5
50 58 16
50 59 14
50 61 18
50 72 4
50 78 19
50 79 6
50 82 4
50 83 19
50 85 5
50 113 14
50 118 11
50 120 11
50 131 19
50 143 9
51 12 14
51 22 19
51 47 2
51 54 19
51 71 11
51 78 19
51 89 15
51 101 6
51 111 1
51 120 20
52 11 8
52 19 10
52 39 9
52 64 19
52 70 12
52 72 9
52 78 14
52 96 17
52 116 8
52 133 11
52 134 19
52 139 18
52 144 12
52 145 15
53 11 12
53 14 16
53 20 2
53 33 10
53 60 7
53 75 12
53 80 3
53 85 14
53 90 6
53 100 18
53 104 12
53 109 8
53 130 15
53 131 8
53 132 11
53 135 14
54 10 16
54 23 9
54 42 14
54 60 14
54 62 7
54 70 11
54 87 6
54 95 6
54 98 19
54 119 8
54 120 4
54 131 6
54 149 10
55 15 16
55 27 20
55 32 20
55 38 4
55 39 2
55 50 11
55 54 15
55 65 8
55 77 2
55 89 8
55 103 14
55 114 15
56 12 7
56 24 11
56 47 6
56 84 6
56 109 13
56 121 10
56 138 1
56 142 4
56 145 17
56 148 2
57 16 1
57 26 12
57 33 1
57 35 14
57 67 15
57 72 12
57 80 9
57 95 9
57 112 10
57 127 17
57 130 5
58 6 14
58 11 9
58 12 7
58 27 18
58 28 1
58 32 4
58 36 13
58 41 7
58 49 3
58 53 10
58 63 6
58 77 14
58 95 13
58 113 3
58 130 18
58 137 2
58 141 1
58 149 8
59 26 20
59 33 1
59 48 15
59 54 6
59 94 9
59 102 4
59 115 11
59 120 19
59 125 15
59 127 13
59 136 14
59 144 15
60 5 20
60 14 11
60 24 10
60 29 7
60 35 15
60 46 12
60 47 13
60 55 7
60 65 1
60 83 10
60 99 10
60 109 4
60 110 6
60 112 20
60 117 13
60 123 4
60 128 18
60 140 17
60 146 6
61 6 14
61 16 3
61 22 13
61 24 1
61 29 20
61 30 2
61 43 11
61 57 18
61 100 6
61 107 18
61 110 11
61 114 12
61 119 2
61 120 12
61 128 20
61 131 2
61 132 3
61 145 5
62 3 18
62 9 2
62 19 19
62 30 5
62 40 11
62 50 3
62 55 12
62 63 11
62 73 10
62 79 20
62 106 15
62 110 5
62 131 3
62 132 14
62 133 1
63 21 10
63 28 20
63 33 6
63 34 20
63 41 10
63 51 3
63 88 6
63 104 10
63 108 19
63 117 2
64 7 14
64 11 1
64 14 7
64 21 17
64 24 9
64 27 13
64 28 7
64 34 20
64 36 6
64 47 3
64 48 14
64 56 5
64 72 16
64 78 10
64 95 12
64 96 16
64 100 8
64 112 2
64 118 20
64 134 8
64 149 1
65 3 14
65 5 9
65 17 18
65 24 7
65 32 13
65 52 6
65 56 16
65 71 13
65 95 16
65 97 16
65 101 10
65 118 12
65 129 9
65 134 11
65 135 9
66 26 20
66 35 5
66 38 6
66 44 2
66 75 10
66 90 17
66 95 19
66 99 3
66 114 8
66 133 17
66 142 19
66 145 17
67 8 6
67 20 5
67 29 4
67 40 4
67 44 20
67 49 20
67 51 8
67 68 20
67 122 18
67 143 18
67 147 17
68 20 15
68 30 16
68 42 9
68 44 12
68 53 18
68 58 9
68 64 4
68 79 8
68 89 5
68 101 20
68 106 9
68 130 3
68 147 2
69 11 5
69 12 13
69 20 13
69 21 7
69 46 12
69 71 20
69 84 19
69 85 4
69 92 14
69 96 15
69 98 9
69 108 5
69 129 4
69 132 13
69 139 15
70 9 2
70 12 10
70 16 17
70 17 9
70 22 3
70 36 9
70 37 18
70 67 20
70 72 17
70 74 1
70 89 14
70 92 4
70 120 8
70 134 16
70 135 12
71 4 14
71 6 15
71 8 1
71 25 15
71 31 1
71 32 4
71 45 10
71 57 15
71 74 7
71 91 2
71 103 11
71 106 15
71 116 9
71 128 18
71 132 3
71 142 13
71 144 13
72 10 19
72 48 10
72 59 17
72 61 3
72 62 3
72 73 7
72 78 12
72 83 2
72 84 1
72 85 9
72 86 15
72 89 8
72 103 12
72 118 14
72 137 16
72 140 10
73 3 20
73 4 1
73 9 3
73 20 16
73 36 16
73 39 14
73 47 1
73 49 6
73 52 19
73 60 3
73 75 2
73 77 12
73 85 17
73 90 20
73 93 16
73 127 14
73 133 12
74 21 14
74 58 4
74 61 15
74 73 6
74 100 12
74 103 11
74 114 11
74 118 8
74 133 6
74 135 4
74 136 16
74 145 6
74 148 20
75 19 5
75 21 8
75 39 1
75 45 5
75 46 13
75 51 12
75 69 6
75 74 3
75 76 1
75 78 15
75 83 16
75 99 8
75 106 20
75 111 1
75 123 15
75 124 15
75 125 9
75 136 17
75 148 1
76 6 10
76 27 4
76 51 12
76 87 2
76 121 3
76 131 11
76 141 5
77 22 19
77 23 15
77 25 20
77 31 7
77 33 14
77 36 20
77 38 19
77 39 17
77 69 14
77 92 8
77 115 15
77 124 15
77 125 2
77 131 11
78 2 17
78 7 17
78 8 14
78 13 20
78 17 2
78 33 16
78 69 8
78 74 19
78 102 12
78 133 12
78 139 5
78 146 6
79 7 15
79 12 2
79 17 4
79 29 2
79 34 5
79 38 10
79 45 1
79 60 11
79 73 10
79 86 1
79 111 20
79 138 3
79 145 20
79 148 14
80 3 7
80 22 5
80 45 4
80 49 14
80 58 3
80 66 7
80 97 17
80 147 5
81 6 7
81 15 6
81 19 17
81 43 2
81 47 17
81 79 1
81 88 11
81 99 15
81 124 9
81 144 10
82 45 16
82 58 10
82 69 15
82 73 11
82 85 18
82 95 20
82 97 19
82 102 15
82 104 16
82 131 20
82 133 6
82 135 12
82 144 5
82 146 17
83 8 6
83 26 2
83 35 14
83 53 9
83 56 13
83 66 20
83 73 8
83 77 12
83 96 14
83 101 5
83 117 19
83 134 2
83 135 3
83 142 6
84 7 1
84 19 16
84 22 17
84 28 1
84 32 20
84 68 13
84 90 15
84 106 18
84 114 5
84 124 3
84 136 9
84 140 1
85 30 9
85 41 7
85 74 16
85 114 15
85 126 20
85 132 4
85 134 17
85 137 18
85 139 4
86 2 3
86 17 6
86 20 12
86 23 3
86 41 17
86 56 1
86 70 20
86 74 16
86 85 7
86 90 13
86 101 9
86 109 3
86 114 19
86 115 4
86 120 12
86 124 15
86 134 6
86 139 20
86 142 18
87 24 1
87 26 5
87 32 6
87 35 2
87 50 3
87 57 9
87 63 10
87 70 3
87 80 16
87 115 12
87 129 18
87 136 15
88 4 10
88 9 20
88 24 2
88 26 6
88 36 4
88 37 4
88 48 12
88 50 13
88 53 13
88 58 2
88 60 9
88 61 2
88 68 17
88 72 6
88 74 14
88 118 20
88 122 10
89 2 8
89 31 8
89 39 11
89 54 1
89 57 10
89 59 10
89 78 19
89 87 13
89 100 15
89 109 3
89 115 14
89 125 20
89 129 14
89 130 11
90 8 13
90 16 20
90 27 4
90 58 6
90 62 17
90 75 20
90 98 4
90 136 4
90 145 6
91 7 14
91 18 19
91 28 10
91 29 10
91 36 9
91 39 4
91 52 14
91 54 8
91 75 3
91 96 1
91 102 1
91 114 16
91 138 13
92 2 13
92 12 5
92 14 7
92 25 15
92 32 7
92 38 9
92 39 19
92 42 4
92 55 8
92 73 3
92 78 3
92 84 16
92 91 4
92 103 7
92 107 8
92 116 12
93 12 19
93 42 20
93 51 16
93 72 3
93 79 1
93 108 5
93 109 12
93 110 10
93 139 17
94 37 16
94 83 12
94 85 11
94 101 18
94 114 20
94 125 3
94 132 6
94 133 7
94 138 17
95 6 10
95 13 3
95 22 14
95 28 13
95 32 5
95 40 6
95 45 3
95 56 1
95 60 17
95 61 7
95 72 16
95 76 14
95 96 5
95 100 19
95 112 3
95 128 18
95 130 7
95 139 16
95 143 4
95 147 1
95 148 7
96 17 10
96 32 8
96 38 8
96 40 3
96 43 17
96 60 17
96 87 4
96 98 3
96 101 16
96 102 5
96 127 8
96 146 17
97 11 18
97 19 7
97 38 15
97 42 4
97 50 20
97 71 14
97 73 3
97 112 2
97 130 4
97 139 2
97 141 9
98 1 2
98 3 7
98 12 12
98 19 20
98 21 9
98 28 8
98 29 7
98 43 15
98 56 13
98 60 8
98 62 18
98 63 10
98 76 5
98 78 4
98 81 13
98 88 14
98 100 15
98 106 7
98 109 1
98 110 15
98 115 6
98 149 1
99 9 9
99 15 7
99 31 5
99 46 17
99 56 1
99 63 18
99 82 17
99 84 19
99 89 14
99 98 17
99 128 2
99 140 11
99 144 16
100 12 16
100 19 1
100 37 5
100 48 17
100 65 20
100 83 15
100 92 11
100 94 16
100 97 16
100 99 19
100 108 16
100 118 3
100 119 19
100 128 10
100 149 1
101 8 20
101 11 20
101 14 11
101 15 17
101 34 3
101 53 3
101 57 17
101 73 9
101 79 3
101 87 3
101 93 17
101 102 5
101 109 16
101 112 5
101 118 2
101 120 7
101 129 16
101 134 13
101 135 1
101 140 3
101 142 13
102 7 4
102 15 1
102 19 17
102 37 15
102 57 8
102 68 17
102 111 19
102 116 11
102 130 12
102 133 4
102 140 8
102 145 17
103 1 19
103 2 16
103 4 8
103 12 10
103 16 2
103 28 9
103 33 20
103 42 13
103 50 3
103 69 3
103 77 10
103 82 13
103 83 16
103 84 17
103 88 6
103 127 4
103 147 1
104 5 3
104 34 14
104 47 3
104 62 16
104 64 5
104 68 11
104 83 9
104 88 12
104 125 6
104 129 14
105 2 13
105 13 9
105 50 4
105 58 9
105 61 19
105 75 15
105 104 2
105 128 3
105 129 6
105 136 10
106 2 8
106 5 9
106 6 3
106 11 4
106 29 9
106 47 18
106 64 13
106 67 4
106 74 1
106 112 2
106 133 12
106 142 5
106 149 18
107 32 7
107 37 2
107 44 2
107 49 3
107 62 6
107 69 5
107 120 3
107 126 4
108 30 16
108 33 14
108 60 6
108 70 6
108 78 12
108 81 13
108 91 1
108 103 17
109 4 2
109 9 12
109 12 2
109 17 5
109 42 3
109 58 10
109 67 16
109 69 10
109 82 13
109 100 4
109 103 13
109 139 6
109 148 3
110 27 19
110 39 10
110 80 6
110 105 13
110 113 6
110 115 6
110 134 6
111 18 12
111 20 19
111 37 3
111 53 1
111 54 16
111 57 11
111 62 7
111 65 3
111 77 14
111 109 2
111 120 16
111 127 13
111 133 5
112 24 10
112 52 9
112 54 17
112 56 2
112 63 19
112 72 3
112 80 9
112 84 16
112 87 8
112 109 2
112 111 16
112 116 20
112 117 12
112 134 19
112 137 12
112 138 5
113 6 13
113 8 3
113 18 17
113 28 17
113 29 10
113 61 13
113 62 10
113 73 8
113 86 13
113 115 13
113 121 20
113 133 8
113 135 7
114 4 11
114 7 11
114 22 8
114 41 9
114 56 2
114 65 5
114 67 5
114 72 11
114 76 13
114 80 12
114 97 10
114 105 9
114 107 13
114 111 3
114 123 18
114 134 8
114 144 11
115 8 3
115 10 11
115 35 12
115 46 13
115 47 18
115 50 8
115 53 8
115 57 5
115 60 8
115 61 19
115 69 7
115 73 16
115 74 4
115 75 6
115 78 3
115 111 3
115 130 4
115 136 4
116 12 6
116 20 14
116 23 5
116 26 12
116 35 9
116 40 3
116 54 16
116 58 8
116 83 1
116 103 10
116 104 14
116 106 7
116 108 8
116 124 14
116 132 18
117 1 10
117 24 9
117 41 13
117 48 6
117 50 14
117 71 5
117 77 7
117 86 1
117 93 19
117 95 3
117 105 13
117 107 3
117 143 18
118 6 4
118 7 2
118 18 18
118 36 15
118 55 11
118 83 12
118 84 15
118 96 9
118 108 2
118 121 8
118 123 6
118 129 3
118 131 14
118 140 11
118 148 8
119 24 11
119 47 9
119 57 19
119 59 18
119 66 18
119 72 7
119 76 5
119 95 19
119 123 6
119 148 5
120 25 10
120 27 18
120 32 18
120 42 4
120 43 12
120 45 5
120 58 17
120 91 8
120 93 16
120 96 3
120 98 12
120 109 9
120 128 3
121 26 12
121 37 20
121 43 12
121 54 6
121 57 14
121 58 12
121 61 19
121 64 3
121 66 10
121 87 4
121 123 6
121 133 3
122 6 18
122 13 11
122 17 10
122 42 1
122 44 18
122 46 13
122 85 18
122 91 17
122 106 1
122 116 19
122 128 2
122 137 10
123 4 12
123 10 9
123 31 8
123 32 20
123 33 17
123 43 10
123 51 20
123 65 17
123 67 10
123 70 20
123 76 8
123 83 14
123 92 4
123 97 20
123 138 20
124 2 13
124 3 15
124 8 14
124 38 9
124 43 1
124 45 19
124 51 2
124 65 9
124 112 6
124 130 17
124 135 11
124 136 16
124 138 13
124 143 18
124 148 6
125 1 19
125 19 12
125 50 2
125 67 13
125 85 5
125 87 12
125 91 12
125 119 18
125 129 18
126 3 14
126 10 9
126 31 10
126 37 2
126 63 1
126 68 16
126 75 3
126 92 17
126 122 6
126 135 8
126 147 18
127 14 15
127 30 11
127 82 17
127 104 18
127 120 15
127 137 5
127 138 4
128 18 14
128 40 18
128 51 10
128 74 6
128 110 2
128 147 2
129 9 12
129 28 9
129 33 12
129 46 8
129 47 9
129 58 11
129 62 12
129 64 18
129 81 12
129 83 9
129 107 2
129 139 16
129 142 15
130 3 18
130 24 7
130 25 7
130 51 7
130 54 1
130 55 8
130 66 5
130 69 11
130 80 13
130 81 13
130 87 17
130 90 16
130 114 15
130 138 12
131 6 5
131 11 1
131 27 18
131 36 12
131 60 19
131 71 15
131 80 20
131 91 17
131 108 17
132 14 10
132 15 6
132 26 11
132 37 2
132 40 16
132 63 17
132 84 17
132 88 7
132 91 13
132 111 17
132 119 11
132 122 6
132 125 6
133 25 9
133 31 2
133 35 8
133 90 19
133 95 15
133 103 18
133 115 14
133 119 10
133 123 6
133 144 6
134 4 18
134 11 19
134 29 19
134 60 20
134 78 8
134 113 5
134 118 10
134 121 14
134 122 2
134 129 14
134 133 16
134 140 18
135 11 13
135 23 9
135 27 12
135 43 3
135 51 7
135 69 20
135 72 16
135 78 19
135 107 6
135 137 18
135 139 16
136 4 10
136 7 2
136 9 1
136 24 3
136 37 16
136 66 18
136 69 8
136 92 1
136 101 19
136 126 20
136 145 3
137 13 14
137 14 7
137 20 20
137 24 12
137 26 4
137 40 14
137 50 7
137 60 20
137 70 15
137 81 7
137 97 16
137 102 12
137 119 7
137 136 20
138 30 2
138 33 17
138 39 9
138 46 11
138 50 6
138 61 8
138 70 16
138 71 15
138 72 1
138 73 18
138 75 8
138 85 3
138 114 16
138 118 16
138 145 14
138 147 17
138 149 8
139 6 20
139 10 18
139 12 9
139 33 1
139 43 2
139 46 1
139 55 5
139 62 17
139 70 17
139 72 15
139 89 18
139 123 1
139 128 16
140 25 18
140 33 18
140 52 4
140 73 7
140 87 3
140 92 12
140 129 8
140 143 1
141 5 2
141 8 14
141 28 8
141 77 12
141 90 16
141 91 1
141 106 14
141 109 11
141 122 4
141 128 5
141 139 18
142 33 13
142 54 5
142 67 14
142 81 3
142 93 8
142 94 11
142 105 20
142 108 9
142 124 11
142 137 5
142 138 9
143 10 20
143 12 10
143 18 14
143 25 3
143 36 6
143 51 20
143 52 1
143 63 8
143 91 16
143 94 5
143 106 5
143 120 12
143 126 1
143 148 6
144 7 5
144 67 8
144 69 3
144 84 20
144 85 16
144 93 14
144 116 13
144 117 2
144 119 4
144 120 14
144 125 18
145 3 10
145 6 16
145 8 3
145 12 18
145 38 18
145 62 8
145 65 12
145 78 19
145 124 8
145 126 19
146 8 10
146 16 8
146 17 6
146 34 15
146 35 17
146 50 15
146 72 1
146 93 17
146 95 14
146 103 10
146 104 15
146 105 19
146 110 20
146 133 4
147 27 3
147 61 9
147 73 18
147 82 13
147 97 5
147 108 13
147 112 15
147 121 13
147 124 8
147 125 17
147 139 18
147 141 20
148 91 14
