150 11175
12 37 53
131 38 78
23 5 89
91 45 36
9 29 92
52 100 55
13 105 24
136 26 14
36 146 44
137 84 36
40 148 73
142 130 13
21 3 68
111 94 14
46 5 45
140 109 97
46 122 4
119 11 80
32 47 78
25 34 62
12 127 62
37 21 42
99 95 47
17 56 43
32 5 1
128 145 10
24 41 35
77 62 46
6 146 45
35 73 31
96 85 58
57 122 82
51 124 27
99 141 33
144 75 40
44 53 35
105 77 28
41 4 42
138 62 38
132 97 11
63 95 49
22 54 23
3 105 47
79 107 88
114 101 63
3 145 68
90 2 95
119 44 99
61 32 63
50 67 12
61 130 7
111 54 62
133 58 69
130 39 76
19 3 29
134 59 76
1 51 79
96 20 75
96 133 57
61 34 26
122 147 56
129 108 61
92 91 21
10 71 10
88 143 66
116 127 75
94 30 76
22 126 48
98 125 82
56 36 18
82 8 15
139 39 73
49 131 66
121 142 90
31 132 83
48 0 12
72 94 92
49 18 71
46 18 46
79 75 84
146 7 92
112 146 34
36 98 65
52 69 59
23 102 94
34 24 90
127 125 59
47 74 77
92 55 54
75 52 11
119 66 60
52 103 8
18 5 79
127 46 84
119 121 86
14 57 13
4 34 90
64 134 14
142 76 70
146 54 74
117 29 93
26 99 50
57 76 48
142 98 69
29 14 28
143 18 65
83 134 49
96 127 77
67 25 33
90 83 8
82 103 39
26 129 39
126 88 17
75 132 17
146 12 32
123 5 2
89 140 87
137 139 66
106 131 29
94 59 61
32 87 99
99 13 32
15 9 96
148 34 3
0 124 44
38 111 35
53 27 41
145 76 92
72 32 75
51 28 35
113 114 87
96 31 96
91 30 83
46 30 7
89 120 68
65 70 74
59 142 58
33 95 86
119 58 49
143 74 63
29 20 45
127 14 25
109 60 57
65 51 27
34 126 4
83 93 24
6 2 68
13 88 66
49 57 76
99 50 50
62 80 23
56 109 37
132 68 47
140 35 48
118 121 26
21 55 69
46 113 22
115 127 62
32 78 19
8 27 70
109 141 52
81 99 61
67 133 31
15 123 68
112 143 39
87 14 44
58 112 60
31 78 87
92 110 67
60 20 96
131 130 90
132 113 39
144 83 73
74 98 98
91 61 42
132 50 58
136 41 51
22 133 63
90 96 84
36 77 66
25 60 31
15 106 64
139 31 63
87 24 26
80 6 78
87 84 89
109 70 30
59 145 16
74 137 12
109 23 39
124 100 1
20 7 91
82 94 67
107 76 26
84 66 62
72 25 82
4 137 29
132 72 92
75 102 13
134 122 20
126 106 17
142 115 43
128 24 37
12 80 76
92 149 89
10 33 11
102 6 59
46 81 63
8 65 88
29 41 94
145 85 60
38 55 62
48 85 88
136 149 69
61 92 70
1 102 4
111 106 12
71 54 43
134 114 10
123 144 3
68 139 40
77 79 95
90 30 33
128 16 82
96 130 24
17 131 79
70 145 37
125 102 6
36 75 52
40 144 94
130 123 73
26 116 55
8 94 72
140 92 54
115 109 85
95 82 80
32 113 49
23 141 53
30 79 29
32 120 25
75 2 100
99 80 16
4 141 12
127 131 4
80 148 66
66 94 48
146 126 13
96 51 4
148 81 86
28 15 56
52 142 10
4 92 90
19 148 81
31 27 64
36 9 15
1 75 59
13 69 88
118 120 21
3 148 37
60 103 79
119 107 73
11 126 73
141 7 50
57 44 9
121 97 35
31 146 10
119 61 80
108 29 100
28 33 50
16 93 3
147 63 10
69 74 87
42 117 96
93 76 42
102 99 42
88 130 90
47 99 51
128 109 80
29 138 63
79 4 7
81 1 72
93 123 48
81 67 67
76 10 94
70 14 93
11 102 76
0 52 77
50 82 37
129 112 75
144 93 31
50 76 85
123 19 8
120 100 25
131 149 2
24 62 4
1 114 58
113 45 5
22 141 24
6 114 94
15 136 96
91 25 75
27 6 76
128 82 88
84 83 52
143 11 18
135 26 14
89 66 5
38 88 99
57 11 4
104 4 29
29 83 37
4 62 70
94 48 5
95 93 68
65 79 95
80 18 63
134 57 3
134 121 99
102 34 68
32 115 1
39 64 13
44 61 57
111 126 36
107 56 6
71 93 65
123 77 88
73 78 68
34 30 5
51 114 20
2 83 42
66 122 6
81 68 20
39 30 96
76 39 53
48 84 25
85 60 4
53 94 36
9 48 51
28 102 84
77 53 77
146 92 9
94 70 50
98 104 11
45 2 98
69 139 8
74 94 54
110 103 4
12 132 6
147 104 27
6 83 82
32 80 25
42 76 97
144 24 1
4 69 53
53 40 45
12 17 39
66 29 93
121 41 77
77 38 81
5 96 66
136 129 96
112 73 74
9 67 48
61 124 19
116 79 60
10 92 29
148 60 58
90 31 49
66 10 89
48 15 85
114 54 66
11 68 92
34 139 35
3 7 17
64 17 59
142 15 71
1 106 4
149 74 65
139 25 82
75 139 86
43 52 5
84 89 34
94 124 75
131 29 32
97 145 49
57 39 65
77 40 23
46 132 74
78 57 65
65 100 68
69 86 59
105 31 35
129 64 14
63 11 11
111 120 50
77 47 92
51 129 33
100 78 65
23 6 73
40 71 25
109 43 62
117 50 45
2 29 9
117 92 22
130 106 42
129 33 91
123 137 72
5 87 50
72 12 58
144 52 82
120 11 77
33 31 77
127 85 56
37 104 51
10 84 9
103 116 94
145 89 81
17 94 20
18 68 33
26 62 87
7 85 51
135 118 82
111 148 67
18 87 23
18 0 58
78 5 76
22 1 65
102 18 61
22 88 30
42 23 31
142 8 2
25 21 2
143 40 39
66 110 91
73 39 47
0 61 48
114 65 18
126 139 6
5 47 23
51 142 48
31 134 59
32 10 30
83 3 22
124 69 33
66 44 22
112 44 35
61 60 52
80 37 94
38 94 43
12 47 35
9 79 20
119 13 82
101 149 87
122 25 59
6 91 5
27 106 2
63 17 12
67 98 1
112 136 98
54 50 95
139 111 76
110 81 90
143 84 41
37 115 9
142 44 15
43 10 33
56 77 83
107 91 71
4 145 71
0 36 82
76 146 15
67 139 51
57 71 60
124 108 77
132 2 23
131 56 62
15 65 3
87 69 99
59 69 87
142 47 84
7 114 25
59 21 46
70 47 5
119 29 9
103 62 15
15 129 80
69 66 1
119 125 72
56 117 70
139 26 34
113 86 58
61 6 55
117 105 87
25 126 68
135 79 30
99 146 59
30 66 77
30 35 54
54 143 24
125 132 100
10 148 38
67 59 97
74 78 4
12 103 30
130 89 11
61 90 58
122 23 76
98 105 63
4 9 7
27 134 41
16 114 2
14 90 30
117 103 36
98 135 27
8 46 17
117 18 42
142 19 98
105 23 7
113 50 44
103 28 41
46 96 7
47 110 98
127 129 3
114 77 38
40 138 84
108 105 53
97 105 47
55 68 97
148 73 77
138 119 26
47 69 38
144 46 18
96 10 97
33 102 35
68 60 41
122 110 41
45 57 46
141 15 66
39 13 41
18 54 63
93 101 32
30 147 78
149 93 40
46 28 92
132 148 2
24 121 65
14 16 24
11 60 39
128 99 5
19 117 9
81 112 62
62 143 9
141 142 4
132 90 84
75 125 32
78 149 53
42 66 70
116 77 32
106 108 31
110 29 1
70 110 13
33 74 58
91 117 1
46 1 93
29 76 18
63 4 20
15 99 86
36 117 65
117 73 23
50 86 52
100 58 14
14 92 40
72 85 59
24 132 10
66 63 36
136 126 43
107 142 94
92 80 61
56 48 86
132 100 81
96 114 23
35 88 60
144 112 92
5 81 6
93 67 84
35 24 28
128 18 59
90 74 59
125 105 59
149 140 11
81 138 27
105 75 66
64 69 78
6 127 9
63 70 28
96 7 54
76 37 72
84 127 99
42 102 56
52 3 48
64 84 36
40 39 12
7 104 33
35 12 10
45 127 30
25 125 39
102 135 3
2 79 8
7 33 61
55 97 48
142 138 37
103 145 93
36 82 7
95 30 84
127 55 12
15 135 13
91 87 51
45 141 82
112 0 53
100 104 1
95 140 35
101 137 65
137 114 70
148 32 8
60 123 97
10 70 89
92 23 90
21 102 98
26 104 4
26 49 94
10 1 82
77 138 48
48 38 80
5 98 55
40 5 1
81 114 91
78 37 45
127 63 51
131 141 51
124 54 54
7 131 44
57 29 32
138 87 82
43 39 93
70 131 98
120 62 62
62 140 52
106 19 67
58 0 9
89 132 14
15 147 34
113 117 48
129 37 60
96 95 10
54 6 37
65 130 67
41 69 1
7 142 78
147 75 42
134 33 12
93 129 60
52 85 68
91 53 89
66 20 19
34 113 41
135 120 35
80 75 74
55 59 9
118 2 38
29 107 73
96 100 28
135 16 48
55 50 63
45 35 84
80 100 68
148 119 74
123 76 36
131 97 40
20 126 97
92 73 99
21 110 15
68 15 16
65 43 53
34 21 92
132 19 64
58 44 42
43 25 39
82 45 66
131 39 89
129 60 1
111 63 79
15 30 24
118 65 46
11 99 17
24 7 64
16 102 89
104 87 87
71 68 28
111 99 89
111 145 19
127 8 34
81 44 82
78 107 81
146 132 89
109 50 43
0 56 80
138 128 48
5 103 47
124 80 56
109 139 32
73 70 28
4 50 35
87 47 69
27 58 71
69 58 28
49 98 8
47 119 54
46 145 36
53 7 76
84 80 96
113 137 99
16 101 6
138 20 67
115 121 15
24 120 31
75 69 3
78 115 100
64 18 57
39 4 38
136 117 27
134 67 53
81 135 4
87 123 26
53 141 48
19 15 20
100 142 39
52 71 57
51 135 75
58 76 82
47 62 51
75 99 18
27 30 55
107 72 22
54 92 89
75 94 82
114 146 53
20 99 90
146 59 68
30 83 31
149 12 14
6 144 83
136 102 6
107 58 100
145 134 44
78 0 92
82 20 91
123 68 51
90 98 11
22 30 47
104 81 9
67 87 54
50 73 58
7 30 16
56 78 52
101 6 52
34 114 43
136 55 93
97 129 25
43 83 56
6 103 69
113 110 52
31 68 30
82 19 88
134 63 79
107 97 96
51 84 1
145 31 32
119 126 15
77 29 68
122 36 73
90 51 83
141 82 53
22 15 74
60 51 37
140 8 37
87 112 71
37 107 54
18 129 80
135 56 61
127 20 99
59 12 83
14 34 48
137 146 1
112 126 24
134 66 83
89 136 12
20 121 70
130 126 50
127 103 21
77 64 85
11 130 71
111 20 68
111 96 9
22 110 85
45 146 53
43 105 63
13 85 39
86 93 61
70 105 41
141 118 11
110 79 59
118 102 69
4 49 67
98 73 9
60 138 97
51 4 63
144 91 7
54 63 14
95 106 32
57 118 13
116 138 15
36 143 17
103 2 48
15 62 13
11 113 18
23 10 11
31 64 76
46 61 33
127 119 3
40 137 92
106 23 87
124 126 41
22 35 93
44 50 5
9 113 21
76 38 31
38 70 47
63 116 11
97 146 80
100 88 69
143 44 42
29 19 71
21 93 56
113 39 58
19 48 21
39 26 59
121 64 31
118 30 98
78 127 46
59 129 84
27 24 78
70 53 49
90 126 92
47 89 84
54 109 32
24 50 11
85 22 25
65 140 7
64 120 85
59 81 16
142 108 41
22 28 96
70 21 23
114 68 12
99 123 73
80 49 74
42 36 96
69 102 38
125 16 10
9 76 91
127 68 1
67 142 81
112 63 2
36 79 23
148 28 48
22 10 97
45 53 34
142 24 88
79 149 4
130 38 3
30 105 45
63 119 60
64 6 39
88 56 69
85 78 82
34 26 87
19 18 61
106 0 10
111 90 71
43 71 59
147 3 66
41 66 88
51 33 94
79 12 27
41 20 77
100 131 17
33 73 96
49 115 14
86 68 47
31 109 21
32 71 30
13 16 75
21 147 37
47 38 59
125 41 40
91 14 69
83 99 42
78 148 9
90 69 89
12 3 12
141 69 29
67 90 76
5 39 67
113 14 58
52 7 24
120 90 23
22 112 62
1 104 82
141 116 87
104 9 56
32 76 46
10 81 87
78 44 3
135 148 11
108 21 3
82 35 24
55 109 38
67 110 92
50 3 58
36 108 17
92 42 95
139 104 76
78 17 72
140 27 43
45 110 28
20 67 88
107 36 50
109 123 64
27 117 6
21 106 11
148 84 95
71 65 65
142 55 42
85 2 54
62 22 74
51 31 10
53 81 97
6 40 72
21 67 91
26 140 47
38 138 84
135 59 99
99 52 6
48 101 33
30 108 46
28 16 39
51 37 58
41 115 99
40 4 39
123 139 1
23 140 55
128 132 44
86 30 95
21 103 100
85 134 60
132 64 26
122 116 13
30 59 79
130 99 85
120 124 26
20 147 18
24 28 50
67 16 33
114 37 86
65 122 20
50 77 53
65 9 12
45 41 64
29 12 38
106 32 38
124 26 32
106 42 20
42 108 94
49 35 31
103 100 40
15 145 84
130 76 96
6 9 39
23 134 68
57 142 60
76 34 68
21 100 3
72 149 39
102 103 91
43 20 39
26 52 17
73 121 52
3 30 63
41 53 97
8 110 90
70 88 26
37 110 26
42 84 28
72 131 3
12 60 55
29 133 76
32 136 56
96 28 62
145 88 72
36 8 63
111 98 23
39 42 57
116 124 95
48 98 76
0 111 36
56 42 22
83 126 8
141 72 86
102 67 27
75 103 85
137 117 85
17 122 3
113 72 2
41 72 15
28 30 59
149 113 37
107 104 59
144 56 79
120 34 84
7 21 53
122 2 33
24 116 5
25 59 29
49 139 75
35 148 79
146 142 38
76 15 22
11 74 93
64 117 78
24 89 81
107 114 99
13 41 8
44 35 47
104 136 38
128 74 36
9 122 79
148 48 96
119 59 20
13 25 87
43 50 79
23 59 45
73 124 38
32 18 73
78 25 60
68 3 34
3 64 58
133 62 6
128 31 17
47 97 93
136 140 95
66 65 4
110 138 28
97 20 49
120 0 24
123 107 56
146 35 37
40 73 77
134 139 44
39 99 32
17 99 4
117 121 6
40 2 77
113 43 58
69 73 46
108 121 34
24 48 49
117 88 50
48 7 49
103 124 70
8 66 24
34 84 44
34 48 87
44 19 10
41 127 34
74 123 46
83 147 44
81 16 32
80 116 41
81 69 15
26 14 18
69 100 18
6 46 37
67 88 66
100 12 41
47 95 38
43 26 4
126 9 22
131 142 20
14 18 86
131 88 39
48 146 35
36 115 73
1 118 38
30 58 14
85 35 23
106 102 15
69 149 76
55 32 16
43 132 62
129 70 79
102 71 97
41 114 13
75 46 73
62 139 64
26 87 50
133 7 51
10 114 86
125 7 70
138 136 41
116 140 14
129 9 27
51 99 59
61 64 50
134 52 58
74 71 1
40 88 84
68 67 95
96 118 47
54 81 61
106 58 3
95 85 81
91 13 68
103 128 85
24 15 39
81 89 10
83 129 50
19 99 67
111 2 19
26 53 15
56 46 80
111 75 26
100 59 15
61 142 47
77 27 96
64 138 99
133 12 59
11 38 65
27 146 13
57 73 65
117 35 90
42 135 51
108 98 96
56 59 59
104 137 88
149 86 41
60 0 31
76 27 27
138 84 52
44 145 74
44 104 23
89 10 34
48 16 71
85 18 75
103 31 63
133 107 41
61 96 27
53 144 76
29 39 82
51 128 43
86 78 11
57 66 31
33 131 1
60 120 92
128 49 40
8 4 85
34 33 74
65 136 54
9 73 85
22 32 53
52 65 34
54 62 21
88 122 44
79 24 28
120 55 29
59 63 33
143 149 67
74 126 28
58 50 60
10 103 77
93 7 90
14 95 64
36 46 46
48 1 11
116 72 80
21 146 58
148 54 9
60 116 62
36 111 69
93 134 95
135 72 94
82 138 52
92 89 5
4 107 27
33 128 23
91 29 29
49 141 45
12 27 57
132 57 84
145 135 43
138 67 34
41 61 23
147 66 80
124 1 61
148 144 92
129 43 33
75 55 60
133 38 19
69 138 69
139 35 6
33 75 75
66 116 37
90 16 5
72 42 6
32 92 51
125 71 46
7 49 54
118 32 94
137 92 64
125 85 30
29 7 74
137 39 66
89 14 88
136 73 87
141 93 71
34 80 73
118 40 65
139 3 43
85 42 88
50 70 73
31 1 30
54 138 71
20 129 87
109 18 10
97 9 3
117 44 86
141 64 26
8 105 81
50 40 25
59 122 47
38 27 37
108 99 69
146 58 87
110 24 42
95 16 6
22 24 13
102 74 4
126 64 97
71 123 21
55 74 49
57 138 41
100 83 7
6 7 83
120 109 59
73 86 23
71 59 47
42 128 11
91 85 37
116 83 25
6 34 11
114 92 18
96 62 28
54 38 16
129 109 25
125 53 5
87 145 92
81 87 80
119 105 13
93 111 97
53 75 89
52 30 42
117 9 1
49 123 2
145 131 30
126 100 86
138 44 99
87 149 25
127 124 100
80 26 32
71 45 91
22 90 79
78 139 54
31 82 53
121 129 34
50 105 87
137 145 83
62 60 9
11 140 87
95 62 83
135 136 75
16 116 65
19 147 99
21 20 80
95 110 80
10 58 25
63 120 33
29 139 82
129 63 2
58 22 75
144 117 37
76 144 83
90 56 93
66 77 14
32 134 83
113 25 89
29 88 59
114 20 50
97 51 15
101 110 87
77 6 56
13 82 52
147 22 59
39 140 88
104 23 22
86 136 47
74 67 37
84 31 57
84 129 61
139 59 29
144 72 12
98 69 86
56 108 77
143 114 52
116 51 38
62 27 5
148 112 39
7 98 20
67 48 2
139 89 11
119 84 35
130 32 4
66 140 14
45 1 31
84 115 9
138 15 21
145 43 19
48 32 59
108 2 95
142 34 79
147 2 69
12 46 56
142 143 9
22 77 74
80 118 39
2 94 14
22 142 57
145 95 82
125 93 35
95 7 83
100 149 27
8 22 6
83 4 74
23 7 21
38 29 65
45 22 7
38 23 10
85 70 56
16 45 51
2 140 8
35 142 58
113 52 82
20 135 36
144 9 93
16 47 73
30 144 45
38 84 21
98 71 93
103 88 41
5 142 31
71 42 78
2 115 16
88 109 27
101 147 7
73 147 29
105 7 63
107 84 13
35 16 90
11 71 49
41 95 46
121 112 49
41 68 6
104 108 78
96 121 22
32 15 18
84 25 54
146 60 70
138 71 91
88 6 65
36 48 12
34 19 25
41 67 1
121 13 74
142 97 91
61 83 16
64 80 27
83 120 50
90 147 7
102 83 78
128 117 91
87 136 6
105 102 88
32 66 69
90 58 68
98 10 1
126 40 20
18 60 30
128 34 62
26 21 76
134 126 80
21 9 70
81 93 36
101 34 95
118 34 57
120 10 48
118 111 95
81 15 80
22 42 51
148 82 34
83 33 20
129 53 54
36 23 67
133 112 100
42 133 61
38 116 26
118 138 70
120 87 98
40 116 82
75 101 16
144 81 69
98 19 43
16 2 7
15 96 92
125 135 59
2 5 49
121 28 7
120 69 75
17 41 59
87 139 78
88 72 79
29 99 66
88 75 100
82 69 98
58 121 44
135 40 35
73 61 33
5 51 57
85 133 56
0 122 60
122 112 37
121 40 38
51 24 8
44 68 72
78 114 2
56 37 15
47 81 52
102 81 76
63 105 89
2 129 31
48 81 90
29 125 58
55 11 62
37 149 90
138 3 23
114 119 31
134 62 42
131 42 50
88 144 6
62 49 69
125 20 21
34 58 70
123 46 24
98 62 93
87 1 80
130 92 43
53 73 37
54 64 81
11 28 32
130 55 5
50 89 13
22 115 11
39 91 90
35 60 38
78 15 13
64 70 77
97 81 57
80 61 14
84 14 4
48 88 19
59 85 34
34 124 27
25 130 57
18 67 69
5 145 35
117 112 55
46 111 38
54 41 2
118 28 18
121 76 56
141 37 91
126 123 15
52 149 97
58 17 64
26 74 12
62 41 76
18 139 37
109 12 8
26 35 87
121 54 100
85 66 18
0 144 42
113 109 35
38 127 75
126 33 21
106 142 83
113 70 20
1 101 98
77 124 54
28 113 62
76 48 30
95 49 74
136 64 33
120 103 13
146 79 98
66 87 43
50 51 63
69 104 15
68 83 91
121 111 55
32 89 53
137 20 69
21 43 24
33 39 55
33 106 93
25 58 96
87 128 50
3 46 84
44 70 95
48 4 35
58 7 42
5 147 82
92 11 71
44 15 19
27 111 41
23 61 46
57 63 14
28 23 71
105 2 17
80 60 16
64 57 40
106 52 52
146 25 30
139 48 41
84 8 6
49 88 80
73 114 86
57 62 55
99 18 59
2 98 57
70 147 32
1 136 83
91 70 43
48 21 31
127 42 40
10 115 6
45 107 2
140 67 67
96 16 85
105 18 36
111 140 33
69 32 62
90 124 21
95 19 29
98 61 48
14 7 14
1 14 82
86 126 24
138 48 49
80 19 33
141 120 45
116 57 90
45 72 63
108 73 27
64 131 76
80 21 74
113 144 15
109 42 27
121 59 42
74 104 64
17 121 85
92 51 8
12 147 5
79 8 97
55 88 57
89 112 66
30 36 71
95 24 36
135 38 42
86 107 13
70 102 17
127 122 1
37 36 50
143 17 8
89 73 49
147 64 61
63 146 99
135 91 73
120 76 13
11 64 73
76 134 27
94 13 1
146 50 39
97 43 57
104 31 46
62 131 85
86 101 61
51 15 75
25 143 11
101 139 24
89 82 21
47 138 5
26 93 38
114 74 16
48 10 70
34 138 30
46 89 69
19 42 6
146 34 90
122 10 73
12 33 33
48 50 57
65 0 69
34 111 83
122 47 73
119 132 77
147 7 89
71 19 74
53 67 24
11 132 75
16 41 35
138 147 29
102 120 95
11 51 9
103 20 43
143 96 36
18 108 21
142 42 90
129 110 83
14 98 30
44 103 3
50 21 24
143 103 46
92 22 87
61 67 83
148 86 43
120 130 35
109 110 97
94 26 98
75 70 51
27 11 67
82 113 38
8 106 93
3 49 16
139 12 83
66 33 2
102 44 12
99 138 40
96 116 10
116 76 89
103 84 95
148 87 94
13 128 8
68 17 4
119 120 98
32 121 87
23 67 3
95 38 62
41 36 51
37 101 29
44 99 83
114 69 50
65 24 95
103 47 62
107 131 29
104 40 62
132 37 51
24 10 92
106 125 61
131 9 77
89 69 7
33 110 85
135 53 16
124 149 32
64 76 93
5 84 70
67 94 14
69 76 24
122 43 58
78 65 36
127 99 46
12 84 1
27 110 53
61 24 81
105 81 15
124 148 62
112 116 94
7 69 55
94 46 6
141 110 42
145 101 77
27 56 61
144 82 9
55 19 29
94 34 95
87 134 86
81 137 51
78 23 52
82 71 3
110 98 61
70 92 43
29 147 14
9 143 98
53 80 82
88 8 75
42 141 64
95 130 94
56 58 70
113 2 89
23 73 32
15 4 31
130 13 25
78 118 57
61 109 67
88 53 9
101 148 39
47 106 99
16 65 91
56 80 43
96 103 68
79 20 22
60 1 37
86 131 56
94 42 15
111 130 68
119 82 19
9 31 25
107 99 43
149 5 73
11 83 99
34 45 2
71 131 83
76 127 76
11 109 90
79 118 73
6 75 72
148 74 29
122 118 33
50 129 66
149 13 63
0 136 96
35 114 73
60 56 62
117 120 21
107 101 90
103 7 94
31 130 62
30 133 8
44 36 97
39 71 61
12 131 20
47 107 91
88 39 99
50 75 40
7 121 6
112 107 63
123 21 46
92 48 95
83 96 54
123 86 45
23 43 87
72 8 54
94 15 27
100 82 95
43 44 5
6 17 76
1 11 75
147 94 73
3 120 59
47 143 55
0 49 9
105 45 24
78 91 3
82 149 70
5 105 48
66 2 44
119 40 21
77 145 17
103 27 64
8 7 7
82 98 9
94 89 16
92 57 20
56 99 51
79 26 47
60 40 33
117 102 74
74 34 22
32 101 56
9 40 55
131 25 85
91 133 84
116 22 34
100 41 86
23 115 73
97 148 76
104 142 22
51 54 62
108 87 39
77 73 87
88 115 99
79 81 71
64 32 14
100 107 79
99 61 24
23 14 80
136 122 67
125 116 47
51 43 22
137 132 87
87 113 69
59 28 3
72 30 10
103 4 17
131 5 78
106 28 92
3 42 33
49 93 79
123 132 11
109 122 26
29 6 36
41 109 92
84 99 78
143 140 39
28 91 34
106 64 67
68 24 39
143 51 72
149 133 28
86 24 89
80 33 82
106 146 69
103 140 9
141 18 51
25 26 15
93 94 89
133 87 93
34 127 52
105 136 4
37 144 100
66 114 38
131 57 32
13 146 10
90 82 39
93 107 46
129 62 84
34 2 79
86 10 76
127 24 15
89 91 81
76 124 88
8 95 30
131 11 79
92 3 61
31 149 18
78 30 83
112 65 35
140 1 95
115 30 71
82 21 14
12 98 90
52 8 88
131 139 99
11 81 2
72 14 53
25 55 1
9 45 52
55 62 84
28 144 6
143 59 6
83 111 64
20 144 55
20 6 88
23 130 3
26 121 96
111 147 3
111 58 50
97 96 9
52 89 68
59 74 29
78 16 31
120 66 35
19 40 44
70 54 10
131 1 56
141 106 48
8 15 22
38 90 19
93 38 25
6 60 93
40 79 22
25 0 12
68 70 66
128 104 20
35 95 78
32 6 45
6 44 37
74 107 60
8 103 100
35 109 13
29 51 92
51 76 45
14 144 67
32 24 71
103 112 69
32 46 75
126 52 21
115 28 81
75 26 45
37 55 46
131 8 74
75 23 20
141 107 47
64 60 9
82 92 57
8 120 62
128 85 40
108 11 31
93 87 7
37 26 13
84 7 73
57 82 48
129 126 55
75 40 65
93 32 82
54 10 17
96 119 81
76 114 20
47 86 4
71 46 88
119 77 66
123 54 8
90 89 82
50 32 14
50 85 98
101 146 64
46 95 3
41 38 78
116 3 23
47 54 7
63 87 46
141 137 31
38 19 45
101 120 93
17 69 89
19 120 8
21 63 46
100 122 9
83 88 15
57 37 69
63 100 56
111 91 46
41 31 65
130 0 57
20 71 29
126 94 15
100 136 42
68 101 45
121 6 22
137 93 5
124 125 57
30 47 28
109 26 22
3 54 68
19 91 97
123 41 83
16 12 84
10 90 99
50 61 5
121 100 98
77 75 76
33 105 73
0 86 47
80 128 53
15 40 93
13 142 56
17 113 6
17 92 81
142 125 89
17 70 25
21 120 75
9 50 55
113 118 97
105 131 90
116 120 48
148 14 25
136 80 13
91 0 83
67 75 8
129 96 78
3 8 29
109 121 99
106 77 82
147 39 35
1 57 55
125 94 54
37 35 54
78 134 27
