400 79800
283 123 12
7 210 74
159 289 32
93 174 58
350 147 82
123 191 96
297 321 8
104 282 34
187 28 23
341 269 64
0 152 88
164 111 50
237 270 40
121 315 14
378 218 62
259 341 5
254 190 26
13 247 60
146 34 89
21 376 58
384 328 63
23 44 74
273 282 45
364 3 12
277 381 30
290 192 23
46 399 14
123 12 61
83 159 47
71 180 75
328 116 56
242 92 100
316 365 34
212 281 37
23 110 70
53 1 15
375 399 14
40 123 26
352 206 37
299 229 69
125 157 86
280 352 78
32 268 95
65 32 76
54 55 86
23 60 39
89 388 39
202 28 62
280 381 20
116 232 49
85 357 58
122 190 10
251 222 78
345 287 62
272 341 18
357 317 30
348 6 18
386 161 99
99 393 80
370 61 12
118 98 21
375 220 11
137 71 85
166 368 73
228 240 66
345 150 35
26 98 94
144 36 55
242 87 100
273 57 61
136 127 60
356 54 32
319 191 56
103 358 24
127 186 65
45 83 15
279 109 65
24 205 53
330 399 40
229 272 49
190 360 76
201 317 30
32 188 74
287 243 32
63 323 70
127 320 5
293 151 66
157 176 24
9 106 23
300 288 48
248 78 8
275 231 77
356 215 65
229 55 61
12 118 36
333 245 56
289 90 7
355 199 83
178 160 42
0 60 30
47 260 60
7 87 91
283 43 58
300 225 13
160 189 31
295 75 28
302 364 18
108 319 69
43 97 29
36 50 41
317 49 1
276 56 40
18 292 36
375 192 61
340 304 2
22 199 77
350 53 42
319 113 61
88 156 11
368 144 13
309 61 14
61 337 23
301 307 15
136 235 7
148 175 11
349 197 62
178 99 15
131 59 37
293 379 81
57 288 95
271 302 32
93 155 92
159 243 27
17 391 2
179 292 51
140 70 51
106 89 22
185 173 33
373 66 12
306 124 53
300 395 55
183 40 62
374 151 5
352 168 96
105 347 40
56 39 11
58 97 52
31 282 25
63 208 44
26 114 68
278 366 15
384 101 7
245 28 58
301 380 78
396 86 25
288 94 64
298 104 61
301 135 95
126 150 3
369 176 69
288 7 87
202 343 89
60 189 17
117 42 97
294 391 35
370 279 81
85 177 85
297 30 20
343 156 70
198 77 99
166 365 6
53 119 49
393 179 90
9 248 33
357 94 24
392 64 3
72 101 32
209 398 14
80 342 71
102 92 100
300 258 66
105 263 85
205 208 17
95 217 65
379 175 60
302 119 76
56 143 78
339 352 28
252 33 22
274 135 14
374 387 25
391 92 40
127 297 49
43 344 66
160 323 93
19 177 12
246 185 56
175 76 8
103 281 93
324 155 80
190 81 67
314 72 11
205 152 61
353 195 5
271 355 81
315 326 10
127 125 96
34 300 24
293 3 5
186 280 13
117 70 46
84 336 71
94 93 23
354 399 18
111 270 26
191 137 4
0 264 29
347 298 30
371 144 33
227 330 65
191 47 87
237 83 23
307 178 69
129 84 68
98 195 90
23 386 27
179 339 92
107 238 42
288 161 86
73 389 68
137 180 68
224 369 51
198 276 81
266 357 66
333 56 13
222 31 52
201 210 91
92 270 81
185 158 43
23 231 32
190 321 64
309 145 34
112 295 62
92 114 20
109 399 76
322 174 7
73 375 70
115 19 40
395 204 50
37 179 34
20 322 55
184 231 52
269 343 47
230 36 13
149 97 13
76 19 87
35 92 62
204 159 81
195 155 37
296 192 17
229 165 39
83 301 22
386 170 66
233 352 54
97 54 51
9 130 23
47 165 67
60 321 27
92 68 82
329 365 26
297 194 91
187 230 44
308 216 14
325 1 19
330 99 73
81 108 3
155 108 21
321 168 42
199 261 11
280 142 76
58 39 22
0 178 52
244 86 69
209 364 70
127 294 69
51 327 30
154 82 90
374 356 58
67 155 19
229 36 61
356 46 52
278 46 30
381 242 17
349 52 81
271 131 27
339 183 55
20 289 37
209 215 93
119 234 49
337 64 37
250 20 35
201 250 81
331 232 76
99 181 80
231 4 11
257 296 46
211 316 87
192 149 37
292 86 1
380 288 73
114 90 76
247 373 8
222 72 41
201 303 46
263 112 42
109 324 10
147 124 40
49 268 89
137 161 28
289 141 16
61 256 6
36 103 79
195 277 3
136 78 58
33 341 71
274 2 95
335 150 71
75 151 39
315 288 100
242 177 94
58 190 2
315 179 57
146 374 34
48 62 64
206 95 57
76 321 60
222 209 62
44 236 65
182 151 53
34 394 82
379 4 72
180 319 3
388 65 30
121 114 92
236 272 40
292 300 13
303 74 22
64 118 10
280 300 62
384 286 8
289 397 31
91 385 49
172 58 63
364 294 87
155 187 87
267 90 13
141 107 31
250 387 83
63 372 22
270 189 87
81 30 37
164 74 22
312 246 33
126 210 27
212 365 66
150 185 9
162 278 16
244 80 55
178 144 79
399 14 69
38 48 99
74 212 73
47 124 72
31 250 82
310 14 100
375 164 37
35 278 15
202 122 95
357 252 91
35 252 58
255 242 6
106 268 18
30 267 94
201 299 44
135 209 10
386 136 74
22 172 52
288 374 26
234 283 30
325 271 34
382 78 76
39 136 44
356 167 64
301 320 63
96 7 24
305 393 12
278 367 36
81 207 11
358 42 46
87 319 17
21 253 48
148 292 84
144 248 3
7 101 24
169 197 83
44 102 77
55 380 96
191 13 4
253 323 46
198 10 17
367 383 70
214 132 62
149 276 62
252 235 63
227 4 60
209 48 62
137 103 94
33 246 59
136 99 82
233 298 44
201 217 80
70 383 64
231 132 92
192 384 27
206 163 31
65 373 31
378 110 86
223 95 33
81 183 84
214 368 34
309 169 51
151 22 19
142 166 55
368 372 19
150 389 92
332 319 54
218 142 50
302 175 85
85 389 54
119 251 23
321 239 15
107 391 37
25 85 4
279 6 76
297 156 18
240 41 37
246 259 80
395 113 7
231 150 49
84 221 100
59 143 39
273 250 82
61 227 20
64 58 26
392 308 34
261 148 75
97 394 86
28 341 99
135 173 50
183 209 71
34 220 66
172 45 68
206 107 95
325 123 54
50 67 62
283 328 62
158 378 57
243 6 50
394 93 75
295 228 37
17 262 57
283 35 3
350 193 62
197 118 37
150 168 5
11 3 85
372 161 63
280 357 22
82 351 15
56 198 44
192 215 58
149 98 93
103 1 86
116 198 56
252 300 24
8 263 80
93 235 93
107 68 50
80 150 53
147 158 51
42 351 67
199 52 17
392 107 70
329 223 20
385 75 20
160 84 83
291 129 71
184 236 39
33 269 41
138 16 99
88 58 2
206 257 6
375 201 13
96 131 88
16 68 64
235 180 100
270 72 29
140 208 17
30 241 86
22 331 2
220 372 12
274 178 70
331 105 71
144 202 54
131 218 74
146 5 55
197 275 79
25 367 87
394 397 80
231 19 12
133 192 84
44 18 14
165 349 20
136 93 74
189 177 44
263 275 49
69 73 77
299 50 44
337 396 42
216 228 13
379 313 5
162 357 23
28 75 73
399 211 18
172 352 47
115 167 23
15 188 48
191 87 50
335 24 47
28 193 75
140 172 88
397 287 97
271 267 72
143 266 35
13 38 40
59 105 59
333 120 48
232 264 87
80 179 57
206 271 81
245 268 68
241 140 35
265 235 1
51 248 91
142 260 48
1 145 21
48 378 85
134 112 36
197 192 15
5 350 38
386 195 59
253 388 99
340 205 86
292 257 87
235 399 47
282 0 92
2 0 22
386 87 34
73 284 78
339 290 28
77 228 23
35 33 12
85 373 69
322 266 26
8 53 78
306 335 30
350 290 31
323 228 18
57 302 54
286 241 96
66 270 24
40 257 58
3 294 83
172 217 1
197 177 54
126 84 42
56 386 32
338 309 12
307 318 14
112 205 8
208 223 30
83 263 88
392 267 82
275 39 51
327 188 29
81 315 13
74 323 51
357 213 60
68 120 79
34 232 36
241 392 59
270 76 22
109 20 89
243 247 80
193 175 69
321 208 84
85 282 59
235 239 72
247 307 92
177 341 76
312 134 69
222 357 97
43 18 17
84 261 17
163 55 92
383 328 100
118 14 34
176 201 25
47 48 32
390 225 26
118 89 12
286 311 21
34 355 40
202 391 1
218 106 8
9 90 37
360 208 51
145 385 4
169 384 53
53 327 30
230 45 20
141 283 31
362 317 38
153 71 29
253 290 36
313 251 78
349 164 86
351 309 23
154 31 8
358 84 87
388 314 32
59 7 67
41 321 36
379 74 7
259 280 49
246 145 53
323 94 69
161 397 30
383 151 61
142 62 45
228 2 11
311 61 71
277 102 92
64 33 19
323 293 51
71 139 96
375 15 42
43 176 39
373 159 42
333 254 4
330 82 6
192 346 67
62 175 22
206 240 55
24 163 100
26 186 92
173 162 7
14 157 83
252 130 94
193 16 48
149 346 83
154 138 29
173 153 56
294 359 96
0 335 11
352 361 50
43 134 64
149 100 21
383 352 52
328 97 20
128 246 18
10 353 8
190 126 61
145 372 20
293 324 55
203 276 68
252 319 54
15 20 54
288 355 6
291 236 56
310 364 54
227 326 7
234 116 85
395 261 57
66 154 34
73 310 10
40 162 82
94 130 54
247 18 10
305 309 98
12 171 62
365 398 88
224 184 4
160 179 17
117 198 24
11 263 48
392 357 30
346 157 100
207 62 61
304 26 32
317 343 82
304 167 67
359 328 98
227 397 96
250 299 19
135 262 83
135 207 40
264 153 49
364 312 63
324 168 89
8 85 33
89 341 52
355 300 80
353 79 29
100 330 80
119 17 43
353 152 50
144 17 55
93 333 67
55 209 87
44 217 72
328 307 13
379 214 65
311 119 44
239 220 26
19 291 44
61 244 48
262 388 17
216 81 50
34 89 12
20 85 29
91 13 88
55 344 3
319 255 22
214 95 94
40 66 37
235 79 81
182 341 22
99 157 55
300 191 44
311 163 29
140 254 94
179 261 39
81 180 94
55 394 41
200 386 59
237 221 38
69 356 79
290 55 88
145 307 31
40 219 94
21 311 100
14 90 61
304 124 93
50 131 40
290 331 26
101 120 100
38 142 56
269 384 63
208 129 70
339 122 89
184 143 100
236 109 43
196 14 67
241 64 98
280 306 81
257 7 54
56 398 96
163 267 80
325 27 62
395 366 84
235 103 79
387 339 88
229 87 54
147 328 70
244 208 77
176 18 36
229 74 86
24 190 5
204 115 33
17 62 51
0 250 54
30 237 93
217 18 81
323 165 61
92 361 22
120 137 40
108 367 66
93 343 56
298 99 24
82 116 86
232 68 88
38 98 25
230 268 95
62 191 12
223 283 73
96 4 63
35 112 30
352 157 25
108 7 25
283 89 41
168 274 10
208 312 8
84 94 76
379 109 67
390 284 3
315 380 59
377 367 23
358 319 80
282 379 88
306 262 29
47 383 55
208 191 67
115 275 14
243 254 23
161 197 59
363 64 39
73 41 6
295 399 77
275 281 57
214 140 19
194 139 2
49 347 93
167 14 21
380 209 75
254 371 24
12 286 88
102 360 81
159 255 80
136 82 14
92 296 6
262 43 45
64 92 92
8 211 58
228 192 68
255 398 39
30 363 77
318 65 37
150 225 45
30 313 27
95 357 76
300 219 19
244 235 63
87 244 74
344 24 18
11 231 69
1 262 32
278 132 49
66 282 26
62 264 39
141 359 96
68 211 68
38 7 3
100 94 99
325 391 24
343 354 55
263 356 69
194 186 1
94 204 36
220 219 100
210 360 12
158 380 23
277 18 83
279 118 29
78 395 20
259 153 35
128 299 21
80 394 77
315 166 96
15 328 8
26 86 88
200 363 6
382 195 76
211 225 24
108 337 68
142 17 67
314 98 13
291 13 79
38 380 8
146 358 46
185 159 62
243 93 57
370 304 82
93 287 12
107 347 49
274 90 19
292 4 69
305 247 34
35 286 15
142 384 25
240 121 84
301 364 78
157 335 34
190 28 21
301 87 69
301 313 11
339 63 63
373 98 1
339 193 37
263 33 58
299 286 23
76 395 10
61 185 90
334 38 30
202 339 43
64 211 1
378 102 16
92 75 15
44 366 60
380 230 45
390 129 31
364 157 26
273 218 63
114 152 1
43 306 92
238 370 55
238 301 58
254 345 33
320 390 52
131 322 82
375 312 63
57 276 20
134 101 38
396 168 43
248 211 49
39 1 72
346 240 73
3 46 70
87 318 12
138 49 87
19 376 99
333 385 28
52 119 81
342 67 49
384 315 13
284 306 14
155 252 6
279 255 4
301 295 22
312 33 23
198 5 51
349 338 36
328 391 55
8 285 22
257 221 89
221 105 48
186 213 100
392 92 8
147 393 3
269 258 36
343 56 93
394 357 32
29 285 75
136 294 12
309 103 33
398 276 38
345 62 51
96 6 96
103 154 41
357 375 99
245 318 8
137 312 65
320 294 3
46 382 97
57 291 52
289 241 28
179 138 90
329 235 97
76 290 51
217 248 26
167 45 96
126 182 61
43 55 55
245 101 89
293 159 80
44 48 74
71 227 12
160 109 99
208 137 42
10 306 42
235 74 87
331 152 21
291 195 76
97 392 78
316 329 89
153 113 78
303 273 15
296 284 74
89 119 48
375 2 52
348 245 48
23 342 40
152 179 78
40 96 7
329 237 60
397 342 25
174 198 98
40 94 82
213 184 54
12 111 56
316 59 2
15 35 96
154 187 28
83 228 24
390 157 13
249 154 8
125 280 6
322 272 52
4 38 36
157 2 100
312 318 11
265 333 46
113 40 34
140 123 62
215 113 71
127 314 77
286 39 57
291 314 29
343 318 19
130 75 22
381 339 40
292 157 74
322 362 89
235 177 55
305 256 21
81 143 13
370 329 45
288 12 72
161 393 63
1 237 72
126 75 94
291 349 56
131 185 85
37 42 42
258 76 37
148 87 53
144 328 17
167 89 10
129 90 48
153 168 75
46 11 24
254 143 61
238 180 56
79 390 32
15 12 49
338 160 89
142 256 17
358 23 6
119 105 49
166 258 69
192 256 81
168 110 76
280 349 8
35 380 51
266 348 63
167 238 76
155 380 32
71 290 8
28 9 13
28 128 23
197 272 31
329 40 42
204 321 43
163 308 23
113 127 23
76 294 61
386 24 83
293 52 45
257 33 73
31 230 45
62 159 38
155 315 11
197 78 19
219 192 46
94 220 92
254 323 93
347 261 17
329 107 22
273 364 55
297 348 85
194 10 96
131 165 11
293 314 89
363 133 33
209 227 53
252 34 28
345 381 90
13 262 49
134 88 13
288 385 13
224 179 23
271 262 40
281 107 54
322 71 40
154 280 19
159 132 53
38 29 86
179 43 49
27 129 37
192 18 74
304 194 6
379 66 68
218 299 76
324 173 47
115 280 79
85 39 63
90 29 45
75 209 88
275 188 17
163 380 87
37 285 34
394 216 52
213 386 51
188 310 25
186 377 5
16 63 96
331 153 25
275 228 86
214 56 75
330 219 7
369 208 92
202 154 60
53 368 47
79 295 35
235 263 50
382 194 3
207 21 83
144 235 39
270 118 11
377 87 71
320 241 26
80 294 94
226 49 54
234 81 49
220 268 65
269 251 11
71 10 85
54 154 20
44 25 38
206 2 77
129 274 18
254 354 64
299 180 14
52 15 47
53 187 15
269 57 18
231 80 28
215 86 35
35 131 60
324 289 14
253 18 88
70 224 43
86 75 75
199 80 42
297 85 30
263 354 39
81 185 19
308 353 6
242 340 89
18 69 49
206 92 73
300 178 49
126 329 81
320 226 66
349 41 72
57 383 62
214 177 2
102 331 19
380 107 80
352 359 10
352 86 39
32 6 17
197 307 59
268 246 33
29 255 16
190 70 94
292 172 77
162 4 26
149 384 86
181 289 45
390 241 83
81 274 41
397 23 48
307 244 46
340 273 54
355 63 24
148 307 48
224 69 53
202 171 89
239 352 78
283 294 72
318 375 46
358 325 21
258 232 65
355 172 90
308 80 6
331 180 65
79 357 35
183 159 58
223 350 62
201 233 56
372 103 84
369 62 9
389 320 41
206 227 66
295 136 46
352 19 26
317 98 35
303 233 46
60 57 96
121 210 30
28 134 85
311 103 47
119 44 19
112 202 47
229 50 35
26 2 54
3 271 5
338 174 38
383 186 47
379 307 57
160 288 43
44 199 46
343 271 43
161 335 45
159 116 47
293 142 50
47 145 21
251 83 48
240 19 34
287 398 94
95 110 82
38 106 33
35 49 4
29 211 91
226 322 7
72 216 1
273 215 47
394 18 82
193 258 1
226 97 51
119 193 13
300 183 20
185 170 69
340 200 32
31 26 55
189 50 23
90 324 90
88 270 8
169 63 66
222 289 16
224 361 9
337 213 44
108 398 14
328 339 66
360 370 44
266 111 95
340 201 71
229 289 41
88 11 56
253 185 97
20 9 58
380 298 72
123 6 22
389 335 61
54 247 83
50 65 95
144 5 48
66 186 90
306 274 1
161 79 86
209 100 47
267 80 46
90 204 4
311 145 91
24 151 90
106 201 55
300 297 60
389 221 72
141 334 52
126 144 52
24 363 32
221 53 88
25 316 33
67 340 37
357 47 38
263 299 88
223 99 51
320 40 25
292 181 59
295 259 3
46 284 66
229 57 71
217 34 88
301 102 80
137 11 79
175 274 79
14 49 30
264 322 23
288 166 4
199 61 16
253 59 52
319 288 9
341 105 44
280 359 98
160 96 61
38 223 87
168 237 37
350 54 11
172 294 29
127 93 90
342 347 1
345 218 89
54 159 47
149 392 6
346 152 2
58 142 26
44 263 15
32 165 69
342 337 64
370 64 9
11 359 56
63 304 74
52 310 86
50 59 78
55 357 82
108 15 76
385 12 39
100 44 4
220 339 93
283 261 10
392 225 69
399 288 25
225 292 36
210 342 47
139 349 5
220 10 72
386 47 81
141 268 20
234 103 81
343 47 6
363 399 95
239 224 87
74 386 82
321 125 31
77 297 41
200 244 89
384 230 88
164 372 8
283 158 64
215 53 63
115 207 38
53 282 24
334 155 1
117 184 98
309 384 43
97 320 73
237 36 97
244 319 7
307 87 60
370 108 28
31 175 36
221 228 70
44 115 77
345 184 61
142 93 97
136 143 18
361 380 54
109 224 26
16 84 13
327 54 73
255 37 48
342 258 28
263 255 95
339 200 79
151 294 73
347 31 68
16 392 48
122 53 24
163 397 14
335 204 52
234 146 62
361 9 17
156 300 69
86 51 16
158 350 99
325 319 43
24 393 96
348 92 66
307 207 15
321 142 19
324 376 17
137 289 78
206 397 78
74 84 81
141 194 83
239 120 54
281 96 47
377 396 91
94 304 98
208 177 92
126 53 20
94 190 62
71 396 59
300 23 43
132 164 38
266 356 10
320 237 58
318 214 55
361 308 11
210 116 88
154 194 41
73 240 83
234 311 32
345 163 55
187 247 71
176 114 27
237 386 65
395 256 31
149 169 92
159 380 60
298 86 55
90 159 47
72 346 59
3 291 74
309 30 22
332 207 36
358 396 74
174 391 30
205 140 100
96 251 32
55 101 18
161 143 29
108 168 27
318 171 18
291 33 1
64 365 60
351 275 56
224 50 48
306 207 40
205 303 44
388 310 97
257 24 41
285 84 9
212 2 32
381 245 17
133 262 82
92 213 58
347 344 67
338 101 22
181 41 84
30 298 8
70 183 92
278 347 46
161 281 44
78 14 6
311 59 19
68 59 9
227 6 5
145 296 6
366 78 47
50 108 97
157 130 33
301 360 80
398 121 13
98 63 39
69 83 50
29 311 56
334 8 4
291 375 82
290 25 42
186 134 24
218 387 84
150 338 58
362 231 9
93 330 24
331 351 8
180 380 71
387 266 79
91 158 54
224 48 31
18 186 18
293 5 57
177 107 95
86 21 27
194 115 9
318 398 12
77 179 44
147 118 11
225 161 69
231 338 69
261 308 55
330 201 12
339 330 19
333 16 41
111 163 56
171 33 54
182 110 85
126 257 56
288 34 69
256 265 59
176 79 67
330 9 21
394 348 51
164 234 20
356 297 83
263 69 16
169 203 78
253 281 35
360 169 69
181 377 87
339 153 66
358 36 27
178 30 28
280 194 14
399 151 11
233 366 32
148 135 36
125 389 69
311 301 39
132 82 68
218 374 22
335 332 58
61 62 40
40 342 86
253 342 89
364 175 56
95 276 91
382 353 32
103 217 86
393 349 68
260 119 94
281 54 26
290 67 88
329 108 83
115 361 25
355 277 52
210 325 80
201 259 86
84 362 3
269 355 4
89 216 23
282 49 29
8 340 48
147 221 56
229 288 70
205 244 99
309 6 24
288 159 84
173 244 98
275 113 54
230 202 22
304 37 23
132 144 37
339 374 77
108 131 73
59 40 80
382 281 91
117 54 35
167 282 1
220 112 55
393 369 92
167 353 89
170 25 60
346 85 91
271 144 84
202 79 65
292 196 71
179 363 53
179 135 18
333 80 87
125 248 92
265 82 78
198 252 3
9 150 40
352 21 85
335 175 64
151 68 12
21 247 28
126 26 15
343 311 96
81 388 96
172 254 78
301 4 30
55 14 32
295 366 54
231 253 29
294 4 49
57 25 96
184 103 74
246 79 78
341 204 32
118 105 37
99 161 3
230 8 69
335 239 22
216 85 26
164 142 3
312 279 7
37 230 5
26 76 37
4 17 41
187 87 98
23 186 11
225 368 71
345 256 10
366 72 47
343 188 42
298 52 21
356 42 3
12 68 79
148 24 48
40 212 35
390 187 73
100 365 41
123 262 49
32 181 21
331 124 62
372 374 66
244 282 8
346 295 29
124 43 53
271 36 17
57 26 57
29 78 22
321 201 84
70 186 65
242 117 42
155 41 68
121 285 51
128 183 46
108 259 41
161 82 29
329 139 7
285 120 38
158 41 39
294 63 77
210 258 46
251 13 87
171 134 24
21 215 59
118 323 18
210 36 100
339 318 39
45 203 59
182 314 53
73 208 68
149 18 26
247 222 92
33 393 78
9 366 93
167 84 69
236 185 75
27 183 31
385 365 45
289 390 5
209 92 75
34 339 49
177 324 94
55 333 60
99 53 96
67 190 43
24 26 80
250 53 63
280 391 81
176 232 71
232 41 15
307 28 54
155 205 31
301 260 64
60 312 69
208 379 59
202 355 86
381 158 91
344 38 82
176 167 67
398 399 8
313 258 36
118 366 94
248 267 54
264 327 66
332 87 98
143 289 5
380 271 63
270 167 54
104 295 21
170 293 72
229 206 31
365 325 97
258 173 64
363 389 43
381 322 31
330 65 20
234 45 43
249 267 62
302 371 57
74 93 51
245 323 9
227 240 34
223 98 60
181 394 23
11 276 40
82 111 37
377 312 5
390 214 28
347 240 74
149 85 97
157 265 37
43 88 87
54 127 100
54 260 47
377 223 75
316 257 38
253 234 50
9 177 16
136 76 56
309 177 94
357 286 59
245 329 47
231 335 26
183 390 86
81 319 9
255 235 19
93 40 53
242 1 82
158 138 58
265 399 35
58 309 22
116 154 3
215 338 91
392 121 81
78 154 100
338 9 87
56 54 80
361 249 81
42 359 71
152 224 71
38 283 32
211 351 86
314 166 24
304 159 97
236 189 51
87 79 13
173 136 67
204 49 68
285 43 27
55 195 4
177 186 39
208 397 90
394 311 9
69 167 20
266 355 61
216 42 40
80 168 28
399 372 29
166 257 73
293 265 20
148 42 6
286 203 4
375 197 67
135 218 35
6 84 90
66 253 85
158 333 53
385 332 25
214 99 35
57 44 42
263 330 45
18 257 94
84 393 65
270 399 49
12 18 54
196 176 88
148 161 72
72 327 23
206 365 19
157 375 63
199 190 93
395 208 51
341 292 96
105 115 47
305 127 65
359 323 41
298 23 55
121 95 34
44 254 52
214 11 27
77 162 17
221 110 25
223 51 69
170 156 36
117 13 63
33 372 38
174 222 61
380 344 9
113 340 63
164 154 26
142 183 41
358 5 51
334 180 54
155 351 62
90 20 75
105 53 48
42 179 22
3 159 66
11 225 6
225 341 61
2 84 96
342 394 1
344 329 34
397 36 37
158 126 57
285 231 62
384 274 42
305 229 53
171 192 78
328 17 72
240 371 56
336 266 50
36 162 31
221 160 67
357 270 94
65 107 77
227 91 3
168 397 84
220 120 76
50 48 45
221 289 17
28 225 35
229 213 97
360 387 9
78 296 32
323 362 39
254 309 32
338 81 52
213 83 52
10 256 93
178 284 70
212 114 36
360 26 23
269 56 19
0 380 81
190 332 22
72 186 31
303 76 65
206 242 48
158 252 5
302 30 41
272 194 7
7 154 33
129 23 90
99 375 22
80 118 54
153 190 40
136 46 69
200 252 11
299 362 63
303 265 45
144 137 39
50 144 45
335 225 21
276 324 96
197 356 66
2 110 57
393 246 55
61 398 7
371 297 22
85 201 87
229 297 24
119 299 20
116 186 97
136 62 21
83 211 78
149 165 40
357 159 86
211 220 84
269 192 81
290 229 34
176 59 31
151 130 83
222 198 69
118 334 84
291 370 47
20 119 13
259 28 72
344 191 92
379 60 36
311 303 66
45 79 77
261 357 58
330 28 44
365 319 14
211 339 85
175 198 13
346 94 4
290 73 17
377 384 20
342 381 51
270 361 86
329 222 44
138 152 72
281 69 43
347 281 82
83 8 32
248 307 26
203 197 51
219 126 87
90 69 21
41 291 82
126 172 4
121 310 9
86 91 63
319 126 72
350 374 79
27 178 28
129 349 54
168 40 75
188 81 67
121 159 39
276 281 2
136 25 46
66 112 89
228 383 15
399 334 42
29 313 20
256 43 69
210 163 9
136 351 42
354 24 2
393 300 35
246 37 60
291 103 24
331 283 8
97 283 94
238 264 59
109 121 2
330 283 65
238 19 68
132 326 92
185 319 45
119 165 82
78 8 37
54 291 20
13 388 3
258 227 68
16 288 41
134 9 47
354 141 73
197 326 92
341 45 9
122 75 69
358 81 60
30 94 49
384 352 28
203 369 16
143 139 35
318 225 44
65 131 37
137 329 63
81 270 60
141 345 87
210 255 69
69 270 20
148 73 41
164 169 32
350 39 9
145 104 41
81 194 70
295 227 92
154 368 89
392 130 97
360 252 82
327 273 4
198 22 30
38 138 99
369 40 38
29 185 95
269 266 89
390 113 16
334 267 36
222 211 67
318 124 19
252 51 44
55 249 18
284 239 56
234 160 48
224 189 33
318 59 51
158 1 64
260 158 95
378 28 19
348 280 22
192 288 71
9 124 62
317 359 22
264 135 11
349 53 22
251 163 24
315 388 59
149 200 69
195 179 98
13 127 30
234 319 70
256 281 95
69 198 6
253 315 46
74 167 9
249 82 97
360 183 49
228 379 28
77 392 56
159 179 27
128 387 60
222 57 10
179 99 25
271 352 40
16 379 7
324 228 41
221 369 56
0 398 100
355 157 31
134 286 71
193 60 28
3 192 79
179 63 84
270 80 63
129 356 43
69 81 84
97 254 5
152 254 3
104 162 13
234 248 51
304 41 11
383 396 55
162 175 19
245 46 51
259 175 7
53 196 40
36 294 94
292 398 1
147 102 15
159 337 63
9 193 56
271 177 53
326 291 80
396 136 78
146 347 5
204 0 2
344 389 48
289 281 46
89 28 1
3 139 38
165 148 31
321 372 60
25 250 51
304 246 39
134 392 86
138 148 39
339 92 28
338 382 9
336 23 90
36 27 81
73 144 30
255 17 54
167 394 4
17 251 2
308 385 46
145 123 94
383 63 39
210 353 21
271 289 44
312 325 23
92 350 20
373 158 89
226 325 84
281 294 35
182 202 72
379 348 95
373 331 10
11 94 64
383 365 53
378 277 31
353 369 81
24 343 39
112 121 64
147 3 11
81 137 13
352 117 13
299 42 45
308 5 39
271 340 56
76 318 33
206 223 54
286 247 49
77 360 71
192 107 26
202 141 63
15 45 32
79 344 26
123 205 83
213 76 23
220 104 42
104 262 17
358 149 65
106 178 77
376 370 84
201 173 77
116 140 75
147 219 19
125 295 76
107 108 53
30 281 9
223 385 72
239 343 73
55 50 51
231 378 21
67 132 94
43 248 86
17 347 6
288 24 1
363 132 61
67 162 42
228 337 28
23 184 73
373 15 4
245 82 36
291 126 36
76 95 35
81 335 60
381 251 92
342 270 6
183 98 43
362 349 23
133 372 7
257 297 23
312 143 5
99 386 83
134 62 31
69 96 66
380 77 69
71 371 40
228 107 38
