200 19900
115 161 69
51 130 81
171 90 61
15 39 40
159 46 28
101 52 60
69 145 11
135 133 80
49 132 64
117 183 94
150 106 36
110 122 27
49 81 74
129 55 78
87 156 30
146 178 27
157 113 12
88 124 29
91 126 13
54 43 48
100 193 55
35 55 29
162 57 10
87 138 18
64 25 74
45 172 4
171 81 18
134 121 42
26 19 64
74 119 9
180 106 17
8 20 74
69 107 12
186 171 37
12 16 61
15 139 94
132 26 16
126 140 80
93 167 99
8 193 18
185 133 97
158 2 5
21 141 76
109 153 45
122 168 36
15 101 62
30 27 55
10 72 74
160 81 67
78 150 92
54 135 77
50 45 31
154 18 72
182 127 25
178 49 94
113 17 47
27 47 74
81 9 46
54 170 79
172 0 81
15 6 16
143 8 13
66 140 29
112 119 77
137 152 38
83 158 60
13 130 60
94 97 66
61 40 75
74 66 42
56 163 39
166 36 66
158 167 30
86 105 82
24 140 41
83 153 23
95 47 21
186 135 79
117 110 31
134 140 86
44 98 53
73 185 58
54 161 50
146 44 4
41 52 12
84 118 91
129 187 1
59 122 41
196 166 91
149 39 76
158 45 37
108 192 34
163 113 73
65 106 77
175 95 86
65 25 25
65 36 47
157 33 65
100 134 56
75 92 2
164 152 46
97 115 11
121 181 17
150 10 28
17 185 24
154 51 1
78 68 89
77 178 22
41 78 8
197 105 53
198 69 5
95 118 73
105 192 6
21 142 16
148 111 1
123 65 4
75 95 25
64 172 55
37 14 33
145 163 38
97 113 60
153 8 30
125 113 74
97 186 79
198 110 44
53 137 40
129 1 64
183 191 78
115 88 93
105 137 6
116 90 14
197 168 79
71 150 17
38 48 4
117 198 14
60 3 51
51 133 5
15 116 48
144 184 36
37 41 73
42 157 15
8 154 35
38 25 86
155 64 86
58 133 36
23 193 39
125 197 24
181 164 93
28 60 77
163 97 18
187 92 27
54 52 81
88 90 59
25 197 75
162 55 8
97 30 53
188 156 2
163 137 66
55 118 27
131 33 76
0 21 20
26 27 24
159 67 15
69 93 64
195 7 20
54 57 50
106 197 58
60 160 48
25 16 66
3 99 99
31 100 72
102 78 99
26 189 19
192 58 12
155 53 71
126 107 28
128 166 25
85 26 86
132 3 54
49 159 53
48 190 5
171 44 36
122 70 25
140 14 36
3 170 41
73 96 49
1 24 67
77 62 45
162 194 48
167 44 7
120 44 49
76 15 94
88 29 31
123 32 1
163 106 49
63 59 26
81 136 40
125 51 86
32 167 94
177 30 83
192 70 13
22 193 97
174 109 3
175 124 62
152 158 99
110 44 11
87 28 78
80 157 60
115 149 31
179 124 76
75 50 37
78 177 14
91 129 72
41 72 7
42 153 20
62 63 64
124 102 44
153 135 1
12 50 50
94 29 26
122 56 77
10 134 6
23 178 36
146 171 60
105 14 65
24 28 80
187 152 83
82 105 18
182 69 68
183 164 49
109 38 5
37 48 92
142 24 70
129 122 93
141 27 7
105 51 87
37 190 39
119 72 96
136 6 66
3 51 20
59 88 20
50 182 44
171 64 67
64 157 46
122 14 98
161 51 40
199 170 13
47 106 19
12 13 61
93 168 12
164 28 52
83 30 87
179 154 51
197 170 8
42 44 22
139 5 74
179 5 96
43 52 55
174 61 37
37 25 65
141 60 47
27 39 1
129 36 23
188 79 68
61 170 73
186 101 30
82 96 34
36 10 50
155 136 11
91 125 88
7 66 49
154 93 40
6 174 29
29 162 60
96 24 30
120 10 84
150 44 80
183 32 42
47 79 4
135 39 70
35 145 16
126 151 42
54 132 5
165 180 81
47 101 43
30 3 88
61 186 20
103 123 60
135 58 31
57 45 76
24 123 79
165 178 12
21 95 44
53 142 97
48 172 100
87 186 39
158 89 14
18 121 85
157 9 95
87 18 92
114 42 16
92 159 46
155 133 41
151 138 84
47 186 8
99 73 94
137 32 35
87 159 18
133 198 36
25 112 30
40 156 41
185 112 26
25 15 65
68 161 29
48 53 63
8 92 74
193 90 92
85 27 56
63 5 71
81 185 47
9 51 50
121 51 3
35 59 95
108 36 72
131 48 23
66 193 65
110 30 93
17 93 50
140 72 15
125 154 53
23 115 4
124 189 55
126 24 14
172 85 50
196 16 50
118 35 95
34 145 25
178 114 19
127 54 43
194 131 49
46 155 65
101 79 6
7 158 82
20 82 67
21 78 36
168 183 68
192 161 82
62 89 89
5 83 20
53 81 27
169 182 7
74 189 17
108 161 51
74 134 30
9 108 78
131 76 61
198 20 75
132 83 64
120 88 99
39 93 32
66 63 66
124 89 55
92 197 68
71 33 62
101 117 90
113 115 10
87 47 45
102 167 85
152 159 79
83 177 94
148 101 83
154 193 33
73 87 57
126 159 42
39 12 59
190 13 74
186 67 94
71 20 53
1 103 30
194 4 83
28 158 28
12 32 15
68 158 26
110 150 38
46 72 29
120 59 48
113 130 68
17 83 24
146 77 28
80 57 86
7 70 70
21 90 81
99 152 31
36 173 61
51 19 34
31 91 45
79 156 75
98 173 58
173 71 87
100 103 96
138 110 18
7 84 9
139 183 61
69 171 86
82 175 6
167 6 49
111 37 6
137 88 31
184 162 58
179 52 69
197 11 5
57 151 88
69 20 11
55 54 86
12 21 45
60 84 82
17 173 22
148 19 84
54 3 98
111 135 50
35 93 12
174 162 85
85 17 91
170 29 13
48 59 23
169 159 42
152 13 98
1 125 85
150 156 21
63 192 14
174 118 76
10 3 46
101 126 75
165 92 17
113 140 77
187 62 88
81 166 2
178 168 79
114 118 35
199 108 50
26 70 53
71 171 31
146 88 24
14 2 16
142 189 78
30 70 45
83 0 65
61 66 35
147 152 69
178 151 77
31 1 71
62 147 59
137 114 13
152 56 55
182 86 77
178 169 30
142 182 96
176 130 1
144 60 52
172 187 82
71 18 84
93 32 83
116 74 54
150 34 14
179 176 96
27 104 78
27 49 38
130 173 77
164 44 48
199 137 80
181 141 2
30 9 76
135 131 32
78 33 18
191 13 46
39 40 50
168 19 51
158 149 25
81 112 59
13 46 52
66 28 61
193 163 44
24 41 77
193 185 42
138 176 34
38 54 55
82 22 33
192 187 31
43 53 59
55 198 74
150 174 67
127 167 4
20 105 80
154 45 77
58 83 83
112 97 72
32 179 47
46 167 92
56 23 90
29 173 65
147 52 32
51 73 90
82 179 35
10 37 18
193 150 67
116 182 98
62 198 70
100 44 90
191 100 13
80 81 86
96 28 91
128 31 64
17 114 95
151 124 32
120 117 82
135 48 14
57 100 10
146 91 62
58 124 43
95 20 24
185 148 55
100 117 69
194 20 46
78 92 15
111 30 1
127 166 2
92 23 2
54 169 94
115 179 18
10 74 90
133 12 39
39 64 8
60 11 29
5 89 21
19 0 4
20 79 70
74 178 62
67 93 41
136 55 67
26 188 31
16 180 96
123 40 7
3 45 96
176 16 48
179 36 28
148 9 52
92 36 30
5 55 75
63 170 71
194 186 51
141 61 91
147 17 88
194 193 5
193 124 93
120 72 55
123 116 91
104 121 46
179 18 90
61 33 60
131 179 98
134 120 60
176 19 77
64 165 22
168 159 46
60 31 70
114 107 86
156 11 59
102 142 77
191 155 62
0 173 14
59 149 86
87 165 3
60 133 14
5 146 46
174 12 5
11 169 68
169 71 11
97 14 66
11 17 57
104 18 30
117 29 32
54 117 97
170 135 29
167 61 41
71 73 10
139 194 33
101 44 100
18 55 17
175 159 35
56 28 65
39 35 34
188 192 11
70 114 98
50 34 60
90 105 85
52 196 79
36 97 75
35 68 82
38 51 74
102 91 9
98 101 19
95 151 53
38 45 7
69 34 57
95 69 25
177 73 20
169 112 23
142 14 14
102 2 45
73 147 49
77 54 43
187 44 88
94 113 22
2 9 44
178 138 17
171 154 96
37 56 50
181 63 2
179 88 49
127 165 3
69 105 48
9 199 13
182 153 74
25 131 12
94 80 72
74 3 78
21 40 34
170 174 49
171 153 37
120 80 55
74 102 60
73 111 11
186 93 64
11 71 47
198 191 82
175 13 23
8 183 97
57 155 2
145 27 34
199 53 36
158 127 99
68 65 45
83 76 16
29 3 33
159 1 24
141 176 37
115 185 21
63 194 28
164 139 7
97 91 60
85 49 39
135 70 4
79 153 33
178 94 38
54 187 14
190 102 51
62 117 97
41 81 37
47 131 28
107 168 29
197 103 51
1 135 5
185 181 92
172 112 86
9 166 26
77 171 46
162 12 62
41 71 30
121 68 86
72 21 21
176 6 54
119 179 66
4 140 32
29 67 41
109 97 64
106 71 28
136 185 40
98 26 11
179 147 80
116 19 53
188 147 60
42 66 91
7 23 83
91 4 3
83 65 100
46 171 71
173 60 56
65 158 34
75 89 33
106 6 53
159 194 52
170 36 19
160 196 94
194 39 98
96 122 64
95 120 87
117 45 47
124 110 57
109 138 47
146 155 99
67 37 84
160 184 75
10 80 49
125 128 69
163 197 66
62 122 77
118 31 15
19 169 44
106 36 34
141 149 18
15 111 50
163 188 78
31 151 76
48 13 50
24 132 33
90 148 59
153 69 30
171 40 99
66 146 88
199 87 89
68 54 100
18 17 40
47 0 91
74 48 5
175 25 89
108 67 89
66 20 10
195 143 50
46 10 48
85 161 87
73 30 41
124 0 10
163 199 10
153 74 11
109 49 36
149 157 55
138 175 76
147 123 19
149 169 81
96 54 43
75 3 77
85 118 76
46 23 2
8 133 52
43 34 61
98 172 89
125 72 12
95 173 33
28 69 39
46 132 73
74 169 43
149 167 66
3 176 51
106 171 86
118 21 10
106 98 82
169 194 55
1 22 77
191 144 33
108 142 17
132 16 38
74 117 6
40 120 34
137 3 77
170 173 23
177 126 97
5 118 93
137 178 35
106 111 3
43 137 73
100 177 45
85 20 24
42 99 21
172 188 76
48 111 1
23 88 28
19 93 98
64 182 28
50 40 39
5 84 77
173 174 78
96 16 30
68 188 18
44 188 81
75 135 14
172 199 49
0 49 89
90 54 25
118 83 62
76 57 88
5 105 4
34 126 44
4 122 84
84 18 48
5 94 35
166 170 35
107 13 42
131 83 25
44 159 34
131 165 92
34 199 18
29 155 40
13 40 10
112 45 56
146 15 75
131 134 97
165 41 10
6 172 46
83 169 5
16 100 22
7 87 74
76 116 29
67 81 69
77 145 66
84 43 82
158 174 16
107 92 9
68 98 33
113 181 2
118 150 3
191 109 42
64 186 10
93 5 44
161 34 89
60 29 59
27 136 51
187 157 2
119 70 35
21 140 85
175 132 95
125 89 90
68 3 25
3 173 62
106 160 71
107 79 41
78 27 66
24 195 62
197 93 59
121 154 93
116 147 39
141 103 12
54 9 24
124 68 55
16 109 8
49 187 87
14 163 35
128 119 8
83 117 53
41 190 8
85 59 7
123 0 10
86 6 71
9 82 39
163 98 1
122 148 40
109 162 4
43 42 23
2 125 92
54 166 35
168 174 46
129 12 52
100 21 86
138 137 84
38 59 32
78 120 47
81 115 89
155 117 15
99 172 33
33 185 85
178 105 11
123 35 76
26 135 97
11 25 86
46 16 46
78 94 18
176 127 34
116 82 51
30 133 75
63 118 13
99 96 18
61 171 5
36 149 92
185 160 18
167 37 80
185 165 7
118 81 41
120 64 27
95 127 45
159 178 42
181 28 15
72 13 27
141 83 34
5 188 40
63 58 22
156 178 86
182 25 65
126 184 43
119 113 34
84 94 14
176 60 63
162 86 66
136 44 54
76 107 64
97 63 42
134 45 68
98 124 4
192 43 17
77 79 63
191 29 34
117 6 94
31 120 32
196 56 76
64 181 99
158 115 45
77 165 69
180 157 64
149 35 44
163 178 25
41 79 3
73 27 60
100 129 92
34 103 41
30 180 7
198 113 16
113 62 3
156 25 81
181 122 29
66 188 87
177 89 16
20 76 14
45 110 17
186 140 50
44 90 63
59 4 25
42 93 76
22 9 92
81 27 80
168 4 21
135 24 98
48 70 60
65 8 1
14 52 91
76 111 47
152 125 60
5 168 53
72 24 41
103 192 97
24 127 74
32 193 4
184 159 8
27 35 71
73 139 97
32 144 17
37 125 59
50 149 83
39 29 55
164 154 31
159 186 76
162 123 35
121 102 70
192 175 61
188 160 57
104 149 35
162 151 84
197 146 89
71 138 18
177 102 72
107 62 11
182 176 86
16 98 88
37 90 15
149 30 75
6 134 76
92 48 28
175 45 74
64 69 12
133 46 67
157 106 29
119 40 5
143 198 45
57 148 27
84 106 13
