250 31125
6 169 86
132 16 99
84 230 21
194 63 93
51 73 63
43 238 35
159 180 77
51 111 77
219 21 42
123 130 61
8 12 77
209 97 58
229 143 73
221 47 99
84 90 39
20 249 69
248 109 59
126 12 20
154 83 43
45 206 73
105 66 38
34 25 87
91 5 30
165 78 29
63 14 70
153 136 69
72 134 30
232 112 94
3 17 27
45 164 83
70 20 100
209 54 27
195 247 34
176 14 13
205 180 29
176 83 66
146 7 50
226 239 15
21 242 84
132 62 70
33 21 24
210 68 73
243 96 38
207 51 68
186 79 1
51 226 11
152 54 50
218 75 95
51 123 35
49 108 99
20 141 20
194 101 40
68 197 36
207 154 90
26 90 69
238 216 29
232 18 4
218 169 62
16 189 54
187 235 57
28 156 54
114 113 9
23 69 45
222 248 59
100 83 79
204 153 98
17 170 90
177 238 81
42 57 37
143 182 8
89 204 18
193 129 1
122 185 55
71 55 27
210 175 36
187 204 26
69 89 80
65 131 39
201 126 72
110 215 28
95 44 39
95 166 76
249 237 31
175 50 9
61 237 13
138 56 2
68 122 36
8 175 62
29 36 30
209 65 30
65 160 74
153 6 40
29 5 30
167 94 67
182 84 75
35 152 47
20 161 75
234 42 13
163 1 78
192 169 39
16 72 47
5 203 52
84 15 85
65 34 81
33 68 66
58 104 70
56 226 33
230 210 78
144 123 79
22 66 50
162 184 25
58 41 78
61 228 45
98 43 82
228 77 100
45 135 6
15 43 83
247 24 95
124 20 69
105 42 37
106 56 73
180 216 64
60 130 92
204 228 36
235 58 65
85 104 2
140 221 45
24 70 21
189 152 36
177 8 43
99 189 11
62 101 41
4 55 21
91 143 32
5 80 38
156 72 9
202 97 81
23 68 28
114 7 80
99 184 91
243 135 32
206 197 33
48 53 90
221 246 33
202 103 13
139 9 36
229 87 1
107 53 10
238 152 46
128 248 81
161 204 78
193 104 34
133 75 30
230 18 95
67 19 9
1 249 98
151 208 51
12 196 56
57 177 54
237 88 60
216 134 14
101 119 90
131 186 69
116 18 90
212 85 59
123 86 58
120 89 18
171 101 67
131 99 34
240 66 20
55 167 89
196 150 78
217 118 46
6 183 34
64 56 70
224 176 12
91 199 63
109 175 26
54 158 75
88 0 93
209 56 13
98 104 15
127 71 84
57 244 75
129 218 51
40 161 53
154 123 30
29 177 89
106 15 39
248 225 47
160 175 2
75 154 23
210 78 53
176 136 49
50 117 69
202 157 30
54 61 3
184 193 33
74 49 48
59 208 52
110 135 58
84 95 37
238 123 25
136 173 92
104 227 49
86 134 62
222 244 56
122 106 56
98 17 64
102 229 51
9 64 96
245 154 19
71 143 94
162 247 23
12 185 7
26 228 27
232 200 23
238 174 82
143 23 49
108 227 31
208 236 97
5 84 51
73 155 94
166 68 94
88 182 79
247 208 57
75 191 60
0 31 34
31 174 9
181 134 88
61 194 25
107 199 59
58 124 66
3 40 86
196 230 19
177 79 29
135 155 70
44 7 53
230 38 29
40 219 13
78 31 59
204 240 58
164 48 32
29 52 74
135 27 88
235 59 52
87 39 90
216 182 12
80 112 43
139 66 83
146 230 84
130 111 38
5 176 90
111 163 68
149 77 83
193 164 42
245 1 84
186 69 68
97 150 30
74 37 78
98 25 68
37 238 81
4 137 60
88 183 26
232 30 28
17 216 49
234 64 51
63 205 92
60 131 82
139 242 51
227 90 78
79 234 6
38 73 91
93 174 40
93 158 56
244 73 61
137 235 95
68 124 87
121 203 80
50 150 58
116 229 92
24 119 17
114 235 74
87 180 98
26 126 8
131 222 81
189 178 40
78 151 46
57 201 98
164 170 29
107 46 98
226 12 36
1 99 68
99 227 44
58 210 66
239 106 78
6 45 8
148 123 59
90 48 32
18 8 28
167 234 91
154 235 42
72 186 22
217 97 32
85 86 90
62 92 86
69 92 61
40 27 42
24 45 100
201 65 86
243 219 74
237 143 12
208 213 9
139 48 45
29 212 90
66 133 34
78 212 20
115 26 45
114 80 62
52 175 81
225 162 27
186 120 90
245 112 40
241 243 54
182 161 87
216 239 1
187 113 3
185 228 82
81 194 64
42 246 39
75 73 54
103 10 76
94 107 38
235 200 33
74 201 86
124 240 99
28 27 79
61 109 73
26 3 20
167 180 95
220 33 55
97 127 64
235 112 15
69 52 100
65 228 53
50 204 45
0 233 22
152 173 87
21 192 67
66 162 1
222 9 80
236 96 45
52 18 47
103 83 26
207 235 80
172 117 14
5 19 37
91 41 29
107 209 43
9 33 54
141 121 53
237 25 71
33 128 6
160 85 43
140 238 80
56 161 47
119 166 16
207 109 59
237 68 70
179 180 56
85 173 27
87 160 55
107 193 33
164 104 71
206 96 59
187 4 72
50 81 99
61 69 70
30 100 50
237 185 23
170 231 78
4 145 84
174 203 30
185 140 85
46 78 42
196 139 13
238 75 76
220 97 7
248 101 55
83 26 60
15 211 3
201 169 28
11 67 56
4 14 45
67 179 69
82 96 78
134 84 55
209 55 2
118 155 3
24 238 81
133 105 94
235 56 14
115 67 33
220 174 47
67 241 77
37 175 23
16 161 7
70 121 14
73 91 21
177 115 12
58 100 67
103 86 24
68 53 93
101 125 17
147 192 60
225 81 85
149 97 99
56 167 20
221 92 11
42 20 78
203 180 28
219 135 16
144 204 69
137 157 95
63 132 21
99 31 18
47 189 88
218 161 30
230 55 52
107 110 34
187 181 70
204 76 76
173 213 33
119 118 39
109 181 71
79 133 3
249 32 92
188 1 5
219 83 10
21 191 70
206 230 52
175 184 30
52 209 45
234 180 13
73 40 47
43 221 30
147 220 12
89 158 65
145 230 99
155 1 42
126 59 74
29 87 58
8 139 20
52 124 100
215 197 40
13 92 64
92 240 84
55 181 45
122 76 75
22 231 78
113 210 39
36 239 76
245 248 16
164 50 42
218 74 23
4 232 4
50 104 31
76 126 64
205 91 74
169 224 14
186 241 16
77 107 84
17 112 66
49 183 93
72 39 75
127 191 81
157 17 9
123 222 52
196 217 31
111 136 55
126 174 96
244 68 53
86 242 94
12 119 85
42 27 4
152 2 28
103 50 95
33 14 34
40 140 58
37 184 62
142 13 80
211 8 48
65 196 40
208 209 12
144 103 41
199 6 43
226 109 43
72 245 57
55 35 50
65 72 84
76 214 100
207 27 10
157 92 6
246 152 67
159 148 21
99 97 79
41 73 88
142 155 70
141 220 45
177 148 11
78 106 39
237 13 31
111 123 34
200 150 5
35 144 61
154 36 33
50 65 84
161 143 92
49 130 57
131 74 18
116 37 43
0 20 16
83 131 30
239 82 32
246 117 26
56 123 14
40 174 79
14 236 6
220 117 83
140 234 20
182 86 91
197 169 72
78 10 56
109 6 73
200 205 23
79 128 58
54 245 44
12 67 11
44 207 97
55 41 4
129 120 17
34 81 73
57 218 38
227 100 23
86 6 70
79 18 88
41 62 97
90 28 89
224 185 31
130 64 3
46 201 36
51 244 78
45 11 55
232 52 19
229 244 97
217 219 35
203 247 2
247 225 81
24 128 75
3 54 7
238 100 20
242 184 25
161 163 69
209 233 88
94 240 36
47 231 54
111 228 31
191 2 9
118 107 16
124 95 16
244 190 52
18 101 66
138 162 1
126 208 35
64 154 75
0 201 8
3 164 86
185 106 90
143 76 97
8 200 95
75 46 85
77 166 38
94 55 50
94 33 60
130 97 14
157 199 18
164 54 82
150 239 40
91 235 66
140 243 19
34 171 65
220 100 34
7 194 41
58 140 74
68 20 73
83 177 23
50 92 27
34 94 69
123 37 4
39 177 99
7 211 70
123 33 72
8 40 66
50 201 56
196 204 6
170 107 100
198 141 96
216 14 84
71 155 11
41 240 8
13 248 51
30 49 2
188 174 73
116 222 29
73 142 36
123 193 27
118 11 42
214 105 64
90 248 6
147 11 4
97 144 55
100 82 32
122 198 54
201 21 49
238 246 94
65 217 5
8 220 38
106 184 43
71 24 42
26 24 5
82 223 51
38 74 83
169 48 33
75 90 55
218 155 22
212 121 79
156 45 56
99 71 80
156 5 5
106 44 29
241 65 80
175 42 81
38 85 78
59 60 93
153 22 67
34 178 62
189 130 35
220 36 43
224 142 87
155 235 54
134 161 47
214 144 16
237 34 52
16 196 14
209 99 36
227 133 16
174 144 84
54 24 14
110 158 75
106 224 72
173 63 6
76 80 52
126 220 39
244 10 14
241 184 58
25 203 29
53 7 55
168 117 15
93 75 42
116 249 55
173 75 37
75 115 80
30 93 50
233 79 45
243 104 98
121 9 57
228 177 25
242 122 2
83 90 1
90 14 77
176 191 94
6 221 87
55 191 25
217 175 6
211 20 62
10 243 71
66 221 50
92 66 75
194 149 15
146 91 81
174 18 72
67 126 95
156 33 89
82 0 14
87 63 36
48 73 79
120 242 51
221 186 17
112 129 10
42 53 80
164 121 8
210 129 91
198 211 42
213 150 55
248 50 81
27 170 75
129 243 61
216 51 73
227 195 26
13 70 78
156 120 91
153 82 91
183 211 13
159 90 7
220 239 46
115 206 49
37 183 44
114 42 56
165 157 78
94 63 98
235 10 34
25 16 17
218 51 80
80 211 23
83 148 70
133 37 54
129 3 98
234 168 5
113 13 19
112 248 31
196 125 97
214 93 1
193 26 12
115 64 47
129 0 95
98 133 84
103 114 87
105 63 19
123 176 19
105 122 94
104 86 40
154 131 68
17 99 84
163 228 34
59 178 70
242 32 34
178 182 35
135 139 100
105 12 76
73 220 100
160 228 20
179 97 69
12 10 47
198 171 75
17 15 59
52 45 92
38 181 81
88 36 46
165 212 16
115 83 92
2 243 22
123 24 69
241 36 31
189 234 2
66 103 17
224 8 14
167 46 45
0 236 84
95 152 96
105 223 24
176 97 98
94 190 36
226 232 73
29 48 76
97 124 36
210 144 83
5 144 71
40 91 25
37 205 96
117 60 20
42 88 19
241 182 61
48 39 93
76 136 20
111 96 64
45 203 10
242 132 58
138 249 18
109 143 56
29 134 40
139 111 100
84 11 41
178 87 27
147 51 75
112 96 79
23 9 59
30 249 60
199 108 4
104 137 38
145 128 51
196 64 63
36 243 52
12 242 55
187 207 54
167 30 70
242 54 29
200 84 78
10 34 88
65 240 77
152 136 58
55 82 22
72 233 12
227 22 19
80 41 49
199 34 5
180 86 92
159 198 78
247 13 18
73 18 56
130 73 91
104 42 62
70 114 47
233 193 70
103 23 11
4 75 47
208 107 84
201 16 32
228 115 48
98 41 16
205 23 91
145 127 35
158 50 51
26 239 70
237 53 54
122 5 73
205 233 38
52 81 31
167 37 5
59 34 84
243 45 36
238 78 61
207 118 56
206 105 9
209 227 64
81 183 50
