500 124750
344 436 74
441 47 31
46 367 47
379 393 14
403 96 33
37 29 96
86 174 62
198 124 42
380 343 25
64 407 81
55 251 18
481 44 17
163 91 85
109 322 78
174 226 27
206 115 8
402 201 82
415 251 58
56 131 2
232 47 9
312 455 12
181 436 9
450 451 100
234 60 22
263 87 100
241 145 16
100 399 69
282 314 21
291 222 4
292 454 4
52 119 59
416 152 47
324 102 98
323 188 10
496 304 49
248 397 95
115 498 94
35 280 61
355 423 83
11 68 90
66 120 61
76 388 13
22 212 68
271 387 8
432 236 12
181 484 10
427 99 60
72 134 40
32 342 15
67 205 83
408 271 4
368 199 92
332 73 57
251 344 44
359 128 80
122 161 16
283 88 15
442 161 2
233 45 96
448 112 1
230 20 24
485 240 23
129 425 96
485 176 92
80 35 72
412 10 34
79 293 74
494 88 87
247 321 33
342 121 97
494 352 70
417 189 62
391 170 87
438 7 64
329 88 51
52 352 61
85 431 7
411 277 47
397 376 68
281 218 42
130 212 94
499 481 35
312 372 6
199 310 13
262 491 53
64 44 57
377 129 89
483 392 18
29 290 95
248 423 65
89 53 78
134 52 59
221 365 32
126 416 94
390 30 86
243 94 30
299 471 11
139 306 4
109 187 46
103 288 69
167 229 23
296 364 27
55 437 92
38 63 60
331 305 90
116 48 85
297 200 8
108 191 15
311 300 54
8 255 42
276 275 72
98 71 88
325 478 25
268 16 40
128 200 45
17 168 46
353 318 98
161 426 41
127 89 42
132 97 97
426 373 24
449 472 96
336 149 74
12 417 43
103 45 95
499 415 15
296 120 33
293 133 59
334 260 100
27 245 97
475 171 23
199 120 47
346 308 96
119 320 65
113 275 63
307 274 78
374 423 50
406 216 84
217 402 44
116 281 41
465 257 12
187 308 32
85 154 40
280 125 12
96 239 87
458 398 14
235 272 37
337 31 5
220 248 60
215 364 41
456 181 50
367 220 58
399 305 64
90 437 90
102 34 81
240 492 31
153 80 56
341 417 87
246 137 35
405 352 51
345 160 33
247 28 5
456 279 11
320 221 48
161 323 34
93 416 27
423 69 59
378 411 76
216 9 65
450 414 69
253 111 30
237 358 10
441 167 41
303 487 62
103 0 38
436 93 54
114 16 75
372 247 86
399 463 47
63 414 61
432 19 25
313 108 35
74 49 2
114 205 41
227 308 41
164 96 34
17 211 51
292 83 98
329 483 61
376 398 27
188 182 98
464 347 6
99 421 8
400 35 13
41 263 21
33 279 17
267 297 80
17 441 16
366 122 51
326 350 49
405 39 32
2 3 79
208 454 53
315 207 40
127 100 55
99 133 35
167 400 84
299 417 25
14 283 99
64 462 50
12 367 41
495 369 96
326 429 51
78 244 58
217 223 58
324 174 91
358 194 44
41 493 61
17 7 97
115 423 11
64 435 78
256 283 99
452 109 29
102 39 25
311 108 1
268 432 27
210 142 21
53 183 66
166 200 25
414 168 48
476 84 36
53 341 19
203 293 28
283 247 19
460 58 79
360 178 12
138 240 54
259 146 90
76 164 42
401 430 10
148 406 47
183 459 40
353 14 85
132 298 32
450 258 42
229 470 20
292 108 60
497 219 58
386 296 22
180 49 52
289 49 58
187 85 69
426 438 84
310 71 34
293 373 44
334 454 14
405 246 74
217 96 94
174 482 42
296 162 91
199 304 40
157 343 25
277 270 16
412 432 87
345 226 60
240 412 67
105 318 13
79 387 61
272 61 44
465 209 58
355 261 14
146 418 10
23 47 80
338 460 64
224 157 42
335 398 55
401 3 25
66 82 12
326 206 25
421 23 87
31 378 48
296 377 66
405 400 65
136 238 25
300 314 35
393 1 85
399 255 88
75 173 23
138 351 81
263 273 5
449 156 35
396 452 12
113 210 12
377 346 2
454 498 68
40 244 70
24 143 77
11 219 50
285 357 1
266 472 26
122 421 34
356 317 87
320 282 49
331 12 95
285 466 46
52 6 90
173 382 85
49 393 4
450 31 14
203 149 86
228 271 8
262 479 77
100 299 12
0 483 24
246 268 42
491 172 100
332 346 82
317 247 27
372 198 58
285 401 7
171 481 30
330 95 10
158 195 61
269 195 44
244 294 64
185 285 37
336 118 35
17 287 34
444 159 84
253 445 85
212 468 19
441 150 14
2 308 62
363 430 9
58 26 3
10 48 11
196 418 98
129 214 57
465 467 54
201 179 74
419 473 24
233 475 85
446 190 15
354 249 93
409 123 57
249 133 58
59 181 76
156 162 90
264 127 9
318 329 89
191 248 14
67 333 41
251 131 32
217 486 33
209 247 56
266 496 41
223 407 74
450 63 36
39 179 16
447 349 45
387 393 45
152 460 31
393 211 62
176 280 100
208 489 47
215 107 95
207 182 2
380 132 17
67 171 97
382 471 98
378 210 91
123 363 51
53 256 14
466 284 94
366 492 36
364 59 95
359 266 78
112 146 10
429 213 34
277 448 57
474 326 67
65 301 82
467 206 90
433 173 74
178 391 18
413 255 77
108 466 43
337 79 41
346 360 7
231 137 55
87 463 33
6 380 35
287 348 41
177 281 66
202 311 57
220 225 65
296 185 31
491 22 62
331 220 22
89 452 11
295 391 75
328 397 7
162 37 55
54 66 88
120 268 100
428 340 77
492 137 14
375 480 36
336 163 8
10 253 12
172 48 4
298 228 1
305 242 38
11 297 56
499 269 25
150 197 65
26 190 54
439 417 34
226 253 98
233 115 3
45 288 3
100 438 32
200 243 74
190 255 71
97 106 92
421 256 90
438 282 32
91 73 49
77 299 54
226 384 70
128 429 10
282 381 48
313 82 44
87 124 51
9 221 57
53 495 65
442 433 47
225 376 72
73 453 71
447 159 37
8 294 18
8 107 52
103 46 28
453 408 2
261 461 49
325 255 82
23 480 10
294 405 64
216 283 95
22 83 7
110 91 1
80 451 60
131 54 7
11 7 67
464 268 28
412 93 83
145 116 15
254 262 20
169 478 55
116 1 38
222 111 82
474 191 33
185 175 88
443 38 47
109 2 16
236 266 61
470 411 30
184 17 92
155 187 23
410 303 76
99 377 39
380 203 31
113 388 58
252 332 48
398 293 50
165 382 68
26 352 79
207 389 96
150 396 35
72 158 38
199 258 67
438 138 22
220 103 11
177 207 95
24 106 88
225 271 70
192 149 75
422 208 16
169 359 12
104 283 71
193 483 29
12 421 19
33 141 75
295 170 82
389 46 88
129 123 12
250 167 13
76 89 22
291 110 33
255 66 68
25 112 51
405 124 24
423 9 17
249 305 39
431 46 85
70 27 60
481 130 27
246 206 68
219 498 79
403 253 97
370 130 9
173 35 85
396 310 47
465 60 52
203 343 50
340 413 78
99 395 8
378 493 66
245 212 64
75 115 69
472 337 51
332 10 38
317 407 1
163 224 13
166 427 56
215 119 69
144 71 16
203 449 9
469 194 73
84 270 40
305 94 78
155 426 88
245 95 47
145 110 23
457 276 3
464 344 22
32 340 93
348 44 42
8 13 89
233 97 59
424 402 53
101 410 31
141 155 27
439 152 37
462 109 66
264 73 62
37 457 2
30 157 46
323 18 11
311 251 61
421 175 15
125 129 25
256 270 32
482 61 84
318 23 45
135 287 70
296 325 28
298 207 37
195 382 55
106 194 6
318 115 34
432 93 63
309 349 85
192 331 46
376 1 70
372 137 9
294 285 86
321 83 45
209 131 28
264 89 74
421 407 41
254 191 34
68 0 83
152 193 66
150 421 68
171 145 57
331 439 42
169 112 78
213 322 9
492 86 98
465 7 57
406 114 48
439 34 1
174 187 94
239 189 67
306 360 12
214 191 52
56 212 64
333 426 38
93 270 76
442 236 36
198 494 50
497 285 84
297 459 23
142 51 64
408 209 24
172 424 68
375 332 80
190 17 58
328 110 81
403 52 69
338 102 63
239 99 100
323 249 12
297 391 63
461 152 72
336 324 48
255 199 80
387 389 97
296 217 59
476 473 11
244 311 65
6 51 65
258 226 14
469 375 57
231 188 9
54 25 33
154 280 32
233 19 74
182 316 91
240 292 16
351 37 28
415 395 31
431 153 9
196 122 84
353 205 73
161 112 50
294 266 82
477 351 2
50 33 18
193 274 10
308 477 99
87 244 95
417 176 48
177 224 23
461 77 80
285 239 92
134 385 10
467 214 62
468 265 95
137 310 21
99 470 98
97 58 43
491 327 71
391 357 95
413 318 25
344 455 64
36 441 1
345 408 15
6 229 32
53 366 42
373 465 65
23 63 75
417 406 54
487 297 11
133 62 29
357 407 36
172 295 77
224 140 86
139 499 15
170 404 33
364 129 51
28 152 14
102 69 72
207 408 22
318 394 84
98 103 43
334 128 38
10 352 31
95 491 82
261 14 38
146 378 67
496 258 72
261 212 93
432 419 54
253 237 48
489 336 3
131 170 31
421 32 84
203 128 27
484 241 93
373 239 23
39 235 81
210 496 45
155 281 65
8 386 54
255 375 42
457 359 12
140 132 45
323 335 25
201 171 18
94 44 58
216 83 45
449 146 94
393 301 75
109 309 61
63 416 89
204 225 48
368 365 80
64 40 15
240 242 38
157 188 82
166 256 65
411 205 63
4 451 16
230 60 25
490 475 93
478 180 19
177 400 84
8 464 25
174 204 19
11 213 7
392 380 15
209 143 21
171 147 72
139 377 84
63 219 60
108 50 92
26 79 92
309 88 8
485 114 64
255 126 29
213 370 61
428 79 4
348 103 3
71 242 32
206 157 52
465 265 54
108 291 85
151 453 73
158 290 88
73 46 66
202 259 36
62 39 16
418 239 71
420 310 13
152 369 70
455 334 88
160 443 31
444 94 84
169 105 27
8 30 25
473 84 36
160 499 76
427 417 15
297 337 78
409 341 47
31 148 33
418 308 28
448 105 75
284 274 80
262 282 62
286 107 47
421 267 46
96 195 63
363 344 52
292 254 94
238 137 42
222 407 3
150 207 8
24 343 82
355 105 16
216 391 23
162 313 42
459 261 89
321 476 34
225 268 40
470 6 77
11 229 36
65 231 43
372 255 87
305 110 44
20 178 36
194 193 1
136 152 14
124 326 91
309 51 59
248 21 18
324 384 99
11 450 30
54 174 85
292 332 47
135 352 25
222 399 18
122 387 71
136 363 49
478 173 100
236 421 73
353 98 57
403 109 59
332 15 34
368 307 66
14 295 70
339 17 21
208 140 8
230 128 24
78 106 97
477 194 70
249 400 20
258 303 30
216 488 45
201 356 5
18 371 100
188 62 69
460 122 61
120 353 89
143 431 47
191 261 42
160 362 94
80 120 97
461 189 37
357 390 94
61 409 17
412 449 79
133 261 53
493 381 6
334 24 38
280 67 51
273 80 13
18 12 34
67 473 23
103 330 65
496 244 26
112 8 75
142 141 37
295 487 70
300 321 95
89 453 14
139 227 94
404 97 6
437 164 79
11 268 62
475 264 58
201 229 66
227 371 60
15 18 47
185 171 68
231 260 21
344 252 100
38 156 98
243 445 62
274 456 82
135 283 47
92 336 28
409 416 99
368 431 70
166 468 41
433 199 1
6 44 5
157 434 13
406 177 58
320 303 66
1 438 2
299 382 90
326 144 6
77 364 90
346 31 58
286 316 10
338 174 6
495 332 40
307 238 69
417 58 73
482 60 63
35 211 98
425 38 42
82 467 6
171 313 89
81 451 6
190 141 80
195 136 12
486 296 3
454 213 13
78 47 25
141 83 37
290 8 75
231 442 94
388 114 7
77 195 10
434 237 3
113 432 40
477 418 88
431 224 1
443 303 48
368 296 83
4 438 43
30 21 86
23 261 100
181 338 47
142 124 84
244 90 68
335 419 38
222 350 14
322 145 69
322 13 17
256 369 55
199 251 76
84 126 90
435 159 28
333 301 5
116 398 95
35 233 14
224 308 16
137 482 61
206 304 27
274 61 48
429 112 100
456 196 78
245 483 38
225 316 91
181 284 89
375 319 75
340 395 83
7 32 65
319 90 22
497 365 35
45 146 47
196 454 95
473 200 30
262 277 46
205 458 30
45 185 1
119 377 48
353 384 80
218 203 23
91 53 40
25 98 86
423 146 92
369 471 44
298 86 21
43 291 31
424 336 16
476 456 93
423 309 29
254 379 85
176 470 38
167 347 88
452 122 86
396 491 57
39 289 43
460 184 86
42 108 23
310 436 31
102 359 92
483 114 72
67 142 94
56 310 94
495 114 16
80 10 60
136 50 49
131 362 86
416 404 46
390 214 83
320 169 42
412 152 8
235 71 51
28 479 13
373 474 27
341 406 90
300 42 40
400 25 54
185 294 58
431 184 25
113 5 94
6 269 98
14 4 21
16 384 52
180 258 26
458 99 32
247 251 26
438 151 4
491 337 50
301 268 34
325 381 91
370 387 60
419 253 16
391 121 1
342 301 59
119 260 10
450 7 61
27 298 12
482 289 49
165 267 50
307 489 90
367 260 95
282 151 17
434 493 18
344 112 30
205 414 90
465 294 88
229 276 29
329 8 72
198 25 91
299 332 81
140 51 41
235 186 45
451 120 90
320 465 3
302 170 69
291 488 63
78 69 40
6 398 100
229 448 25
52 388 61
144 475 47
388 278 67
478 451 84
32 253 7
0 44 47
115 474 16
6 332 14
405 62 63
329 282 63
437 334 3
97 478 79
443 367 9
262 197 60
397 229 13
203 81 9
201 196 83
416 202 16
30 459 78
444 140 60
458 78 46
360 27 24
90 323 43
99 437 92
58 334 21
271 390 55
231 91 3
314 8 58
229 390 17
58 186 58
169 144 88
114 4 67
389 95 90
384 194 27
75 104 14
348 227 4
54 459 47
456 273 55
413 354 97
182 412 83
91 433 27
78 399 32
444 288 79
486 24 25
112 452 29
277 152 57
480 206 16
127 162 41
133 428 95
30 110 59
464 201 44
191 131 43
274 427 31
452 413 8
176 378 60
356 155 12
412 136 18
279 115 32
271 100 12
117 130 22
375 447 75
418 138 6
360 412 34
443 216 99
50 244 77
461 100 33
172 365 21
441 496 88
372 268 88
84 385 71
257 113 18
132 383 8
489 96 72
274 39 88
473 441 84
401 402 36
485 74 53
205 367 50
244 91 70
32 175 55
154 285 68
371 269 4
430 258 100
401 385 39
440 358 32
223 111 34
310 97 60
263 302 27
64 47 18
133 431 46
87 85 83
7 308 52
310 238 62
209 491 47
499 431 57
230 6 69
215 316 66
274 431 20
52 495 19
421 128 2
318 68 39
0 427 47
451 89 37
365 298 80
311 149 11
320 231 17
88 446 86
305 72 17
324 476 13
95 397 93
296 68 61
435 68 40
233 372 29
122 237 79
1 400 28
312 220 59
480 160 57
234 142 5
146 237 55
390 33 23
203 320 43
442 54 15
271 176 4
249 177 5
229 341 77
439 322 38
96 139 55
324 373 97
381 371 34
335 114 20
357 317 40
299 259 46
466 382 22
221 484 52
25 213 93
254 152 67
291 100 59
145 425 84
494 306 56
79 493 70
198 202 39
490 353 98
187 319 33
61 41 17
112 418 30
356 172 34
275 315 35
185 313 12
468 307 70
475 238 63
96 289 17
34 131 70
84 318 42
16 379 35
432 343 53
413 52 78
398 179 45
484 364 10
16 160 8
30 256 97
246 143 28
316 227 46
57 95 78
191 27 73
95 292 25
24 190 56
269 175 20
178 22 5
247 39 17
54 69 73
150 316 68
229 484 95
274 393 90
403 84 69
376 31 61
252 56 4
308 325 31
79 355 53
183 102 44
299 8 14
24 10 82
391 239 18
338 14 11
379 269 95
300 145 78
12 398 34
415 58 11
197 137 67
150 173 21
345 324 30
258 348 40
191 92 32
108 282 98
270 13 67
16 313 13
294 178 63
479 445 21
490 143 10
208 293 83
380 490 8
209 249 8
401 292 52
184 253 86
481 23 100
47 40 65
111 334 43
425 313 41
297 155 84
307 363 29
489 244 19
348 305 20
56 58 13
59 242 18
345 75 93
496 123 33
312 86 19
307 12 85
247 309 40
330 116 56
58 458 52
276 306 9
448 214 20
412 126 14
129 471 90
221 319 65
206 131 51
24 438 63
360 37 73
0 367 41
207 277 99
10 406 58
470 354 24
489 266 50
455 247 73
144 468 44
160 174 76
410 51 66
25 411 4
97 263 23
489 322 53
340 332 59
497 303 13
72 144 31
274 99 78
446 95 98
290 255 25
117 18 76
234 43 39
389 492 3
264 481 25
416 321 58
474 170 13
238 95 9
268 369 61
397 315 56
494 457 64
470 426 34
145 161 77
84 402 21
138 166 2
162 82 76
371 408 98
235 146 93
244 266 62
204 15 30
111 362 87
126 332 66
11 330 79
87 266 81
7 404 100
261 66 82
336 290 43
433 25 41
478 121 8
39 177 75
268 141 37
307 267 22
272 131 52
250 218 18
482 78 74
381 191 40
215 27 82
457 312 60
197 142 81
56 182 11
431 302 52
19 109 71
440 233 2
43 483 73
412 466 3
185 347 94
377 62 73
358 371 37
217 69 80
50 477 62
412 260 16
63 280 26
185 72 59
87 468 95
411 380 61
313 418 60
406 295 75
378 153 98
14 223 19
293 125 97
106 37 57
222 452 89
299 137 14
109 76 34
403 487 14
15 300 32
327 206 79
53 436 85
150 303 60
169 96 85
165 55 74
273 129 26
14 280 15
179 389 92
312 145 79
177 12 32
461 191 90
39 244 27
123 247 30
282 416 78
418 433 85
443 58 66
68 424 46
35 103 88
226 267 85
256 445 97
87 258 41
329 297 37
155 273 84
136 407 52
65 178 85
50 121 96
15 42 20
113 77 76
100 303 95
84 411 40
432 499 50
472 328 48
461 335 73
344 323 32
348 388 10
284 290 32
279 306 74
51 271 51
278 371 6
272 455 17
64 239 68
113 64 48
312 25 83
284 221 58
368 69 47
277 354 89
160 485 47
233 36 18
235 166 89
40 439 96
109 3 36
176 116 100
424 281 77
358 65 98
116 433 20
114 63 74
402 223 11
66 44 66
7 437 5
402 46 60
389 222 29
440 146 10
16 357 27
314 473 13
33 87 76
458 341 51
368 42 60
167 109 5
133 468 42
1 112 10
229 52 9
238 421 66
16 87 91
228 472 30
355 430 71
206 150 14
365 318 75
69 303 95
62 44 17
249 45 29
11 126 34
419 216 55
126 461 14
155 317 96
25 375 46
290 240 16
16 310 71
210 372 16
127 474 13
7 485 40
440 256 8
146 292 41
87 270 55
352 425 24
47 302 99
245 445 39
260 461 1
283 24 26
350 151 100
462 10 37
53 451 45
213 449 89
253 389 59
107 241 36
482 141 90
380 238 35
371 350 49
171 133 73
48 483 76
399 298 86
87 203 89
31 416 39
119 22 28
329 481 21
254 196 52
340 67 3
388 91 88
460 139 24
387 391 22
473 478 77
361 10 46
51 129 68
130 311 49
451 275 65
116 381 62
168 222 29
422 110 72
32 310 55
405 135 33
482 349 43
327 400 25
194 31 36
394 334 63
59 450 45
272 470 19
52 392 81
424 54 4
287 86 67
41 344 2
273 326 51
368 5 4
444 51 87
479 297 21
493 356 23
37 128 46
7 181 38
88 457 44
109 137 27
411 262 5
413 482 62
168 426 13
454 405 62
426 251 19
201 140 99
446 148 32
435 236 41
479 179 37
313 289 26
139 52 89
495 317 71
356 486 98
120 292 55
181 71 6
451 272 47
202 218 47
485 5 83
226 336 14
62 149 3
388 288 7
328 283 77
250 491 15
99 111 7
354 145 78
211 96 2
209 298 72
207 284 78
89 362 14
3 276 64
57 164 4
16 344 40
406 194 95
164 400 40
142 464 36
95 25 87
267 233 23
444 174 85
457 177 61
472 87 78
276 455 22
215 247 69
497 5 64
391 169 16
430 163 80
66 259 58
204 26 91
126 322 65
262 131 95
322 104 34
251 232 89
25 299 88
393 296 93
308 188 14
124 470 78
255 388 89
412 92 67
154 218 89
219 332 20
313 155 24
346 258 56
186 283 7
273 29 4
365 337 44
478 313 14
107 69 3
347 333 47
113 488 18
201 59 50
421 224 57
96 422 16
4 108 51
210 381 80
65 98 18
108 76 83
474 36 52
228 383 38
74 497 78
491 50 37
93 323 61
349 420 83
216 276 91
219 486 24
398 52 22
267 12 50
450 486 86
53 214 22
342 141 71
119 132 73
307 77 97
219 427 17
201 495 45
143 214 31
318 465 35
239 84 100
89 34 86
326 440 53
299 282 94
269 254 78
142 61 56
190 281 35
306 334 30
402 330 97
132 148 14
119 240 98
118 329 85
455 7 25
7 307 59
200 428 65
378 422 79
133 112 12
19 270 46
496 305 29
409 276 69
407 394 50
291 201 9
467 209 16
277 409 45
342 139 67
320 124 80
283 143 2
80 44 75
208 392 80
188 302 8
56 61 54
457 204 55
365 23 64
81 300 26
77 494 17
495 314 42
26 449 37
328 30 81
302 238 74
433 426 28
340 334 89
345 291 45
199 156 68
115 89 68
440 18 63
256 366 29
49 392 79
338 72 9
318 226 99
43 159 77
422 351 11
362 196 54
6 248 62
173 363 4
493 155 74
307 263 40
287 313 85
217 151 57
177 321 84
227 217 95
203 139 99
365 354 47
170 360 95
132 386 58
387 231 65
160 390 29
300 177 94
184 395 97
492 424 18
27 152 87
222 355 79
120 73 33
66 243 45
113 227 31
170 466 14
87 127 4
415 279 82
408 315 29
404 307 5
73 335 57
460 409 65
190 29 90
422 447 33
218 60 13
401 83 31
314 170 58
118 437 89
451 345 4
31 101 64
35 174 51
44 486 60
408 176 41
197 450 88
81 169 1
45 70 36
476 236 58
385 206 95
74 9 92
429 40 93
92 428 67
294 472 6
53 232 34
193 429 37
133 362 6
485 408 28
420 236 16
229 121 23
123 47 32
214 477 25
406 421 53
124 216 77
329 121 9
415 167 90
451 300 4
8 137 64
487 57 100
202 138 74
124 261 21
408 327 50
232 85 24
336 209 92
264 391 13
424 306 80
365 109 32
168 117 69
84 104 78
383 306 16
8 283 29
329 191 56
330 275 93
253 463 55
244 227 46
209 3 4
340 368 13
272 388 30
192 472 34
170 356 92
137 364 75
218 45 18
273 376 45
118 481 8
172 78 87
117 287 90
72 127 58
136 251 47
465 444 19
250 114 27
193 103 44
420 321 41
337 447 69
382 65 51
389 237 29
476 206 68
417 130 95
375 266 47
73 83 91
243 185 57
270 378 12
5 136 33
374 370 98
224 111 87
4 439 45
71 357 75
117 232 41
63 157 24
305 400 61
13 22 39
325 387 38
310 245 26
242 119 48
91 195 59
29 51 99
173 122 8
299 239 92
339 155 49
314 460 49
364 151 11
53 313 56
230 407 75
277 350 22
288 379 73
386 404 47
45 203 87
436 394 42
484 208 54
284 34 80
107 398 83
318 304 48
273 34 55
200 312 5
173 100 36
346 338 40
492 383 43
230 171 37
123 155 97
477 291 31
8 399 82
191 69 86
38 342 72
145 394 36
101 420 36
176 110 61
119 193 32
455 316 39
352 145 31
134 154 82
167 197 51
4 235 45
376 232 40
411 334 60
399 271 78
76 447 40
137 418 85
220 374 2
459 78 47
341 64 1
122 84 98
472 88 86
16 316 70
307 80 4
18 479 27
347 407 75
139 396 93
123 117 19
276 428 49
223 269 14
175 243 50
325 67 38
62 435 7
31 243 87
187 113 18
113 461 25
339 100 22
132 75 91
2 352 19
451 427 40
316 454 35
117 279 2
154 193 89
212 77 32
498 264 46
467 229 59
344 69 11
117 53 86
7 55 90
177 358 17
468 26 72
354 143 3
307 150 97
195 362 74
327 213 90
424 32 19
334 376 40
344 493 93
281 352 1
71 381 11
139 201 90
310 55 33
113 362 35
461 58 50
386 237 15
75 13 47
345 347 76
185 43 69
429 176 74
229 247 55
92 387 57
481 49 64
13 14 27
400 475 85
149 361 74
463 288 87
161 134 86
236 171 81
305 100 57
430 182 5
436 274 44
144 255 93
408 120 8
34 20 35
70 21 97
343 336 37
481 498 71
466 234 94
346 391 95
254 321 77
58 110 51
453 254 58
398 162 78
357 196 51
143 118 72
291 313 61
228 294 59
150 112 93
244 310 37
290 65 58
166 475 20
168 429 75
277 179 37
154 388 86
256 31 4
380 323 18
340 51 12
298 201 77
342 297 87
278 87 52
388 105 80
107 273 9
433 50 40
70 57 28
255 165 11
410 45 34
27 237 37
291 35 91
19 230 88
205 360 28
309 100 33
388 208 59
248 493 61
287 63 70
66 170 36
228 81 33
362 460 71
250 103 58
340 122 88
80 180 1
407 489 1
191 377 61
249 477 55
62 116 70
431 182 41
318 262 74
251 124 34
421 375 90
478 67 12
118 147 92
118 406 33
70 98 62
231 199 39
385 261 55
454 193 89
46 11 52
219 114 28
205 35 55
294 366 23
357 484 22
101 454 29
333 24 27
295 107 26
233 492 88
288 299 33
228 197 96
79 417 11
407 474 98
461 268 64
435 477 100
57 78 6
85 264 83
63 59 90
388 144 35
327 284 34
311 13 83
307 92 100
269 351 74
118 165 94
334 100 72
385 9 2
391 446 66
273 9 77
262 250 22
96 77 6
81 241 19
116 400 64
215 169 15
141 139 32
186 473 85
209 359 94
163 102 41
28 227 50
305 341 52
78 290 30
283 223 23
354 339 23
17 55 44
383 48 83
267 86 9
251 296 20
244 459 22
36 339 49
486 496 90
37 74 80
18 210 56
92 64 95
214 433 2
357 168 50
492 435 89
100 186 37
419 283 96
192 319 87
192 157 84
33 47 10
165 65 20
20 10 84
214 224 17
316 434 38
317 426 73
405 378 12
141 149 95
188 341 14
75 33 72
310 66 71
119 83 88
491 103 98
74 318 23
443 134 57
480 451 35
304 357 65
315 350 14
109 39 55
75 466 40
198 276 58
368 247 42
455 238 97
53 165 15
227 460 1
335 440 53
369 96 62
133 412 12
398 373 3
4 300 69
495 350 97
52 70 45
45 378 83
142 431 100
408 10 60
309 345 52
13 66 49
426 51 13
337 449 38
492 453 91
260 448 41
157 352 12
153 250 90
387 244 73
287 152 83
146 313 80
298 326 98
398 252 49
410 442 50
499 434 55
130 203 7
334 96 53
140 381 71
171 179 98
268 429 50
268 191 44
217 191 78
471 432 77
25 414 32
283 207 41
292 41 37
396 199 20
153 339 1
224 362 33
121 130 14
122 250 6
418 467 49
147 290 81
423 167 96
255 451 55
295 95 49
431 491 48
302 145 40
54 221 2
338 342 85
52 316 35
309 234 3
109 382 45
341 157 13
488 412 64
343 59 59
91 490 2
38 144 47
31 389 62
15 293 31
249 454 17
303 63 51
148 257 9
160 245 21
475 88 81
385 31 23
286 422 20
185 451 71
452 482 12
266 349 58
396 451 64
464 106 80
415 106 37
23 118 82
395 93 23
327 478 54
102 117 28
373 302 80
195 106 14
406 372 64
115 120 67
279 85 73
358 0 80
46 375 98
127 122 44
1 450 74
407 404 91
234 277 93
13 472 100
479 230 24
442 198 45
60 477 30
432 187 30
411 233 5
361 360 27
404 214 29
277 121 85
268 355 62
412 221 86
163 52 69
287 494 67
31 54 96
212 338 83
393 102 16
449 463 28
275 367 42
256 144 15
140 264 23
154 177 96
491 192 48
411 479 42
177 362 48
272 426 38
406 319 40
421 268 3
1 396 70
294 4 67
209 496 31
331 150 60
26 494 53
273 257 84
366 435 99
365 59 25
202 318 45
494 91 65
396 92 61
18 239 65
284 448 62
166 131 64
226 9 10
330 134 68
265 352 55
63 217 14
288 271 84
184 117 76
348 14 20
261 384 59
325 20 59
386 186 90
302 264 51
211 446 85
378 212 37
332 275 6
198 415 30
381 451 47
156 152 13
376 413 97
186 90 69
445 477 8
334 279 24
85 490 71
321 221 35
58 53 62
215 251 78
144 133 81
43 141 85
455 369 98
104 56 89
124 1 18
