400 30571
2 229 19
2 241 9
2 243 18
2 250 10
2 264 10
2 274 1
2 279 20
2 282 20
2 289 1
2 294 16
2 298 14
2 302 10
2 313 20
2 326 18
2 328 10
2 342 17
2 343 16
2 348 3
2 353 3
2 363 20
2 376 14
2 377 15
2 378 4
2 381 4
2 389 3
2 396 17
2 399 6
3 2 5
3 10 19
3 13 15
3 18 17
3 28 4
3 31 11
3 35 1
3 40 12
3 41 1
3 42 4
3 43 7
3 50 13
3 51 7
3 52 9
3 56 8
3 61 5
3 66 1
3 67 5
3 72 20
3 75 11
3 77 7
3 80 9
3 82 4
3 86 8
3 89 5
3 92 6
3 96 13
3 99 19
3 100 2
3 103 9
3 109 12
3 112 10
3 113 11
3 118 5
3 131 6
3 138 7
3 142 11
3 144 20
3 146 11
3 151 6
3 154 6
3 161 15
3 167 15
3 168 7
3 180 16
3 191 5
3 204 2
3 212 20
3 218 2
3 224 5
3 228 17
3 247 1
3 251 8
3 252 20
3 253 1
3 255 2
3 264 2
3 270 19
3 272 14
3 277 11
3 280 18
3 283 19
3 287 12
3 296 14
3 300 5
3 305 12
3 306 4
3 307 19
3 308 1
3 313 6
3 314 4
3 317 17
3 318 7
3 319 3
3 321 5
3 322 17
3 331 17
3 333 8
3 339 7
3 342 15
3 343 4
3 345 8
3 354 12
3 357 13
3 360 3
3 362 5
3 369 19
3 380 17
3 385 2
3 390 3
3 392 1
3 393 16
3 394 3
3 396 7
4 2 18
4 9 6
4 12 5
4 21 6
4 25 19
4 41 15
4 44 10
4 45 19
4 46 12
4 47 12
4 49 17
4 50 12
4 51 10
4 55 12
4 61 10
4 73 14
4 80 6
4 81 7
4 89 11
4 92 19
4 93 8
4 104 2
4 110 2
4 112 6
4 113 5
4 116 10
4 122 15
4 131 15
4 135 7
4 140 7
4 144 8
4 146 9
4 148 2
4 149 15
4 156 4
4 158 8
4 161 7
4 165 8
4 172 13
4 173 1
4 175 10
4 177 19
4 178 10
4 181 6
4 183 12
4 192 3
4 196 11
4 203 15
4 206 8
4 211 17
4 220 3
4 224 13
4 229 5
4 235 9
4 236 5
4 240 6
4 253 4
4 257 13
4 276 8
4 282 9
4 283 14
4 291 1
4 299 5
4 310 10
4 313 16
4 314 1
4 321 16
4 326 3
4 327 6
4 338 3
4 339 14
4 345 13
4 346 12
4 349 5
4 350 13
4 356 13
4 366 20
4 385 12
5 1 11
5 2 13
5 3 19
5 17 18
5 18 5
5 19 12
5 29 15
5 33 15
5 38 6
5 59 8
5 62 10
5 63 4
5 66 4
5 73 19
5 74 12
5 76 6
5 84 19
5 89 10
5 90 11
5 96 18
5 106 16
5 110 3
5 117 1
5 119 7
5 120 12
5 124 8
5 128 11
5 138 12
5 143 7
5 145 5
5 150 15
5 154 12
5 156 18
5 159 6
5 162 6
5 170 10
5 178 12
5 183 7
5 184 8
5 201 6
5 202 17
5 206 7
5 214 13
5 215 11
5 223 4
5 224 1
5 231 15
5 234 17
5 236 15
5 239 11
5 247 17
5 254 5
5 257 17
5 258 4
5 271 16
5 287 16
5 296 7
5 300 11
5 301 15
5 324 14
5 326 18
5 334 1
5 345 9
5 355 8
5 360 5
5 364 1
5 373 9
5 377 20
5 381 5
5 387 10
5 388 3
5 391 1
5 392 9
5 393 14
5 397 7
5 398 13
6 4 20
6 12 2
6 15 4
6 20 5
6 22 14
6 25 16
6 28 17
6 32 3
6 37 20
6 42 15
6 46 1
6 53 5
6 60 4
6 67 19
6 81 17
6 83 14
6 88 12
6 99 10
6 104 3
6 106 19
6 107 2
6 111 3
6 117 12
6 122 5
6 123 9
6 128 6
6 135 1
6 137 10
6 142 14
6 146 19
6 148 13
6 151 15
6 152 13
6 155 12
6 170 17
6 171 17
6 172 6
6 180 19
6 183 15
6 185 15
6 187 8
6 192 11
6 195 19
6 202 1
6 206 19
6 225 13
6 226 17
6 235 6
6 240 17
6 245 4
6 249 2
6 256 13
6 259 18
6 260 15
6 265 16
6 266 9
6 271 20
6 272 19
6 273 2
6 275 10
6 277 15
6 281 17
6 284 12
6 290 13
6 297 15
6 303 1
6 305 19
6 310 16
6 312 4
6 315 13
6 320 19
6 322 14
6 329 6
6 335 8
6 353 20
6 355 14
6 357 12
6 359 8
6 364 19
6 369 13
6 371 7
6 374 6
6 392 8
7 1 4
7 6 7
7 9 12
7 10 13
7 11 5
7 23 10
7 29 17
7 32 9
7 37 3
7 41 7
7 43 14
7 51 16
7 53 6
7 64 7
7 69 10
7 79 7
7 87 5
7 89 18
7 96 9
7 101 12
7 110 10
7 115 11
7 116 8
7 128 8
7 157 15
7 161 5
7 162 2
7 173 18
7 174 13
7 176 16
7 184 14
7 192 4
7 198 11
7 209 8
7 210 8
7 212 5
7 214 10
7 216 1
7 223 10
7 225 4
7 227 9
7 231 5
7 233 11
7 234 17
7 235 8
7 236 2
7 240 8
7 241 9
7 253 7
7 258 15
7 270 14
7 284 6
7 286 16
7 288 1
7 292 12
7 296 13
7 301 13
7 310 15
7 318 12
7 320 10
7 328 20
7 335 8
7 337 7
7 347 14
7 349 9
7 355 20
7 364 7
7 368 6
7 375 13
7 377 18
7 378 17
7 379 15
7 383 14
7 390 10
7 392 15
7 393 11
7 397 13
8 14 13
8 16 16
8 17 12
8 28 18
8 30 12
8 32 1
8 39 15
8 54 10
8 57 13
8 60 9
8 62 12
8 63 13
8 65 16
8 71 13
8 75 4
8 79 11
8 91 18
8 92 1
8 93 10
8 98 19
8 102 18
8 109 5
8 110 6
8 116 1
8 117 1
8 125 10
8 133 15
8 146 14
8 147 4
8 160 10
8 161 9
8 163 4
8 177 17
8 179 12
8 185 9
8 193 15
8 194 20
8 202 4
8 210 9
8 218 15
8 219 17
8 222 9
8 224 19
8 225 1
8 227 1
8 228 17
8 229 3
8 234 2
8 235 2
8 236 13
8 240 10
8 241 2
8 254 20
8 263 9
8 269 3
8 270 3
8 282 2
8 285 5
8 288 7
8 291 15
8 292 11
8 295 8
8 298 6
8 303 18
8 304 20
8 306 11
8 308 8
8 316 8
8 318 16
8 319 5
8 323 2
8 332 16
8 335 14
8 340 8
8 341 16
8 344 13
8 345 14
8 346 5
8 350 1
8 351 9
8 353 15
8 361 4
8 363 3
8 364 19
8 370 2
8 376 13
8 383 7
8 393 14
8 398 14
9 6 1
9 10 14
9 11 8
9 14 17
9 28 14
9 31 20
9 38 1
9 41 5
9 42 17
9 44 3
9 48 11
9 49 8
9 64 6
9 67 11
9 70 2
9 75 7
9 77 13
9 80 11
9 81 13
9 85 18
9 89 10
9 98 20
9 99 7
9 101 7
9 105 17
9 106 14
9 114 8
9 122 2
9 125 17
9 132 17
9 133 12
9 135 7
9 137 5
9 144 12
9 149 9
9 153 1
9 155 16
9 160 4
9 163 11
9 173 9
9 179 15
9 187 18
9 191 15
9 197 13
9 198 6
9 208 19
9 209 19
9 218 4
9 219 19
9 221 4
9 252 19
9 257 2
9 264 15
9 265 12
9 272 1
9 274 3
9 279 6
9 286 5
9 288 11
9 294 3
9 303 10
9 308 5
9 309 11
9 315 8
9 332 4
9 337 16
9 338 19
9 343 8
9 346 9
9 349 10
9 350 7
9 354 20
9 362 5
9 365 1
9 366 1
9 367 7
9 371 1
9 372 3
9 379 15
9 384 20
9 387 13
9 388 17
9 394 12
9 399 3
10 1 18
10 8 6
10 21 5
10 24 6
10 26 7
10 42 11
10 43 9
10 54 10
10 60 1
10 66 1
10 67 5
10 75 16
10 77 17
10 80 10
10 84 12
10 100 11
10 104 13
10 107 14
10 116 15
10 132 1
10 140 12
10 142 11
10 146 8
10 148 18
10 150 10
10 156 10
10 159 16
10 162 7
10 169 3
10 173 15
10 176 1
10 177 3
10 181 5
10 184 12
10 187 11
10 190 5
10 201 14
10 207 2
10 211 2
10 213 18
10 214 17
10 221 16
10 223 8
10 225 11
10 233 1
10 236 3
10 242 1
10 259 17
10 260 10
10 262 8
10 264 12
10 270 5
10 275 13
10 276 11
10 282 6
10 285 19
10 289 12
10 290 20
10 291 8
10 292 1
10 294 1
10 297 2
10 299 5
10 312 18
10 330 18
10 338 16
10 343 2
10 346 10
10 347 10
10 349 13
10 351 16
10 354 20
10 356 20
10 359 12
10 361 2
10 372 13
10 373 9
10 380 12
10 382 19
10 385 1
10 389 18
10 392 15
10 397 11
11 5 3
11 6 13
11 32 6
11 42 10
11 48 5
11 57 20
11 58 16
11 63 15
11 89 10
11 100 9
11 101 10
11 105 17
11 119 4
11 121 4
11 126 4
11 128 20
11 130 3
11 146 1
11 155 7
11 172 8
11 179 14
11 181 3
11 183 2
11 198 1
11 201 8
11 206 7
11 210 13
11 214 14
11 218 14
11 220 5
11 229 3
11 239 18
11 241 13
11 242 20
11 244 13
11 248 19
11 255 12
11 260 5
11 263 11
11 269 19
11 270 12
11 272 11
11 274 20
11 275 8
11 276 12
11 277 5
11 288 13
11 303 11
11 312 1
11 315 11
11 317 4
11 322 2
11 323 19
11 324 5
11 327 12
11 344 8
11 346 13
11 347 1
11 353 2
11 362 10
11 367 19
11 370 11
11 374 16
11 375 1
11 376 11
11 377 4
11 379 11
11 383 18
11 387 15
11 392 3
11 398 15
12 3 3
12 11 7
12 16 6
12 17 14
12 21 2
12 24 5
12 27 1
12 45 17
12 51 18
12 56 14
12 62 3
12 66 19
12 67 11
12 70 2
12 72 2
12 74 17
12 80 11
12 82 16
12 95 14
12 104 4
12 113 16
12 115 2
12 122 1
12 127 19
12 128 12
12 137 19
12 140 11
12 141 11
12 147 18
12 154 3
12 160 8
12 166 19
12 172 10
12 174 20
12 179 12
12 190 12
12 198 15
12 206 6
12 208 16
12 218 2
12 220 11
12 223 17
12 224 17
12 242 12
12 244 7
12 246 19
12 248 1
12 250 6
12 251 17
12 252 7
12 275 12
12 277 2
12 280 19
12 282 5
12 292 15
12 294 15
12 304 20
12 308 19
12 315 14
12 321 5
12 329 12
12 335 9
12 337 3
12 342 12
12 351 16
12 360 19
12 362 16
12 363 15
12 365 9
12 368 15
12 376 1
12 377 12
12 386 16
12 388 10
12 399 17
13 1 2
13 4 10
13 6 18
13 12 3
13 45 3
13 46 18
13 48 1
13 49 7
13 53 8
13 64 15
13 72 11
13 73 18
13 75 2
13 79 8
13 81 8
13 82 12
13 85 3
13 95 12
13 101 6
13 118 11
13 119 9
13 139 7
13 142 14
13 154 2
13 155 6
13 159 8
13 163 10
13 167 16
13 170 1
13 172 9
13 178 11
13 192 3
13 193 14
13 198 8
13 206 13
13 218 6
13 221 4
13 222 10
13 225 19
13 233 3
13 234 9
13 237 17
13 251 15
13 255 11
13 262 9
13 265 11
13 266 9
13 278 16
13 281 2
13 289 17
13 299 2
13 300 13
13 303 10
13 305 10
13 308 13
13 312 5
13 314 9
13 317 18
13 319 1
13 324 10
13 327 12
13 336 11
13 343 3
13 350 11
13 353 17
13 354 3
13 374 5
13 375 9
13 377 8
13 380 4
13 382 4
13 386 9
13 392 12
13 393 8
14 1 16
14 2 20
14 4 2
14 26 8
14 29 5
14 32 9
14 39 7
14 43 6
14 46 20
14 47 13
14 49 13
14 50 17
14 60 7
14 66 16
14 67 20
14 72 12
14 75 11
14 79 6
14 83 8
14 84 18
14 91 17
14 93 3
14 101 18
14 102 11
14 110 17
14 115 10
14 124 5
14 126 4
14 132 11
14 147 10
14 148 7
14 149 4
14 151 13
14 158 7
14 166 13
14 170 15
14 174 12
14 180 11
14 183 11
14 190 9
14 197 14
14 206 7
14 210 9
14 213 5
14 220 19
14 225 4
14 233 12
14 241 12
14 249 18
14 255 3
14 256 15
14 261 17
14 263 7
14 278 8
14 284 12
14 292 5
14 294 17
14 295 17
14 302 2
14 304 13
14 317 13
14 318 10
14 321 9
14 326 9
14 345 8
14 347 1
14 351 15
14 357 13
14 360 10
14 362 2
14 365 9
14 369 17
14 370 15
14 372 4
14 381 19
14 387 19
14 389 7
14 397 8
15 1 9
15 2 6
15 4 13
15 8 4
15 9 10
15 13 20
15 16 18
15 17 11
15 20 4
15 30 9
15 35 13
15 38 20
15 40 12
15 45 9
15 57 12
15 72 11
15 78 1
15 83 4
15 86 10
15 88 4
15 89 8
15 92 11
15 98 16
15 111 17
15 117 10
15 121 9
15 123 13
15 135 15
15 136 7
15 140 8
15 142 5
15 144 14
15 149 5
15 156 9
15 176 16
15 184 11
15 185 19
15 186 14
15 190 6
15 197 5
15 200 7
15 206 2
15 207 9
15 219 10
15 220 5
15 226 6
15 228 14
15 243 9
15 247 16
15 250 20
15 252 7
15 254 7
15 282 5
15 285 16
15 293 16
15 296 20
15 297 10
15 309 20
15 314 5
15 316 12
15 333 13
15 338 14
15 339 11
15 342 15
15 348 16
15 355 2
15 359 17
15 364 12
15 367 8
15 372 8
15 375 11
15 381 5
15 386 12
15 387 7
15 388 9
15 391 9
15 397 17
16 1 17
16 6 18
16 7 19
16 10 12
16 20 2
16 27 12
16 43 11
16 52 14
16 53 19
16 55 18
16 57 3
16 66 13
16 69 5
16 72 18
16 79 18
16 81 17
16 90 14
16 95 15
16 102 15
16 104 7
16 106 8
16 109 14
16 110 7
16 111 16
16 113 9
16 121 5
16 124 18
16 125 19
16 131 3
16 139 6
16 146 6
16 149 4
16 168 10
16 169 1
16 175 7
16 196 11
16 207 11
16 222 13
16 228 1
16 240 16
16 249 6
16 251 2
16 258 8
16 272 20
16 273 17
16 278 9
16 283 13
16 284 1
16 285 10
16 288 13
16 295 12
16 297 7
16 302 5
16 304 13
16 311 3
16 312 1
16 313 11
16 320 11
16 322 1
16 326 4
16 327 11
16 328 17
16 330 5
16 337 5
16 343 5
16 344 3
16 346 13
16 350 7
16 353 6
16 361 19
16 366 7
16 371 12
16 378 14
16 383 18
16 389 11
16 397 1
17 3 9
17 10 17
17 14 13
17 25 8
17 29 20
17 50 16
17 51 16
17 59 4
17 67 3
17 68 19
17 79 14
17 86 19
17 88 13
17 103 10
17 113 6
17 115 3
17 118 9
17 120 11
17 123 3
17 132 10
17 135 7
17 142 10
17 153 16
17 159 12
17 160 18
17 165 19
17 172 17
17 177 5
17 185 2
17 188 3
17 202 18
17 221 18
17 225 3
17 232 16
17 235 13
17 241 12
17 250 15
17 264 6
17 278 6
17 279 20
17 280 9
17 282 8
17 286 15
17 290 14
17 291 9
17 299 9
17 300 3
17 301 12
17 302 10
17 311 8
17 317 17
17 321 17
17 324 11
17 331 18
17 337 16
17 339 12
17 350 4
17 395 13
17 396 1
18 1 20
18 8 20
18 11 9
18 14 13
18 25 12
18 26 1
18 35 19
18 43 18
18 46 14
18 48 15
18 50 3
18 60 13
18 75 14
18 76 16
18 78 2
18 83 14
18 84 17
18 86 19
18 91 9
18 94 1
18 95 2
18 96 20
18 99 3
18 103 5
18 104 12
18 111 1
18 117 3
18 124 11
18 128 10
18 132 19
18 138 16
18 146 13
18 154 19
18 162 3
18 164 9
18 176 5
18 177 11
18 188 7
18 190 7
18 191 7
18 197 14
18 198 13
18 201 16
18 202 2
18 212 7
18 213 18
18 214 5
18 218 4
18 231 13
18 236 16
18 244 5
18 248 6
18 249 3
18 250 20
18 254 2
18 255 14
18 258 20
18 268 6
18 270 4
18 276 16
18 281 7
18 282 8
18 304 2
18 310 3
18 318 3
18 322 13
18 329 9
18 337 4
18 339 12
18 340 18
18 341 4
18 343 19
18 348 20
18 353 18
18 357 16
18 358 18
18 361 7
18 369 9
18 372 4
18 381 9
18 383 18
18 384 18
18 386 13
18 388 8
18 391 17
18 396 6
18 397 16
19 6 15
19 8 15
19 14 15
19 31 4
19 36 12
19 57 1
19 58 9
19 59 3
19 62 13
19 64 15
19 72 2
19 74 7
19 76 9
19 81 15
19 122 1
19 129 8
19 130 6
19 132 6
19 165 1
19 169 14
19 171 8
19 172 7
19 175 7
19 177 10
19 180 10
19 184 9
19 193 16
19 206 3
19 208 17
19 213 16
19 215 6
19 216 14
19 221 16
19 231 18
19 234 16
19 235 7
19 236 15
19 246 16
19 257 13
19 258 19
19 259 2
19 260 9
19 261 6
19 264 17
19 269 14
19 282 13
19 290 9
19 295 3
19 306 16
19 314 3
19 317 14
19 318 9
19 327 17
19 329 1
19 335 16
19 336 11
19 345 18
19 347 1
19 362 19
19 363 15
19 366 20
19 376 2
19 384 3
19 387 7
19 391 19
19 392 14
20 2 15
20 7 7
20 27 8
20 29 20
20 33 14
20 48 11
20 57 14
20 62 10
20 70 11
20 72 7
20 73 1
20 76 3
20 82 3
20 85 14
20 89 6
20 92 8
20 98 9
20 103 11
20 105 3
20 106 11
20 112 12
20 116 7
20 120 2
20 123 11
20 132 4
20 140 2
20 142 17
20 149 5
20 161 20
20 167 13
20 170 12
20 181 11
20 182 2
20 193 14
20 197 20
20 199 10
20 205 20
20 206 9
20 207 9
20 208 16
20 214 20
20 217 12
20 221 15
20 224 5
20 225 14
20 232 6
20 233 9
20 234 15
20 237 10
20 238 12
20 241 12
20 252 1
20 257 11
20 267 10
20 268 16
20 270 16
20 278 17
20 281 4
20 285 9
20 293 19
20 297 6
20 298 6
20 302 4
20 313 18
20 315 19
20 318 8
20 320 13
20 321 17
20 332 12
20 333 15
20 341 5
20 355 10
20 358 3
20 362 4
20 366 18
20 371 16
20 374 18
20 378 18
20 382 12
20 385 18
20 388 7
20 389 20
20 393 6
21 8 5
21 9 3
21 16 5
21 22 2
21 28 18
21 32 18
21 33 14
21 37 17
21 46 10
21 48 9
21 49 7
21 53 4
21 55 11
21 59 19
21 61 13
21 64 11
21 67 14
21 87 13
21 103 19
21 107 15
21 110 17
21 123 6
21 133 2
21 134 1
21 135 17
21 141 14
21 146 19
21 149 18
21 155 12
21 169 10
21 171 11
21 183 8
21 192 19
21 196 15
21 211 11
21 227 19
21 229 16
21 231 20
21 232 8
21 241 7
21 244 17
21 251 17
21 256 15
21 261 5
21 265 18
21 273 12
21 278 2
21 279 20
21 283 5
21 287 6
21 289 9
21 291 9
21 295 9
21 297 8
21 311 12
21 328 3
21 330 14
21 331 18
21 340 13
21 346 16
21 354 11
21 365 7
21 369 17
21 371 16
21 382 7
21 396 11
21 398 4
22 3 2
22 24 17
22 26 19
22 33 10
22 38 5
22 45 16
22 46 12
22 65 13
22 74 8
22 75 5
22 78 13
22 87 8
22 93 1
22 101 2
22 118 6
22 120 9
22 126 16
22 134 8
22 136 4
22 138 8
22 140 18
22 143 8
22 144 18
22 145 1
22 146 15
22 149 8
22 159 15
22 164 19
22 172 16
22 173 15
22 193 2
22 196 16
22 202 10
22 204 10
22 205 20
22 213 3
22 217 2
22 242 13
22 255 19
22 261 3
22 267 9
22 274 8
22 277 13
22 278 12
22 283 20
22 284 4
22 297 3
22 304 8
22 309 3
22 316 8
22 322 13
22 338 6
22 346 2
22 351 8
22 352 18
22 353 6
22 354 6
22 356 11
22 358 7
22 360 15
22 364 16
22 370 7
22 378 18
22 381 20
22 395 17
22 396 6
23 2 4
23 6 7
23 11 1
23 13 7
23 14 2
23 15 18
23 19 9
23 31 10
23 35 11
23 47 15
23 52 14
23 56 12
23 69 1
23 71 6
23 74 7
23 76 2
23 88 3
23 95 5
23 102 13
23 113 15
23 116 5
23 117 10
23 135 17
23 143 3
23 144 7
23 148 15
23 149 19
23 154 14
23 158 18
23 163 9
23 167 4
23 170 19
23 174 9
23 179 7
23 185 10
23 191 12
23 196 19
23 198 16
23 201 18
23 204 10
23 216 5
23 219 9
23 224 13
23 225 10
23 230 20
23 240 20
23 242 11
23 253 19
23 259 7
23 260 18
23 261 12
23 262 14
23 281 16
23 285 11
23 294 14
23 295 16
23 308 9
23 314 3
23 315 1
23 322 9
23 336 15
23 344 13
23 351 13
23 352 19
23 354 20
23 357 12
23 364 12
23 366 2
23 368 1
23 378 17
23 380 18
23 384 15
23 387 3
23 390 12
23 393 3
24 2 19
24 8 16
24 15 13
24 18 6
24 23 9
24 29 13
24 49 17
24 52 12
24 55 14
24 59 12
24 62 8
24 67 12
24 70 4
24 72 6
24 83 2
24 87 3
24 95 17
24 99 20
24 100 8
24 107 4
24 115 4
24 119 13
24 123 7
24 130 8
24 173 6
24 174 1
24 178 19
24 188 14
24 189 11
24 196 6
24 198 13
24 202 18
24 209 17
24 210 1
24 218 7
24 221 19
24 223 11
24 226 5
24 228 6
24 230 19
24 232 8
24 241 15
24 242 4
24 248 1
24 251 5
24 255 19
24 256 8
24 263 5
24 267 20
24 268 15
24 279 11
24 291 9
24 293 8
24 300 5
24 301 6
24 308 17
24 314 15
24 315 9
24 318 17
24 322 12
24 330 9
24 333 3
24 335 14
24 336 8
24 341 8
24 353 1
24 355 10
24 359 10
24 360 7
24 368 5
24 371 16
24 374 2
24 388 6
24 389 12
24 390 6
24 393 19
24 397 1
24 398 5
25 10 6
25 13 4
25 23 4
25 26 12
25 27 14
25 36 17
25 38 1
25 39 1
25 53 17
25 68 16
25 70 18
25 71 6
25 78 16
25 80 3
25 104 11
25 105 11
25 109 13
25 113 20
25 121 20
25 134 11
25 135 9
25 136 3
25 142 13
25 150 20
25 156 11
25 157 7
25 166 2
25 167 7
25 168 9
25 173 11
25 186 5
25 189 20
25 200 8
25 204 8
25 212 12
25 223 2
25 225 18
25 236 20
25 238 12
25 239 18
25 240 16
25 246 20
25 247 4
25 248 10
25 250 9
25 253 13
25 256 19
25 257 16
25 258 3
25 265 5
25 273 7
25 275 20
25 279 16
25 287 20
25 288 20
25 292 2
25 296 12
25 297 6
25 300 7
25 305 20
25 307 3
25 315 3
25 318 6
25 324 17
25 328 12
25 329 19
25 337 16
25 341 13
25 344 19
25 370 17
25 384 8
25 386 12
25 387 8
25 388 20
25 397 7
26 2 3
26 3 11
26 4 18
26 6 18
26 20 2
26 23 15
26 28 14
26 32 9
26 33 4
26 40 12
26 43 6
26 54 8
26 66 16
26 77 3
26 79 19
26 82 10
26 86 17
26 88 19
26 99 2
26 101 1
26 118 17
26 119 16
26 122 5
26 130 5
26 131 14
26 138 12
26 140 1
26 152 3
26 154 13
26 160 16
26 162 20
26 166 10
26 174 3
26 177 19
26 180 9
26 181 16
26 183 7
26 188 12
26 195 16
26 200 17
26 203 3
26 210 7
26 212 1
26 213 19
26 219 19
26 224 2
26 227 18
26 233 4
26 235 16
26 237 1
26 254 10
26 259 10
26 261 13
26 265 13
26 275 13
26 294 5
26 295 13
26 296 15
26 300 6
26 303 9
26 306 20
26 323 1
26 326 3
26 332 15
26 346 13
26 347 7
26 350 7
26 358 17
26 359 1
26 363 6
26 365 3
26 376 3
26 379 14
26 384 14
26 385 3
26 386 9
27 1 12
27 7 3
27 9 9
27 11 13
27 14 4
27 18 10
27 22 5
27 23 3
27 24 4
27 26 19
27 34 8
27 36 11
27 39 10
27 42 11
27 44 9
27 45 2
27 46 18
27 48 8
27 51 3
27 52 16
27 55 5
27 56 12
27 64 7
27 65 8
27 66 17
27 75 7
27 78 6
27 80 19
27 82 20
27 85 12
27 87 3
27 93 5
27 94 13
27 104 14
27 106 17
27 119 20
27 120 8
27 122 18
27 124 4
27 125 8
27 127 6
27 129 1
27 132 4
27 138 11
27 139 6
27 142 11
27 146 8
27 149 6
27 153 15
27 154 11
27 156 10
27 161 6
27 172 9
27 178 13
27 180 10
27 189 13
27 194 13
27 200 20
27 204 11
27 210 14
27 216 12
27 220 9
27 234 12
27 235 16
27 236 12
27 238 13
27 240 20
27 241 14
27 246 16
27 254 1
27 260 19
27 263 9
27 266 17
27 267 8
27 270 4
27 273 8
27 278 15
27 285 19
27 290 5
27 299 7
27 301 1
27 306 2
27 314 18
27 317 4
27 320 10
27 334 9
27 337 13
27 338 5
27 343 20
27 347 15
27 355 6
27 363 15
27 365 14
27 377 4
27 382 14
27 383 4
27 387 1
27 388 11
27 389 16
27 398 2
27 399 17
28 1 2
28 13 20
28 22 12
28 23 16
28 25 16
28 27 8
28 37 12
28 41 8
28 42 7
28 43 2
28 45 2
28 47 10
28 48 11
28 62 5
28 67 12
28 68 2
28 70 11
28 76 20
28 78 13
28 93 18
28 95 5
28 102 13
28 115 3
28 125 17
28 130 4
28 143 7
28 155 1
28 180 14
28 183 16
28 186 6
28 188 20
28 189 8
28 191 14
28 198 2
28 199 18
28 203 9
28 214 13
28 215 18
28 216 17
28 218 6
28 222 6
28 226 10
28 236 5
28 243 11
28 244 12
28 249 3
28 251 3
28 264 9
28 269 10
28 278 8
28 289 6
28 299 9
28 302 3
28 307 2
28 311 9
28 312 2
28 314 12
28 317 3
28 319 9
28 331 14
28 332 11
28 333 4
28 342 7
28 346 16
28 366 13
28 378 19
28 390 16
28 394 10
28 395 7
28 399 3
29 15 1
29 19 10
29 26 16
29 31 16
29 35 18
29 45 15
29 47 1
29 55 12
29 58 1
29 59 16
29 62 7
29 68 14
29 69 11
29 71 18
29 72 2
29 73 14
29 85 13
29 86 5
29 92 18
29 106 12
29 107 12
29 110 2
29 114 8
29 115 15
29 119 8
29 122 5
29 124 19
29 125 2
29 133 7
29 136 3
29 137 19
29 145 15
29 152 9
29 153 11
29 154 17
29 155 15
29 157 6
29 158 13
29 164 10
29 166 9
29 169 3
29 174 3
29 177 10
29 179 7
29 199 2
29 201 6
29 209 9
29 215 14
29 219 14
29 220 4
29 229 5
29 247 20
29 254 3
29 255 19
29 259 5
29 266 5
29 270 19
29 273 8
29 277 2
29 285 2
29 288 7
29 289 6
29 290 20
29 293 3
29 304 10
29 306 13
29 319 16
29 323 8
29 330 11
29 334 6
29 336 13
29 343 2
29 346 20
29 347 14
29 354 18
29 355 14
29 358 13
29 364 3
29 366 18
29 372 8
29 374 10
29 384 5
29 392 6
29 396 15
30 2 7
30 10 2
30 12 18
30 23 17
30 26 4
30 32 2
30 35 14
30 38 18
30 41 15
30 44 18
30 52 2
30 65 10
30 67 12
30 75 3
30 81 2
30 83 7
30 93 8
