100 977
17 40 14
17 42 0
17 45 7
17 50 11
17 51 7
17 52 0
17 59 0
17 60 9
17 63 0
17 69 18
17 77 17
17 80 0
17 82 0
17 89 15
18 8 4
18 15 6
18 20 14
18 23 14
18 28 8
18 42 0
18 43 16
18 45 0
18 47 0
18 50 0
18 53 0
18 55 11
18 65 3
18 67 11
18 70 0
18 76 13
18 79 0
18 84 4
18 94 7
19 4 0
19 28 13
19 30 0
19 32 16
19 35 0
19 36 13
19 43 0
19 44 0
19 47 16
19 51 0
19 55 4
19 66 0
19 67 0
19 71 15
19 74 0
19 75 0
19 76 17
19 78 8
19 86 0
19 87 8
19 93 0
20 8 0
20 13 0
20 16 2
20 18 0
20 21 0
20 26 11
20 43 0
20 45 0
20 46 0
20 48 4
20 60 13
20 64 12
20 65 14
20 70 0
20 71 5
20 72 7
20 74 0
20 76 6
20 84 18
20 97 15
21 12 18
21 20 9
21 27 0
21 31 0
21 32 1
21 33 20
21 35 0
21 45 0
21 60 0
21 66 0
21 69 9
21 70 11
21 73 8
21 86 2
21 90 1
21 93 0
22 2 0
22 3 0
22 17 0
22 24 17
22 30 0
22 40 12
22 43 11
22 47 4
22 50 15
22 52 0
22 64 5
22 94 11
22 95 0
22 98 1
23 4 12
23 5 0
23 9 19
23 12 0
23 18 0
23 29 18
23 31 0
23 33 7
23 35 6
23 37 0
23 40 14
23 47 0
23 49 15
23 51 4
23 54 18
23 60 0
23 61 4
23 68 0
23 70 2
23 72 6
23 79 17
23 88 0
23 89 0
23 91 12
23 92 2
23 96 0
24 6 0
24 8 0
24 17 5
24 22 0
24 26 0
24 27 0
24 29 7
24 31 0
24 32 0
24 36 0
24 39 17
24 42 0
24 47 0
24 58 0
24 60 0
24 62 19
24 63 14
24 65 0
24 69 0
24 78 13
24 81 9
24 89 2
24 96 0
24 98 20
25 8 0
25 12 0
25 16 20
25 17 5
25 30 11
25 32 6
25 34 3
25 36 0
25 37 0
25 39 0
25 45 0
25 47 16
25 53 0
25 55 0
25 71 6
25 74 0
25 90 8
25 99 18
26 2 0
26 3 15
26 6 1
26 10 0
26 15 14
26 20 0
26 24 9
26 27 11
26 36 13
26 62 0
26 66 0
26 68 0
26 73 0
26 74 0
26 79 0
26 84 17
26 87 4
26 90 0
26 91 12
27 3 0
27 4 1
27 8 0
27 12 0
27 15 2
27 16 0
27 17 0
27 21 5
27 24 16
27 26 0
27 30 3
27 32 0
27 44 8
27 54 0
27 58 19
27 64 8
27 65 2
27 67 4
27 68 0
27 77 12
27 78 15
27 81 0
27 94 14
28 1 18
28 2 5
28 4 9
28 5 14
28 6 1
28 10 0
28 15 0
28 17 0
28 18 0
28 19 0
28 29 14
28 39 0
28 42 0
28 47 0
28 54 0
28 56 20
28 72 1
28 73 6
28 87 2
28 94 0
28 95 15
28 97 19
28 99 5
29 3 3
29 9 0
29 23 0
29 24 0
29 28 0
29 45 0
29 56 0
29 59 17
29 61 0
29 62 0
29 67 17
29 68 13
29 73 0
29 84 14
29 91 0
29 94 17
30 13 0
30 15 0
30 19 17
30 22 6
30 25 0
30 27 0
30 34 13
30 39 12
30 44 0
30 50 0
30 51 0
30 53 7
30 57 0
30 60 4
30 68 14
30 74 0
30 80 18
30 83 0
30 90 20
30 98 15
31 0 0
31 7 0
31 17 0
31 21 18
31 23 19
31 24 12
31 34 4
31 36 20
31 38 13
31 46 0
31 54 0
31 57 5
31 59 0
31 63 0
31 75 16
31 87 0
31 88 0
31 91 12
31 93 11
31 94 0
31 95 4
31 97 7
31 99 13
32 0 0
32 1 0
32 7 16
32 8 0
32 10 0
32 13 0
32 19 0
32 21 0
32 24 5
32 25 0
32 27 6
32 38 0
32 39 0
32 41 12
32 51 4
32 57 17
32 66 17
32 72 0
32 74 13
32 75 11
32 76 0
32 85 0
32 93 0
32 95 0
33 1 1
33 2 2
33 4 0
33 11 0
33 17 0
33 21 0
33 23 0
33 40 1
33 63 0
33 65 0
33 67 20
33 68 0
33 71 0
33 74 4
33 75 0
33 82 16
33 89 12
33 93 0
34 0 0
34 12 0
34 13 0
34 16 0
34 17 9
34 25 0
34 30 0
34 31 0
34 36 17
34 39 0
34 43 7
34 46 0
34 51 17
34 53 0
34 57 0
34 67 16
35 3 12
35 5 0
35 13 17
35 14 10
35 16 0
35 19 4
35 21 6
35 23 0
35 36 0
35 38 3
35 45 0
35 51 0
35 55 9
35 65 0
35 72 10
35 76 14
35 78 7
35 79 0
35 80 0
35 82 12
35 85 5
35 89 0
35 96 0
35 99 16
36 3 0
36 6 9
36 9 0
36 14 0
36 16 0
36 19 0
36 24 17
36 25 11
36 26 0
36 31 0
36 34 0
36 35 16
36 38 5
36 50 8
36 51 5
36 61 0
36 71 0
36 74 13
36 78 20
36 79 0
36 86 0
36 94 10
36 97 5
37 16 16
37 23 13
37 25 18
37 40 0
37 53 0
37 54 0
37 58 0
37 62 0
37 71 0
37 80 0
37 81 0
37 84 0
37 85 3
37 89 0
37 90 0
37 96 0
37 97 0
38 2 0
38 3 3
38 6 4
38 7 0
38 15 0
38 31 0
38 32 19
38 35 0
38 36 0
38 42 0
38 44 7
38 53 0
38 54 0
38 59 0
38 65 20
38 70 15
38 71 0
38 74 3
38 77 15
38 85 2
38 86 0
38 90 3
38 97 0
39 2 20
39 5 0
39 8 19
39 12 0
39 24 0
39 25 7
39 28 19
39 30 0
39 32 9
39 34 15
39 41 9
39 43 8
39 44 0
39 48 0
39 50 13
39 54 0
39 55 0
39 57 15
39 58 2
39 67 10
39 73 0
39 87 0
39 92 0
40 12 0
40 17 0
40 22 0
40 23 0
40 33 0
40 37 9
40 41 9
40 51 0
40 66 8
40 71 19
40 77 0
40 86 4
40 90 0
40 92 1
40 99 14
41 2 0
41 32 0
41 39 0
41 40 0
41 43 0
41 46 1
41 50 18
41 57 0
41 63 0
41 64 0
41 65 0
41 73 19
41 74 13
41 78 0
41 79 0
41 81 10
41 92 3
41 96 0
42 9 0
42 10 10
42 11 0
42 14 0
42 16 13
42 17 13
42 18 17
42 24 4
42 28 17
42 38 15
42 43 0
42 45 3
42 49 15
42 52 0
42 55 0
42 57 5
42 64 3
42 65 0
42 74 0
42 77 0
42 78 0
42 80 10
42 85 3
42 87 12
42 90 15
42 94 0
42 96 9
43 8 9
43 12 5
43 18 0
43 19 19
43 20 2
43 22 0
43 34 0
43 39 0
43 41 17
43 42 8
43 45 11
43 50 19
43 56 0
43 60 0
43 66 0
43 76 4
43 78 3
43 80 0
43 86 0
43 96 0
43 97 0
44 19 13
44 27 0
44 30 2
44 38 0
44 39 17
44 50 3
44 62 8
44 66 6
44 71 0
44 78 7
44 80 0
44 82 9
44 83 20
44 90 0
44 93 13
44 95 0
45 6 3
45 12 18
45 14 0
45 17 0
45 18 10
45 20 1
45 21 8
45 25 14
45 29 4
45 35 5
45 42 0
45 43 0
45 47 10
45 59 13
45 61 8
45 62 0
45 64 0
45 66 0
45 69 3
45 72 0
45 83 0
45 90 17
45 91 4
45 95 3
46 1 4
46 7 10
46 8 6
46 10 0
46 20 8
46 31 6
46 34 19
46 41 0
46 49 7
46 52 3
46 57 4
46 61 10
46 72 0
46 75 4
46 84 0
46 85 2
47 8 8
47 13 18
47 14 17
47 18 7
47 19 0
47 22 0
47 23 2
47 24 13
47 25 0
47 28 16
47 45 0
47 48 0
47 49 20
47 65 2
47 69 0
47 70 0
47 71 7
47 79 0
47 88 0
47 92 0
48 4 20
48 7 0
48 16 0
48 20 0
48 39 10
48 47 5
48 51 0
48 57 9
48 67 0
48 68 15
48 72 14
48 75 0
48 86 0
48 94 0
49 4 0
49 8 2
49 23 0
49 42 0
49 46 0
49 47 0
49 51 16
49 58 0
49 68 18
49 69 0
49 71 0
49 86 0
49 93 18
50 5 7
50 14 10
50 15 0
50 17 0
50 18 1
50 22 0
50 30 9
50 36 0
50 39 0
50 41 0
50 43 0
50 44 0
50 54 19
50 61 12
50 65 17
50 70 0
50 73 0
50 77 9
50 80 4
50 89 0
50 91 0
51 3 0
51 5 0
51 13 0
51 17 0
51 19 11
51 23 0
51 30 14
51 32 0
51 34 0
51 35 12
51 36 0
51 40 17
51 48 12
51 49 0
51 54 0
51 57 3
51 60 0
51 81 0
51 96 3
52 0 0
52 2 0
52 3 18
52 12 20
52 15 0
52 16 1
52 17 9
52 22 17
52 42 8
52 46 0
52 54 12
52 60 12
52 62 0
52 64 0
52 66 7
52 78 0
52 79 10
52 81 5
52 86 0
52 91 11
53 2 0
53 3 0
53 4 9
53 7 0
53 9 0
53 11 0
53 18 19
53 25 10
53 30 0
53 34 3
53 37 5
53 38 5
53 62 0
53 65 0
53 72 10
53 77 0
53 86 16
54 6 11
54 23 0
54 27 7
54 28 5
54 31 16
54 37 4
54 38 20
54 39 14
54 50 0
54 51 2
54 52 0
54 55 0
54 62 0
54 63 0
54 67 16
54 71 6
54 80 20
54 81 18
54 87 0
54 88 0
55 14 12
55 15 0
55 18 0
55 19 0
55 25 18
55 35 0
55 39 5
55 42 16
55 54 3
55 57 0
55 60 0
55 68 0
55 73 19
55 78 4
55 79 0
55 82 0
55 86 9
55 87 0
55 92 8
55 95 3
56 3 0
56 4 14
56 15 0
56 28 0
56 29 19
56 43 14
56 57 4
56 63 0
56 65 10
56 74 0
56 77 1
56 80 14
56 82 2
56 89 2
56 91 0
57 2 0
57 4 13
57 7 0
57 30 1
57 31 0
57 32 0
57 34 17
57 39 0
57 41 15
57 42 0
57 46 0
57 48 0
57 51 0
57 55 16
57 56 0
57 61 0
57 65 17
57 67 2
57 69 0
57 74 18
57 79 0
57 81 0
57 85 10
57 92 6
57 95 0
57 99 2
58 3 4
58 24 17
58 27 0
58 37 7
58 39 0
58 49 13
58 63 0
58 78 0
58 81 0
58 90 0
58 93 19
58 94 0
58 97 0
58 99 16
59 6 14
59 7 0
59 9 15
59 10 3
59 17 10
59 29 0
59 31 20
59 38 2
59 45 0
59 61 0
59 62 9
59 63 12
59 65 0
59 69 19
59 72 18
59 85 0
59 87 12
59 88 0
59 90 0
59 91 17
59 92 2
60 7 11
60 14 12
60 17 0
60 20 0
60 21 2
60 23 7
60 24 15
60 30 0
60 43 13
60 51 8
60 52 0
60 55 17
60 75 0
60 87 12
61 4 1
61 6 7
61 8 0
61 10 0
61 23 0
61 29 11
61 36 7
61 45 0
61 46 0
61 50 0
61 57 13
61 59 11
61 62 7
61 65 0
61 66 0
61 67 16
61 71 0
61 74 11
61 76 19
61 84 0
61 87 0
61 90 1
62 2 6
62 12 14
62 14 0
62 15 0
62 24 0
62 26 4
62 29 14
62 37 5
62 44 0
62 45 17
62 52 18
62 53 19
62 54 17
62 59 0
62 61 0
62 74 0
62 76 0
62 82 20
62 88 0
62 89 0
62 90 14
62 97 0
63 0 0
63 1 0
63 8 0
63 15 0
63 17 4
63 24 0
63 31 6
63 33 19
63 41 20
63 54 16
63 56 14
63 58 20
63 59 0
63 84 17
63 85 12
64 5 18
64 20 0
64 22 0
64 27 0
64 41 14
64 42 0
64 45 19
64 52 7
64 67 0
64 69 0
64 74 19
64 75 0
64 80 0
64 82 0
64 83 0
64 84 10
64 87 9
64 89 13
64 94 7
64 96 1
64 97 17
65 1 7
65 6 7
65 12 6
65 13 0
65 18 0
65 20 0
65 24 4
65 27 0
65 33 5
65 35 18
65 38 0
65 41 3
65 42 10
65 47 0
65 50 0
65 53 15
65 56 0
65 57 0
65 59 4
65 61 8
65 78 18
65 79 19
65 83 3
65 86 0
65 97 0
66 3 8
66 5 0
66 9 13
66 12 17
66 19 5
66 21 7
66 26 6
66 32 0
66 40 0
66 43 16
66 44 0
66 45 18
66 52 0
66 61 8
66 72 0
66 74 0
66 81 5
66 85 14
66 95 0
67 5 0
67 18 0
67 19 3
67 27 0
67 29 0
67 33 0
67 34 0
67 39 0
67 48 16
67 54 0
67 57 0
67 61 0
67 64 3
67 70 5
67 77 9
67 87 0
67 90 6
67 92 0
67 94 6
67 96 0
67 97 10
67 99 19
68 1 0
68 5 0
68 9 0
68 14 0
68 23 14
68 26 4
68 27 8
68 29 0
68 30 0
68 33 12
68 48 0
68 49 0
68 55 3
68 74 0
68 76 0
68 79 0
68 83 3
68 87 4
68 89 0
69 3 0
69 4 0
69 5 0
69 11 0
69 12 0
69 16 6
69 17 0
69 21 0
69 24 10
69 45 0
69 47 16
69 49 6
69 57 4
69 59 0
69 64 14
69 78 0
69 83 6
69 87 18
69 92 6
70 9 0
70 18 11
70 20 19
70 21 0
70 23 0
70 38 0
70 47 19
70 50 18
70 67 0
70 73 18
70 78 0
70 83 4
71 1 18
71 4 1
71 9 5
71 14 0
71 16 9
71 19 0
71 20 0
71 25 0
71 33 19
71 36 13
71 37 18
71 38 12
71 40 0
71 44 12
71 47 0
71 49 9
71 54 0
71 61 13
71 73 0
71 77 19
71 79 6
71 80 17
71 83 18
71 86 6
71 88 2
71 93 0
72 20 0
72 23 0
72 28 0
72 32 8
72 35 0
72 45 7
72 46 18
72 48 0
72 53 0
72 59 0
72 66 16
72 73 0
72 74 0
72 75 8
72 83 8
72 84 0
72 89 4
72 97 18
73 7 0
73 8 0
73 12 0
73 13 14
73 21 0
73 26 15
73 28 0
73 29 19
73 39 16
73 41 0
73 50 3
73 55 0
73 70 0
73 71 6
73 72 14
73 85 10
73 86 0
73 89 0
73 91 0
73 92 7
73 96 4
73 97 0
74 4 0
74 7 7
74 11 0
74 16 11
74 19 16
74 20 13
74 25 4
74 26 20
74 30 1
74 32 0
74 33 0
74 36 0
74 38 0
74 41 0
74 42 7
74 56 14
74 57 0
74 61 0
74 62 7
74 64 0
74 66 11
74 68 20
74 72 1
74 77 16
74 79 0
74 80 11
74 93 19
74 95 0
74 97 15
75 0 0
75 8 13
75 13 13
75 14 11
75 19 17
75 31 0
75 32 0
75 33 17
75 46 0
75 48 13
75 60 2
75 64 17
75 72 0
75 86 0
75 87 0
75 92 17
75 94 19
75 98 9
76 2 18
76 7 14
76 18 0
76 19 0
76 20 0
76 32 20
76 35 0
76 43 0
76 61 0
76 62 8
76 68 5
76 88 0
76 90 20
77 1 0
77 2 12
77 3 0
77 12 0
77 15 8
77 17 0
77 27 0
77 38 0
77 40 10
77 42 9
77 50 0
77 53 10
77 56 0
77 67 0
77 71 0
77 74 0
77 80 0
77 86 3
77 93 0
77 94 0
78 3 5
78 5 0
78 6 0
78 16 0
78 19 0
78 24 0
78 27 0
78 35 0
78 36 0
78 41 18
78 42 5
78 43 0
78 44 0
78 52 10
78 55 0
78 58 20
78 65 0
78 69 19
78 70 8
78 81 5
78 84 20
78 86 0
78 88 0
78 93 17
78 97 0
78 99 8
79 10 1
79 16 0
79 18 17
79 23 0
79 26 2
79 35 10
79 36 14
79 41 5
79 47 8
79 52 0
79 55 7
79 57 1
79 65 0
79 68 15
79 71 0
79 74 12
79 81 0
79 83 0
79 88 13
79 89 0
79 90 0
79 96 10
79 97 2
80 3 18
80 8 4
80 15 1
80 17 10
80 30 0
80 35 12
80 37 2
80 42 0
80 43 14
80 44 20
80 50 0
80 54 0
80 56 0
80 64 13
80 71 0
80 74 0
80 77 17
80 84 0
80 93 15
81 2 0
81 6 0
81 7 18
81 9 15
81 10 0
81 24 0
81 27 17
81 37 1
81 41 0
81 51 10
81 52 0
81 54 0
81 57 7
81 58 11
81 66 0
81 78 0
81 79 6
81 82 0
81 83 3
81 86 0
81 93 0
81 94 7
81 95 0
81 98 16
82 4 0
82 7 20
82 13 18
82 14 12
82 17 3
82 33 0
82 35 0
82 44 0
82 55 1
82 56 0
82 62 0
82 64 9
82 81 18
82 86 7
82 87 8
83 0 0
83 11 0
83 14 0
83 30 14
83 44 0
83 45 4
83 64 7
83 65 0
83 68 0
83 69 0
83 70 0
83 71 0
83 72 0
83 79 4
83 81 0
83 84 0
83 86 3
83 88 1
83 89 0
83 98 2
84 1 0
84 2 3
84 18 0
84 20 0
84 26 0
84 29 0
84 37 12
84 46 2
84 61 2
84 63 0
84 64 0
84 72 19
84 78 0
84 80 12
84 83 20
84 87 0
84 91 0
84 99 11
85 3 0
85 12 0
85 16 5
85 32 14
85 35 0
85 37 0
85 38 0
85 42 0
85 46 0
85 57 0
85 59 5
85 63 0
85 66 0
85 73 0
85 88 3
86 4 0
86 6 13
86 11 2
86 12 17
86 15 0
86 19 14
86 21 0
86 36 10
86 38 4
86 40 0
86 43 15
86 48 12
86 49 1
86 52 8
86 53 0
86 55 0
86 65 13
86 71 0
86 73 19
86 75 13
86 77 0
86 78 11
86 81 5
86 82 0
86 83 0
86 97 4
87 4 0
87 7 16
87 10 2
87 19 0
87 26 0
87 28 0
87 31 11
87 39 1
87 42 0
87 54 14
87 55 11
87 59 0
87 60 0
87 61 17
87 64 0
87 67 1
87 68 0
87 69 0
87 75 2
87 82 0
87 84 1
87 88 0
88 7 13
88 23 4
88 31 16
88 47 5
88 54 14
88 59 14
88 62 17
88 71 0
88 76 6
88 78 7
88 79 0
88 83 0
88 85 0
88 87 13
88 93 4
88 94 3
88 96 0
88 98 14
89 0 0
89 1 12
89 8 0
89 15 1
89 17 0
89 23 16
89 24 0
89 33 0
89 35 10
89 37 11
89 50 10
89 56 0
89 62 6
89 64 0
89 68 9
89 72 0
89 73 6
89 79 4
89 83 15
89 92 9
89 93 0
89 99 9
90 2 2
90 6 0
90 7 1
90 10 0
90 12 4
90 21 0
90 25 0
90 26 15
90 30 0
90 37 8
90 38 0
90 40 15
90 42 0
90 44 13
90 45 0
90 58 17
90 59 19
90 61 0
90 62 0
90 67 0
90 76 0
90 79 9
90 97 0
91 3 0
91 23 0
91 26 0
91 29 11
91 31 0
91 45 0
91 50 14
91 52 0
91 56 16
91 59 0
91 73 1
91 84 10
92 4 0
92 7 0
92 13 1
92 23 0
92 39 16
92 40 0
92 41 0
92 47 12
92 55 0
92 57 0
92 59 0
92 67 6
92 69 0
92 73 0
92 75 0
92 89 0
92 95 0
92 99 3
93 1 0
93 12 7
93 13 0
93 14 7
93 19 17
93 21 14
93 31 0
93 32 7
93 33 12
93 44 0
93 49 0
93 58 0
93 71 10
93 74 0
93 77 13
93 78 0
93 80 0
93 81 19
93 88 0
93 89 18
93 96 20
94 10 3
94 11 17
94 18 0
94 22 0
94 27 0
94 28 4
94 29 0
94 31 12
94 36 0
94 42 20
94 48 15
94 58 12
94 64 0
94 67 0
94 75 0
94 77 5
94 81 0
94 88 0
94 97 0
94 99 19
95 8 0
95 16 0
95 22 6
95 28 0
95 31 0
95 32 13
95 44 6
95 45 0
95 55 0
95 57 2
95 66 19
95 74 5
95 81 5
95 92 9
96 2 0
96 3 0
96 4 5
96 12 0
96 23 2
96 24 16
96 35 6
96 37 1
96 41 15
96 42 0
96 43 15
96 51 0
96 64 0
96 67 19
96 73 0
96 79 0
96 88 4
96 93 0
97 3 0
97 5 1
97 6 3
97 11 0
97 20 0
97 28 0
97 31 0
97 36 0
97 37 7
97 38 9
97 43 1
97 58 15
97 62 3
97 64 0
97 65 20
97 67 0
97 72 0
97 73 17
97 74 0
97 78 1
97 79 0
97 86 0
97 90 14
97 94 4
98 6 0
98 12 1
98 13 0
98 16 0
98 22 0
98 24 0
98 30 0
98 75 0
98 81 0
98 83 0
98 88 0
99 6 0
99 10 0
99 16 0
99 25 0
99 28 0
99 31 0
99 35 0
99 40 0
99 57 0
99 58 0
99 67 0
99 78 0
99 84 0
99 89 0
99 92 0
99 94 0
