250 6327
9 164 2
9 167 8
9 174 15
9 213 5
9 215 20
9 216 3
9 234 20
10 13 9
10 28 11
10 44 17
10 48 18
10 59 19
10 77 19
10 83 14
10 84 6
10 94 7
10 97 10
10 100 16
10 104 3
10 118 17
10 129 11
10 146 18
10 153 17
10 165 1
10 172 17
10 178 3
10 195 3
10 197 17
11 3 5
11 24 20
11 26 10
11 29 10
11 38 17
11 39 15
11 47 7
11 54 5
11 60 6
11 85 18
11 86 11
11 92 12
11 122 7
11 126 9
11 137 14
11 148 17
11 157 8
11 158 2
11 164 3
11 171 8
11 179 6
11 188 16
11 190 10
11 203 13
11 218 9
11 219 20
11 231 1
12 6 15
12 7 4
12 8 6
12 21 15
12 23 5
12 54 13
12 58 18
12 64 20
12 66 5
12 67 19
12 73 7
12 74 1
12 75 17
12 76 7
12 85 16
12 101 19
12 103 3
12 115 20
12 147 18
12 157 4
12 169 3
12 171 16
12 186 7
12 190 4
12 198 12
12 224 3
12 242 3
13 8 8
13 56 19
13 65 15
13 70 13
13 87 4
13 123 15
13 124 5
13 134 1
13 155 14
13 166 7
13 168 15
13 170 12
13 185 10
13 191 4
13 192 1
13 201 5
13 208 18
13 217 19
13 226 7
13 231 2
14 31 18
14 56 10
14 80 4
14 82 3
14 83 10
14 84 17
14 88 17
14 90 11
14 100 11
14 104 18
14 108 17
14 133 3
14 152 11
14 155 5
14 183 9
14 205 16
14 207 17
14 210 17
14 228 4
14 245 18
15 11 10
15 19 16
15 33 8
15 63 18
15 64 16
15 67 13
15 81 2
15 87 19
15 101 19
15 103 15
15 110 14
15 112 2
15 113 1
15 128 20
15 167 14
15 181 5
15 201 10
15 220 1
15 221 18
15 224 1
15 229 12
15 237 6
15 238 8
15 249 17
16 6 12
16 7 9
16 12 14
16 18 10
16 32 16
16 33 7
16 37 2
16 71 12
16 74 6
16 86 12
16 95 14
16 97 15
16 110 5
16 115 4
16 118 7
16 123 1
16 124 6
16 128 2
16 151 16
16 152 7
16 173 17
16 185 1
16 205 19
16 218 15
16 229 7
16 232 20
16 239 20
16 243 4
16 245 19
17 7 19
17 26 1
17 30 2
17 32 6
17 33 1
17 39 14
17 46 5
17 79 10
17 88 14
17 89 17
17 90 6
17 92 4
17 93 10
17 112 15
17 139 11
17 154 5
17 168 8
17 179 3
17 182 12
17 220 9
17 235 3
17 242 8
18 1 13
18 8 8
18 11 1
18 21 5
18 39 10
18 50 9
18 68 4
18 70 15
18 84 17
18 106 12
18 108 16
18 113 20
18 142 7
18 160 11
18 174 11
18 179 1
18 187 9
18 209 10
18 218 3
18 221 1
18 224 10
18 230 12
19 5 10
19 13 3
19 24 18
19 26 20
19 27 16
19 32 7
19 46 16
19 51 4
19 54 16
19 56 19
19 58 4
19 63 17
19 89 5
19 97 19
19 153 6
19 154 4
19 160 1
19 182 11
19 185 10
19 201 1
19 205 13
19 220 14
19 228 9
19 231 16
19 249 3
20 4 6
20 10 8
20 14 2
20 21 10
20 27 20
20 40 6
20 42 8
20 63 4
20 86 5
20 88 19
20 96 13
20 99 20
20 106 19
20 113 10
20 116 9
20 128 13
20 147 1
20 148 14
20 164 8
20 171 17
20 178 7
20 183 7
20 198 5
20 200 19
20 209 14
20 219 8
20 226 1
20 233 17
20 242 20
20 243 5
20 244 18
20 249 8
21 14 17
21 45 20
21 49 3
21 58 3
21 66 2
21 101 10
21 103 5
21 109 15
21 115 7
21 117 9
21 120 2
21 124 15
21 128 6
21 134 2
21 147 19
21 150 15
21 155 9
21 158 12
21 161 10
21 174 11
21 175 10
21 188 11
21 191 2
21 201 13
21 214 6
21 233 14
21 242 10
22 3 11
22 4 14
22 23 5
22 39 1
22 55 9
22 72 19
22 77 13
22 78 14
22 107 15
22 112 10
22 149 20
22 161 3
22 165 4
22 168 4
22 175 1
22 176 14
22 179 8
22 183 17
22 193 19
22 198 15
22 217 2
22 231 15
22 232 5
22 235 3
22 243 12
22 244 15
22 247 20
23 1 5
23 5 12
23 36 7
23 41 20
23 45 14
23 55 11
23 59 1
23 61 13
23 63 11
23 69 16
23 82 8
23 87 19
23 92 4
23 101 2
23 112 11
23 121 12
23 123 18
23 127 16
23 132 7
23 158 5
23 161 1
23 178 12
23 188 6
23 198 19
23 203 18
23 210 10
23 212 9
23 218 9
23 226 11
23 235 16
23 240 7
24 2 3
24 16 4
24 62 2
24 76 18
24 77 6
24 79 15
24 81 12
24 106 14
24 110 2
24 118 17
24 122 4
24 127 18
24 131 18
24 137 7
24 141 18
24 153 11
24 163 5
24 171 12
24 184 7
24 199 13
24 204 10
24 205 17
24 207 12
24 212 19
24 224 12
24 233 10
24 240 12
24 241 2
25 16 11
25 17 5
25 18 8
25 26 15
25 31 13
25 55 7
25 63 8
25 64 1
25 70 15
25 71 19
25 82 15
25 91 3
25 98 17
25 118 18
25 146 3
25 153 8
25 168 17
25 234 1
25 237 7
25 240 11
26 4 1
26 8 11
26 21 8
26 33 9
26 36 14
26 58 17
26 74 1
26 78 16
26 80 10
26 100 3
26 132 17
26 173 2
26 188 3
26 190 13
26 195 11
26 198 11
26 230 6
27 14 20
27 32 6
27 48 19
27 61 15
27 73 10
27 75 20
27 80 12
27 81 12
27 92 2
27 102 3
27 104 19
27 113 16
27 131 16
27 136 1
27 142 15
27 151 4
27 157 4
27 165 10
27 166 13
27 171 19
27 184 10
27 186 12
27 198 9
27 209 13
27 211 13
27 213 5
27 227 4
27 233 10
28 2 19
28 8 14
28 16 12
28 23 18
28 24 6
28 32 18
28 34 15
28 40 20
28 46 10
28 47 9
28 48 2
28 62 3
28 82 20
28 83 20
28 93 8
28 97 8
28 98 9
28 102 9
28 115 1
28 117 4
28 141 20
28 148 1
28 151 11
28 172 17
28 198 3
28 221 6
28 239 9
28 249 19
29 2 17
29 6 13
29 12 8
29 18 20
29 43 16
29 50 17
29 62 5
29 65 9
29 72 8
29 78 6
29 98 20
29 100 10
29 106 9
29 111 19
29 114 18
29 133 9
29 141 20
29 143 18
29 148 5
29 165 11
29 168 11
29 169 12
29 176 1
29 181 13
29 209 17
29 212 10
29 219 10
29 236 12
29 244 12
30 16 3
30 22 14
30 24 16
30 38 13
30 41 16
30 52 14
30 55 20
30 68 8
30 80 12
30 90 4
30 98 7
30 106 12
30 119 19
30 136 18
30 137 18
30 146 9
30 161 17
30 167 7
30 168 12
30 190 11
30 214 1
30 239 18
30 240 3
31 6 4
31 8 18
31 20 12
31 24 20
31 52 5
31 77 3
31 80 13
31 82 3
31 91 3
31 93 3
31 94 9
31 95 19
31 96 17
31 97 1
31 99 12
31 101 15
31 123 17
31 124 20
31 129 14
31 141 16
31 155 13
31 159 17
31 181 15
31 182 1
31 195 7
31 200 7
31 203 18
31 213 10
31 223 9
31 240 3
31 245 15
31 249 9
32 25 20
32 42 13
32 43 4
32 54 10
32 56 20
32 76 20
32 78 5
32 89 1
32 103 3
32 118 16
32 120 10
32 126 9
32 129 4
32 138 8
32 140 10
32 153 16
32 168 15
32 172 8
32 191 15
32 195 12
32 199 13
32 204 19
32 222 19
32 225 18
32 231 4
32 234 12
32 242 17
32 245 11
33 11 14
33 30 15
33 35 3
33 43 10
33 56 5
33 63 4
33 95 6
33 96 13
33 99 10
33 106 11
33 111 5
33 112 12
33 137 9
33 152 1
33 154 19
33 161 9
33 165 19
33 166 17
33 168 18
33 179 17
33 224 1
33 243 18
33 245 10
33 249 17
34 1 16
34 4 11
34 11 19
34 24 10
34 29 2
34 41 18
34 49 2
34 50 9
34 68 3
34 75 11
34 107 7
34 123 18
34 160 2
34 162 10
34 177 5
34 178 17
34 180 6
34 196 18
35 10 12
35 23 12
35 27 17
35 41 14
35 43 6
35 44 14
35 54 19
35 60 11
35 92 15
35 102 1
35 108 17
35 110 3
35 123 9
35 133 4
35 152 9
35 161 19
35 170 17
35 181 10
35 188 6
35 196 12
35 207 11
35 228 20
35 231 10
35 234 1
35 240 13
35 245 10
35 249 15
36 15 8
36 45 1
36 55 13
36 80 4
36 82 7
36 84 14
36 92 17
36 97 12
36 100 2
36 114 4
36 142 6
36 153 18
36 173 1
36 174 16
36 176 17
36 178 16
36 179 20
36 180 8
36 182 5
36 192 7
36 194 6
36 195 9
36 204 18
36 214 6
36 219 2
36 221 16
36 225 10
36 231 1
37 3 20
37 10 11
37 20 13
37 27 4
37 43 9
37 56 1
37 64 16
37 65 12
37 71 5
37 75 19
37 80 15
37 85 16
37 88 13
37 89 4
37 91 4
37 100 17
37 102 2
37 105 20
37 116 13
37 121 12
37 172 20
37 173 10
37 202 15
37 203 16
37 215 9
37 224 8
37 234 3
38 19 7
38 22 10
38 49 6
38 62 13
38 65 10
38 74 12
38 80 1
38 81 1
38 90 6
38 91 11
38 101 14
38 133 12
38 145 3
38 169 10
38 185 5
38 192 13
38 202 10
38 223 1
38 232 18
38 237 15
38 247 11
39 45 11
39 46 20
39 59 15
39 62 8
39 67 15
39 83 17
39 103 19
39 104 4
39 106 17
39 107 7
39 111 10
39 116 7
39 121 15
39 131 15
39 153 18
39 154 4
39 161 14
39 212 12
39 215 16
39 247 15
40 10 15
40 14 17
40 21 5
40 25 19
40 33 2
40 36 14
40 65 18
40 71 2
40 85 19
40 87 16
40 128 6
40 130 9
40 136 7
40 141 15
40 190 2
40 192 17
40 195 2
40 204 1
40 214 13
40 218 7
40 222 5
40 237 17
40 242 5
41 1 4
41 11 2
41 17 5
41 29 1
41 46 19
41 65 13
41 75 20
41 76 8
41 83 1
41 86 3
41 88 6
41 94 16
41 101 16
41 117 5
41 118 12
41 125 18
41 131 12
41 134 15
41 141 1
41 143 10
41 144 3
41 160 6
41 164 13
41 187 2
41 189 17
41 213 15
42 11 17
42 12 10
42 14 16
42 19 12
42 23 18
42 34 16
42 79 9
42 84 20
42 95 16
42 136 9
42 137 16
42 147 14
42 149 2
42 163 14
42 198 4
42 210 2
42 220 5
42 225 18
42 236 2
42 247 18
43 5 5
43 14 15
43 15 3
43 24 15
43 36 11
43 38 7
43 68 17
43 74 5
43 80 20
43 86 8
43 87 3
43 93 14
43 101 5
43 111 8
43 116 5
43 122 17
43 145 18
43 160 3
43 161 19
43 176 4
43 219 4
43 228 5
43 231 16
43 232 12
43 244 9
43 249 15
44 4 2
44 6 11
44 13 13
44 14 11
44 22 10
44 26 19
44 41 10
44 47 4
44 49 10
44 56 2
44 57 18
44 61 19
44 62 14
44 70 18
44 74 16
44 94 6
44 158 2
44 159 5
44 160 20
44 187 6
44 201 20
44 204 5
44 208 8
44 211 10
44 214 19
44 217 14
44 237 13
44 238 18
44 243 17
44 249 20
45 43 13
45 46 16
45 62 7
45 63 8
45 64 8
45 79 5
45 85 19
45 86 19
45 92 10
45 93 3
45 100 15
45 110 8
45 114 4
45 127 13
45 128 13
45 129 11
45 131 5
45 136 16
45 138 17
45 149 13
45 151 9
45 166 17
45 168 4
45 192 12
45 193 1
45 196 15
45 202 20
45 205 10
45 219 9
45 222 1
45 234 11
45 237 3
45 249 9
46 1 19
46 6 5
46 25 14
46 34 8
46 42 18
46 49 2
46 58 6
46 79 17
46 94 1
46 104 12
46 107 15
46 113 14
46 129 14
46 131 11
46 138 10
46 141 17
46 164 3
46 175 14
46 184 13
46 185 5
46 199 2
46 201 1
46 211 11
46 219 5
46 230 4
46 236 19
46 239 12
47 22 6
47 33 8
47 35 3
47 36 8
47 41 10
47 58 1
47 85 18
47 93 17
47 101 19
47 102 1
47 117 6
47 133 4
47 146 17
47 148 18
47 151 12
47 160 4
47 168 15
47 170 7
47 173 14
47 182 11
47 206 1
47 210 15
47 221 11
47 226 2
47 228 12
47 234 12
48 12 15
48 14 18
48 15 3
48 21 2
48 24 14
48 25 3
48 45 10
48 59 10
48 61 6
48 72 1
48 79 2
48 85 6
48 89 3
48 99 8
48 101 5
48 102 15
48 117 19
48 122 4
48 125 2
48 126 16
48 149 8
48 164 13
48 171 13
48 190 14
48 191 12
48 193 1
48 201 3
48 207 10
48 212 12
48 224 8
48 226 13
48 232 2
48 245 2
48 249 13
49 14 11
49 18 2
49 22 17
49 48 9
49 56 7
49 58 4
49 66 1
49 69 20
49 71 11
49 107 1
49 120 20
49 140 5
49 144 19
49 148 11
49 153 4
49 157 10
49 161 8
49 164 16
49 169 19
49 173 2
49 178 7
49 196 16
49 203 15
49 209 5
50 25 17
50 47 16
50 49 15
50 51 3
50 53 16
50 56 2
50 72 3
50 76 6
50 87 18
50 95 3
50 99 5
50 106 20
50 108 15
50 110 7
50 113 11
50 121 4
50 130 9
50 141 9
50 144 2
50 149 3
50 158 17
50 161 18
50 164 20
50 167 10
50 169 15
50 180 19
50 188 10
50 189 4
50 203 4
50 206 14
50 223 8
50 244 8
50 248 11
50 249 7
51 4 9
51 33 16
51 36 18
51 39 9
51 43 19
51 45 1
51 66 1
51 68 16
51 71 6
51 76 12
51 91 15
51 99 12
51 105 4
51 115 13
51 123 1
51 125 7
51 135 19
51 161 16
51 168 8
51 174 17
51 176 6
51 205 4
51 208 4
51 209 9
51 226 8
51 229 5
52 14 9
52 16 14
52 19 3
52 21 6
52 44 15
52 73 16
52 74 20
52 77 14
52 100 11
52 112 14
52 118 12
52 134 16
52 147 6
52 148 3
52 151 5
52 153 12
52 159 4
52 163 19
52 181 6
52 187 2
52 189 16
52 190 6
52 199 9
52 207 12
52 229 8
52 233 1
52 248 4
53 7 2
53 17 7
53 18 4
53 31 19
53 37 1
53 46 19
53 51 18
53 77 6
53 80 14
53 92 16
53 116 3
53 126 4
53 134 14
53 140 18
53 150 18
53 151 13
53 155 16
53 163 14
53 166 4
53 170 17
53 181 10
53 189 10
53 227 17
53 231 6
53 233 12
54 29 10
54 33 7
54 49 18
54 50 5
54 59 3
54 60 10
54 95 10
54 99 9
54 132 7
54 136 20
54 150 13
54 152 13
54 184 19
54 197 8
54 208 19
54 212 9
54 230 15
54 246 20
55 39 10
55 62 4
55 88 3
55 89 1
55 90 7
55 92 5
55 100 7
55 101 13
55 106 2
55 110 5
55 115 2
55 140 2
55 147 1
55 152 3
55 165 4
55 173 16
55 174 14
55 178 2
55 188 19
55 190 15
55 196 7
55 200 7
55 206 2
55 213 10
55 222 17
55 224 17
55 236 8
56 4 19
56 5 12
56 23 13
56 25 19
56 30 6
56 45 16
56 52 19
56 60 14
56 83 12
56 91 18
56 105 6
56 106 17
56 109 5
56 119 12
56 122 13
56 130 12
56 138 18
56 139 1
56 141 20
56 151 7
56 152 14
56 154 20
56 163 18
56 165 19
56 171 13
56 173 5
56 176 4
56 180 4
56 184 7
56 187 7
56 200 7
56 214 9
56 230 14
56 247 17
57 1 5
57 10 6
57 19 8
57 23 3
57 36 6
57 39 7
57 54 9
57 66 14
57 82 13
57 85 11
57 100 8
57 101 4
57 111 1
57 119 6
57 120 5
57 125 16
57 127 16
57 128 8
57 138 16
57 139 16
57 140 13
57 149 12
57 160 3
57 163 15
57 210 14
57 213 17
57 219 4
57 220 8
57 228 19
57 245 16
57 247 5
58 2 1
58 9 1
58 28 3
58 40 10
58 41 14
58 53 16
58 54 19
58 65 1
58 67 6
58 69 5
58 76 12
58 104 13
58 113 18
58 127 17
58 144 8
58 146 13
58 159 3
58 168 7
58 169 8
58 176 5
58 195 17
58 197 9
58 200 3
58 205 8
58 210 8
58 211 8
58 217 15
58 224 14
58 236 6
58 248 10
59 11 15
59 12 20
59 32 18
59 33 18
59 35 16
59 46 17
59 47 16
59 55 2
59 70 13
59 97 4
59 112 14
59 118 4
59 124 9
59 125 11
59 140 19
59 141 1
59 149 12
59 151 2
59 176 1
59 178 6
59 181 20
59 221 3
59 244 8
59 245 7
59 247 19
59 248 12
60 16 6
60 27 8
60 28 12
60 32 2
60 41 12
60 42 10
60 51 20
60 57 12
60 80 2
60 83 15
60 94 9
60 98 12
60 101 18
60 108 16
60 118 15
60 133 4
60 141 8
60 147 1
60 150 6
60 166 4
60 206 2
60 210 20
60 211 7
60 242 16
60 247 4
61 34 5
61 41 9
61 42 16
61 57 18
61 58 6
61 60 8
61 88 17
61 102 5
61 141 17
61 144 14
61 145 13
61 178 17
61 190 12
61 194 8
61 195 1
61 210 3
61 211 20
61 219 18
61 223 3
61 239 17
61 248 4
62 2 15
62 4 11
62 16 3
62 40 19
62 52 19
62 90 1
62 96 9
62 108 10
62 120 5
62 127 8
62 129 4
62 145 13
62 152 20
62 162 4
62 168 10
62 175 8
62 180 2
62 181 5
62 194 9
62 208 13
62 209 5
62 213 18
62 214 7
62 237 9
62 239 12
62 247 9
63 21 2
63 24 9
63 27 8
63 37 4
63 38 2
63 51 20
63 52 6
63 56 17
63 62 10
63 77 16
63 87 4
63 93 18
63 99 13
63 108 8
63 123 4
63 126 20
63 128 18
63 147 18
63 152 12
63 163 2
63 164 17
63 179 17
63 181 3
63 186 14
63 187 19
63 199 13
63 208 17
63 211 20
63 231 19
63 233 6
63 245 13
63 247 2
64 2 3
64 3 14
64 10 4
64 18 6
64 19 19
64 21 4
64 32 13
64 40 19
64 70 5
64 85 4
64 92 19
64 101 4
64 126 10
64 136 10
64 147 9
64 150 20
64 151 1
64 181 6
64 185 7
64 188 6
64 197 10
64 209 15
64 219 10
65 7 4
65 33 2
65 49 14
65 73 5
65 75 1
65 79 1
65 80 16
65 99 6
65 117 1
65 138 7
65 144 13
65 157 2
65 160 18
65 161 17
65 164 12
65 169 20
65 179 4
65 186 3
65 188 12
65 224 9
65 233 16
65 235 5
65 249 10
66 5 1
66 15 11
66 35 13
66 40 6
66 83 16
66 88 12
66 93 12
66 102 1
66 105 20
66 109 15
66 113 16
66 120 9
66 122 11
66 154 5
66 157 20
66 161 1
66 163 2
66 175 14
66 186 2
66 207 3
66 219 18
66 236 8
67 30 3
67 77 13
67 85 1
67 109 13
67 116 2
67 126 10
67 131 15
67 144 9
67 154 16
67 159 8
67 164 18
67 169 14
67 174 7
67 195 6
67 209 19
67 230 20
67 233 5
67 237 7
67 238 9
67 243 6
67 246 4
68 3 4
68 9 11
68 11 15
68 12 16
68 19 9
68 36 10
68 40 10
68 72 13
68 77 6
68 83 13
68 84 10
68 94 18
68 119 17
68 124 16
68 125 17
68 138 2
68 142 17
68 170 10
68 172 11
68 176 16
68 181 19
68 183 7
68 185 6
68 197 12
68 201 6
68 207 9
68 229 4
68 238 19
69 5 13
69 6 12
69 21 16
69 24 4
69 54 7
69 71 11
69 91 9
69 94 14
69 108 4
69 141 17
69 148 18
69 152 11
69 168 15
69 171 5
69 175 18
69 185 10
69 187 13
69 191 10
69 203 13
69 204 16
69 213 20
69 228 4
70 16 16
70 19 13
70 20 20
70 42 11
70 71 17
70 74 16
70 84 1
70 86 13
70 109 7
70 161 15
70 190 7
70 224 19
70 227 19
70 246 8
71 23 16
71 34 5
71 45 9
71 52 9
71 59 10
71 61 13
71 91 6
71 97 19
71 101 20
71 103 13
71 156 6
71 165 17
71 168 2
71 169 10
71 219 13
71 222 7
71 226 15
71 237 10
71 241 6
71 244 8
71 245 6
72 19 8
72 28 18
72 36 11
72 44 17
72 52 6
72 54 10
72 67 15
72 70 7
72 76 7
72 86 5
72 103 6
72 136 8
72 164 17
72 167 6
72 180 11
72 181 2
72 184 8
72 187 8
72 196 13
72 203 19
72 223 18
72 242 16
73 16 14
73 25 9
73 32 1
73 36 1
73 45 20
73 58 17
73 60 17
73 67 6
73 89 2
73 101 4
73 105 12
73 111 3
73 113 3
73 114 7
73 117 4
73 120 9
73 126 18
73 139 17
73 147 3
73 173 5
73 178 9
73 188 15
73 204 7
73 215 7
73 227 13
73 229 12
73 238 3
73 240 16
73 243 18
74 18 14
74 50 8
74 58 7
74 88 7
74 101 19
74 103 19
74 107 14
74 109 2
74 118 15
74 124 13
74 129 13
74 142 7
74 143 10
74 146 15
74 158 12
74 173 7
74 175 12
74 183 16
74 193 19
74 206 3
74 211 3
74 226 13
74 234 3
74 240 20
74 247 12
75 9 5
75 13 9
75 15 7
75 19 15
75 31 5
75 38 18
75 48 8
75 55 8
75 63 2
75 69 1
75 90 13
75 93 19
75 96 16
75 99 19
75 117 20
75 123 14
75 139 19
75 159 3
75 164 1
75 167 3
75 172 12
75 185 10
75 190 18
75 219 10
75 227 19
75 228 6
75 235 1
75 242 18
75 245 14
76 9 10
76 13 12
76 14 7
76 18 6
76 34 18
76 37 10
76 43 5
76 46 14
76 71 1
76 73 2
76 106 5
76 113 19
76 122 8
76 150 1
76 154 18
76 166 11
76 167 20
76 175 16
76 177 11
76 184 16
76 203 5
76 212 14
76 215 10
76 224 19
76 234 14
76 235 15
76 239 2
77 3 16
77 18 14
77 23 2
77 34 18
77 46 19
77 47 18
77 49 9
77 50 17
77 76 4
77 78 4
77 88 16
77 98 15
77 99 2
77 112 13
77 116 14
77 119 5
77 123 19
77 129 6
77 135 15
77 136 5
77 173 10
77 193 8
77 200 1
77 203 2
77 205 14
77 208 10
77 245 11
78 1 16
78 10 3
78 14 15
78 17 4
78 19 6
78 24 18
78 55 17
78 73 19
78 79 12
78 81 20
78 109 11
78 115 2
78 124 11
78 131 17
78 137 20
78 141 6
78 155 19
78 156 15
78 159 10
78 161 5
78 164 3
78 187 11
78 190 15
78 194 14
78 206 15
78 208 11
78 219 18
78 231 20
78 238 17
79 21 12
79 25 7
79 52 20
79 61 10
79 64 8
79 75 20
79 86 15
79 116 2
79 118 8
79 132 13
79 143 13
79 145 19
79 155 11
79 159 12
79 175 3
79 192 2
79 194 19
79 201 16
79 204 8
79 220 19
79 229 10
79 232 16
79 234 17
79 237 10
79 245 3
79 246 2
79 247 15
80 32 4
80 39 13
80 46 3
80 52 20
80 64 19
80 67 15
80 82 14
80 95 8
80 99 13
80 103 19
80 109 10
80 113 9
80 115 10
80 123 3
80 126 7
80 129 11
80 141 7
80 158 7
80 161 4
80 170 20
80 171 19
80 179 6
80 180 7
80 186 12
80 192 12
80 205 15
80 219 5
80 229 14
80 230 3
80 231 2
80 233 15
80 236 1
80 239 5
80 241 1
80 247 3
80 248 17
80 249 18
81 6 7
81 14 13
81 31 5
81 39 6
81 41 9
81 48 16
81 79 6
81 82 17
81 84 10
81 91 20
81 94 17
81 110 20
81 116 6
81 119 4
81 120 5
81 127 20
81 146 8
81 147 6
81 190 19
81 219 18
81 220 17
81 225 9
82 17 16
82 24 9
82 29 3
82 43 7
82 65 10
82 68 3
82 74 14
82 76 3
82 88 8
82 101 9
82 104 10
82 105 7
82 122 1
82 131 20
82 140 20
82 141 2
82 154 11
82 171 19
82 176 15
82 184 20
82 192 15
82 195 18
82 196 16
82 201 18
82 204 5
82 211 13
82 226 13
82 234 16
82 236 19
82 238 18
82 242 1
82 245 5
83 22 7
83 38 8
83 43 13
83 55 12
83 57 8
83 65 2
83 69 3
83 82 10
83 84 18
83 100 9
83 101 8
83 110 14
83 137 10
83 140 15
83 149 18
83 156 1
83 160 12
83 166 7
83 173 18
83 178 6
83 199 9
83 208 2
83 214 2
83 217 6
83 218 4
83 219 1
83 249 4
84 6 12
84 15 11
84 27 1
84 32 7
84 46 4
84 48 15
84 50 7
84 53 6
84 63 20
84 64 14
84 78 7
84 82 12
84 98 16
84 109 17
84 117 11
84 127 8
84 131 11
84 132 18
84 135 15
84 142 5
84 158 14
84 160 7
84 161 10
84 168 8
84 178 8
84 186 4
84 195 3
84 208 15
84 228 13
84 238 13
85 9 11
85 16 6
85 25 12
85 28 15
85 30 14
85 38 1
85 50 18
85 83 1
85 95 10
85 98 3
85 101 14
85 107 3
85 127 17
85 131 9
85 136 14
85 139 20
85 161 7
85 177 5
85 178 7
85 187 11
85 188 14
85 202 7
85 206 16
85 223 12
85 228 12
85 246 15
86 34 19
86 37 4
86 46 1
86 53 2
86 78 8
86 99 6
86 103 19
86 104 19
86 107 3
86 116 6
86 120 13
86 131 8
86 141 10
86 152 14
86 162 18
86 188 11
86 191 17
86 192 4
86 202 4
86 203 18
86 204 13
86 214 14
86 222 14
86 247 6
87 8 2
87 10 8
87 21 13
87 33 2
87 38 9
87 44 17
87 45 1
87 51 18
87 69 1
87 90 3
87 98 8
87 107 11
87 110 1
87 116 7
87 127 9
87 130 11
87 139 4
87 140 13
87 152 12
87 167 7
87 168 12
87 171 9
87 175 8
87 181 11
87 182 5
87 195 12
87 197 5
87 204 16
87 209 2
87 213 15
87 217 11
87 248 18
88 4 13
88 7 18
88 13 1
88 19 1
88 38 14
88 48 17
88 50 15
88 73 5
88 83 10
88 86 20
88 90 15
88 95 8
88 110 1
88 111 4
88 114 1
88 120 11
88 132 13
88 140 8
88 142 2
88 159 10
88 171 13
88 173 7
88 176 13
88 196 11
88 204 5
88 207 5
88 211 8
88 213 16
88 225 4
88 237 2
88 240 11
88 247 4
88 249 20
89 13 6
89 16 4
89 24 20
89 26 12
89 57 7
89 59 15
89 70 4
89 77 14
89 90 7
89 93 11
89 116 2
89 117 6
89 119 20
89 134 3
89 147 3
89 171 11
89 187 8
89 198 5
89 209 18
