1000 55664
9 893 10
9 896 20
9 900 8
9 915 1
9 921 12
9 928 7
9 936 19
9 947 18
9 952 20
10 2 4
10 3 3
10 22 7
10 30 5
10 64 8
10 65 17
10 90 9
10 105 4
10 115 15
10 130 4
10 146 19
10 162 11
10 163 8
10 166 16
10 169 17
10 180 18
10 190 14
10 194 20
10 195 10
10 232 14
10 267 18
10 344 17
10 350 16
10 390 10
10 391 16
10 438 8
10 450 6
10 471 5
10 485 16
10 506 12
10 509 14
10 529 2
10 543 12
10 547 18
10 572 6
10 575 16
10 592 12
10 620 2
10 624 7
10 631 3
10 633 2
10 639 13
10 643 1
10 675 3
10 698 3
10 707 3
10 712 3
10 717 13
10 816 4
10 821 18
10 822 9
10 863 4
10 876 15
10 879 10
10 901 14
10 904 8
10 911 12
10 913 17
10 936 18
10 941 20
10 942 7
10 947 7
10 964 7
10 967 20
10 976 19
10 985 7
10 992 14
11 2 3
11 40 14
11 50 20
11 61 12
11 64 16
11 85 12
11 89 12
11 130 17
11 132 20
11 138 11
11 152 11
11 160 16
11 173 17
11 185 17
11 193 15
11 217 3
11 221 4
11 234 11
11 242 10
11 275 19
11 276 5
11 277 16
11 281 18
11 287 6
11 299 5
11 307 12
11 326 20
11 329 16
11 346 10
11 350 18
11 368 18
11 382 10
11 390 4
11 410 12
11 412 12
11 417 11
11 432 14
11 441 3
11 443 18
11 472 4
11 493 18
11 504 5
11 529 1
11 534 13
11 538 12
11 551 3
11 574 11
11 608 4
11 629 1
11 656 1
11 659 3
11 671 11
11 698 8
11 705 15
11 706 11
11 722 15
11 725 12
11 757 6
11 761 19
11 772 16
11 780 7
11 807 14
11 816 18
11 819 7
11 856 7
11 869 9
11 874 16
11 913 9
11 920 7
11 938 6
11 985 11
12 35 17
12 66 11
12 70 7
12 89 20
12 108 14
12 109 18
12 111 1
12 121 19
12 173 11
12 197 2
12 198 5
12 243 2
12 257 18
12 278 11
12 298 9
12 326 12
12 336 8
12 376 20
12 417 3
12 419 14
12 426 11
12 427 18
12 435 15
12 441 9
12 455 19
12 457 17
12 479 19
12 486 20
12 513 7
12 544 5
12 580 20
12 615 1
12 661 13
12 678 15
12 731 12
12 760 18
12 799 17
12 808 15
12 812 15
12 822 17
12 841 4
12 849 19
12 857 12
12 879 20
12 893 7
12 895 17
12 910 16
12 921 17
12 929 17
12 934 9
12 981 17
13 1 8
13 7 11
13 50 12
13 79 1
13 82 8
13 149 20
13 153 10
13 203 9
13 209 20
13 213 14
13 227 14
13 254 10
13 287 18
13 339 6
13 351 9
13 401 12
13 447 16
13 483 14
13 534 6
13 550 1
13 555 9
13 613 19
13 622 8
13 648 17
13 666 12
13 706 8
13 735 12
13 736 19
13 742 2
13 745 9
13 810 7
13 812 3
13 826 6
13 888 14
13 894 16
13 907 15
13 914 14
13 924 20
13 933 11
13 945 16
13 963 13
13 988 1
13 996 1
14 6 8
14 36 20
14 39 9
14 67 18
14 130 17
14 200 7
14 210 12
14 220 7
14 230 1
14 240 14
14 266 5
14 301 13
14 338 13
14 368 7
14 380 9
14 404 10
14 411 16
14 433 13
14 452 5
14 458 1
14 493 10
14 500 2
14 516 4
14 534 9
14 543 10
14 547 9
14 557 19
14 580 15
14 596 8
14 598 17
14 605 15
14 623 18
14 651 12
14 676 18
14 683 7
14 698 14
14 700 9
14 710 13
14 717 3
14 719 1
14 720 3
14 725 9
14 738 9
14 742 14
14 778 15
14 785 18
14 792 6
14 795 4
14 803 1
14 816 11
14 830 7
14 837 4
14 847 6
14 849 18
14 881 4
14 888 12
14 918 14
14 927 15
14 976 4
14 979 5
15 13 2
15 27 11
15 64 5
15 67 15
15 125 6
15 141 5
15 163 17
15 180 1
15 224 17
15 249 3
15 253 14
15 258 17
15 274 7
15 277 19
15 310 15
15 333 13
15 357 17
15 360 4
15 367 2
15 380 15
15 399 1
15 416 19
15 419 4
15 436 20
15 457 17
15 470 14
15 499 20
15 507 16
15 521 13
15 522 13
15 528 8
15 533 13
15 539 19
15 551 7
15 571 2
15 573 12
15 599 13
15 609 9
15 655 17
15 674 19
15 680 10
15 697 9
15 728 19
15 780 5
15 783 10
15 800 1
15 826 11
15 831 2
15 841 2
15 844 15
15 853 12
15 868 20
15 878 3
15 898 19
15 910 4
15 911 2
15 931 15
15 932 1
15 963 7
15 984 9
15 991 4
15 996 13
16 26 5
16 47 10
16 56 14
16 66 14
16 83 7
16 86 6
16 91 20
16 100 9
16 107 5
16 108 15
16 140 8
16 156 11
16 168 16
16 188 1
16 194 16
16 279 5
16 287 15
16 297 4
16 304 2
16 343 10
16 345 18
16 359 12
16 371 11
16 442 6
16 446 8
16 452 11
16 464 8
16 515 19
16 516 20
16 560 8
16 605 12
16 628 20
16 634 6
16 759 8
16 786 4
16 825 12
16 828 1
16 840 1
16 856 15
16 858 19
16 868 10
16 913 19
16 918 2
16 940 13
16 949 17
17 9 5
17 35 2
17 63 9
17 67 6
17 73 18
17 97 4
17 116 4
17 124 17
17 144 5
17 173 15
17 182 9
17 208 15
17 210 8
17 220 1
17 223 14
17 275 4
17 301 6
17 308 13
17 313 19
17 344 5
17 350 11
17 364 2
17 392 1
17 405 6
17 432 11
17 442 19
17 443 8
17 460 8
17 481 9
17 499 6
17 520 16
17 524 13
17 541 6
17 556 17
17 629 10
17 667 5
17 675 1
17 698 2
17 706 16
17 731 3
17 771 20
17 812 12
17 820 3
17 850 6
17 869 10
17 870 7
17 893 15
17 907 16
17 911 12
17 913 15
17 921 9
17 922 20
17 960 12
17 977 1
18 17 6
18 54 14
18 92 8
18 110 13
18 132 18
18 136 12
18 182 5
18 186 14
18 206 6
18 226 15
18 236 16
18 283 19
18 312 2
18 338 3
18 346 19
18 365 15
18 424 16
18 443 13
18 451 12
18 454 20
18 462 2
18 479 11
18 538 6
18 550 10
18 555 16
18 600 11
18 604 1
18 626 1
18 634 14
18 646 6
18 653 4
18 674 13
18 742 19
18 766 18
18 773 4
18 780 7
18 802 17
18 822 9
18 843 9
18 844 1
18 848 19
18 865 2
18 875 20
18 895 10
18 900 14
18 924 1
18 941 15
19 36 2
19 40 17
19 57 18
19 98 14
19 99 8
19 179 18
19 195 12
19 199 19
19 204 8
19 210 10
19 217 17
19 300 18
19 324 15
19 354 16
19 363 18
19 365 13
19 368 19
19 373 3
19 402 9
19 452 9
19 481 17
19 497 12
19 514 4
19 526 11
19 532 9
19 541 17
19 566 8
19 568 1
19 599 19
19 610 8
19 632 8
19 651 5
19 673 15
19 674 7
19 696 10
19 717 19
19 726 10
19 731 10
19 761 16
19 765 17
19 826 17
19 840 13
19 857 4
19 858 16
19 885 2
19 892 18
19 899 8
19 905 11
19 918 18
19 958 13
19 976 6
19 980 4
19 984 5
19 991 15
19 992 18
20 15 4
20 19 4
20 24 12
20 59 1
20 62 17
20 98 17
20 125 15
20 131 3
20 149 8
20 189 9
20 208 12
20 221 18
20 247 14
20 258 15
20 259 2
20 264 1
20 267 20
20 268 11
20 283 17
20 285 15
20 307 19
20 325 11
20 327 10
20 328 14
20 330 8
20 351 17
20 356 19
20 364 10
20 388 10
20 396 4
20 397 8
20 400 10
20 422 6
20 429 12
20 444 12
20 511 13
20 515 12
20 528 5
20 531 17
20 532 19
20 584 3
20 597 11
20 599 20
20 604 3
20 628 9
20 633 4
20 651 4
20 664 5
20 673 10
20 676 12
20 699 11
20 751 6
20 757 10
20 795 10
20 802 10
20 807 1
20 821 1
20 824 1
20 838 8
20 865 19
20 883 14
20 900 20
20 902 12
20 907 19
20 908 1
20 916 10
20 948 20
20 966 20
20 974 19
20 975 2
20 977 8
20 982 3
20 988 14
21 28 3
21 33 13
21 61 2
21 132 12
21 142 7
21 157 16
21 168 2
21 170 14
21 185 14
21 194 2
21 197 1
21 230 6
21 240 1
21 257 18
21 292 8
21 300 16
21 303 12
21 307 17
21 326 2
21 328 17
21 444 3
21 501 15
21 541 11
21 543 7
21 549 6
21 587 5
21 598 4
21 604 10
21 625 14
21 630 6
21 687 8
21 695 14
21 759 6
21 788 20
21 790 3
21 809 10
21 811 17
21 819 4
21 824 14
21 836 13
21 855 20
21 869 9
21 902 3
21 922 7
21 969 18
21 974 5
22 57 9
22 62 15
22 80 17
22 88 13
22 139 13
22 157 3
22 177 2
22 197 14
22 198 16
22 258 5
22 279 1
22 282 7
22 296 16
22 303 16
22 370 17
22 381 9
22 406 7
22 448 16
22 450 7
22 468 19
22 479 4
22 483 16
22 490 5
22 521 1
22 522 7
22 525 11
22 530 11
22 544 9
22 579 1
22 582 5
22 629 11
22 633 8
22 639 20
22 714 13
22 733 15
22 735 7
22 756 6
22 766 3
22 778 18
22 801 7
22 827 11
22 828 11
22 829 20
22 842 4
22 852 3
22 869 19
22 887 17
22 899 12
22 907 6
22 911 13
22 919 11
22 934 2
22 943 1
22 945 15
22 947 19
22 956 20
22 972 17
22 978 14
22 998 4
23 18 7
23 34 9
23 94 8
23 185 18
23 205 14
23 268 13
23 274 15
23 288 6
23 289 16
23 302 10
23 304 4
23 308 19
23 366 2
23 370 20
23 372 15
23 385 19
23 401 20
23 420 11
23 435 14
23 484 10
23 502 7
23 555 9
23 563 1
23 586 8
23 628 7
23 630 16
23 666 8
23 681 15
23 695 10
23 698 17
23 701 9
23 707 6
23 711 19
23 712 16
23 718 15
23 724 19
23 733 17
23 772 4
23 782 17
23 805 13
23 812 3
23 827 14
23 829 8
23 836 13
23 849 5
23 855 15
23 884 7
23 887 9
23 943 20
23 958 12
23 968 3
23 988 19
24 21 15
24 45 2
24 78 2
24 134 9
24 136 2
24 157 15
24 190 15
24 227 18
24 230 15
24 273 17
24 274 4
24 276 12
24 279 10
24 285 2
24 291 12
24 312 1
24 322 2
24 324 18
24 325 4
24 346 4
24 353 14
24 393 14
24 439 16
24 442 13
24 491 20
24 501 9
24 506 4
24 558 12
24 566 4
24 578 5
24 591 8
24 607 19
24 611 13
24 622 13
24 629 7
24 635 5
24 649 16
24 651 8
24 652 14
24 655 4
24 663 17
24 673 9
24 674 5
24 675 7
24 701 17
24 740 5
24 742 8
24 751 2
24 752 15
24 755 15
24 777 10
24 786 5
24 843 10
24 846 7
24 850 16
24 887 13
24 895 10
24 954 1
24 994 7
25 14 9
25 60 1
25 123 15
25 149 6
25 196 5
25 203 17
25 222 10
25 226 5
25 246 16
25 254 7
25 256 14
25 278 15
25 324 13
25 336 1
25 341 9
25 359 15
25 362 4
25 398 12
25 448 19
25 464 20
25 467 12
25 549 5
25 564 16
25 583 18
25 591 12
25 592 17
25 594 4
25 629 10
25 648 18
25 690 19
25 706 13
25 748 13
25 755 7
25 801 18
25 803 8
25 824 8
25 841 19
25 910 9
25 911 4
25 958 13
25 995 7
26 1 20
26 3 1
26 38 9
26 66 12
26 96 17
26 109 20
26 149 1
26 151 1
26 179 7
26 193 8
26 194 17
26 197 12
26 204 10
26 216 10
26 265 6
26 274 18
26 280 20
26 282 11
26 318 14
26 338 9
26 412 18
26 490 14
26 520 12
26 528 13
26 537 18
26 555 8
26 572 18
26 574 8
26 576 16
26 591 10
26 594 12
26 633 12
26 659 14
26 682 5
26 688 17
26 719 2
26 724 7
26 735 18
26 738 4
26 761 20
26 766 12
26 826 19
26 881 7
26 885 7
26 887 19
26 908 12
26 960 18
26 964 1
26 971 7
26 977 11
26 982 18
27 5 8
27 28 7
27 30 12
27 43 5
27 56 16
27 72 9
27 78 8
27 107 12
27 113 15
27 119 7
27 141 12
27 174 17
27 205 10
27 249 7
27 251 20
27 256 14
27 258 12
27 264 9
27 267 15
27 275 1
27 352 12
27 371 17
27 419 19
27 439 10
27 447 4
27 455 19
27 482 8
27 513 19
27 520 10
27 543 10
27 556 14
27 561 7
27 575 4
27 576 16
27 587 16
27 598 14
27 626 9
27 630 12
27 633 12
27 634 10
27 645 13
27 659 10
27 661 4
27 665 14
27 668 6
27 681 9
27 684 18
27 685 11
27 710 16
27 736 3
27 743 15
27 745 2
27 749 17
27 782 12
27 800 20
27 812 17
27 816 10
27 842 10
27 851 17
27 854 12
27 867 12
27 909 19
27 912 11
27 915 20
27 956 19
27 959 20
27 998 12
28 33 14
28 38 18
28 39 18
28 61 6
28 98 5
28 133 18
28 149 14
28 182 11
28 188 19
28 201 8
28 213 4
28 214 4
28 235 5
28 248 2
28 259 20
28 260 16
28 261 7
28 283 4
28 312 5
28 331 10
28 377 10
28 415 11
28 422 16
28 434 15
28 449 14
28 459 3
28 479 9
28 491 12
28 574 1
28 608 14
28 611 1
28 616 14
28 617 11
28 642 3
28 644 7
28 679 7
28 706 13
28 723 9
28 726 14
28 762 18
28 826 1
28 837 14
28 846 11
28 858 14
28 901 17
28 910 1
28 911 5
28 931 3
28 950 11
28 990 16
28 992 11
29 36 9
29 40 19
29 51 9
29 101 10
29 146 18
29 164 13
29 187 4
29 195 5
29 250 8
29 272 16
29 286 13
29 292 10
29 294 5
29 302 16
29 315 18
29 320 15
29 324 4
29 338 1
29 350 7
29 399 4
29 402 5
29 417 13
29 422 15
29 449 8
29 473 17
29 481 2
29 496 17
29 498 20
29 516 9
29 538 12
29 565 2
29 608 14
29 635 3
29 637 17
29 641 4
29 666 14
29 669 3
29 685 9
29 698 10
29 722 17
29 769 6
29 777 13
29 786 6
29 841 9
29 862 17
29 910 13
29 920 2
29 935 1
29 962 8
30 4 8
30 18 14
30 20 6
30 43 11
30 48 16
30 51 20
30 60 19
30 62 17
30 85 8
30 87 17
30 112 3
30 121 9
30 136 13
30 165 7
30 188 1
30 207 11
30 227 17
30 229 8
30 237 16
30 238 7
30 249 3
30 260 11
30 280 16
30 342 3
30 412 20
30 421 17
30 423 7
30 438 11
30 441 13
30 445 20
30 454 18
30 462 1
30 466 9
30 491 12
30 527 4
30 537 4
30 540 16
30 544 17
30 554 9
30 606 6
30 630 10
30 647 19
30 685 14
30 736 3
30 750 2
30 782 12
30 784 18
30 798 10
30 836 6
30 855 16
30 857 15
30 862 10
30 867 4
30 876 5
30 916 9
30 927 10
30 928 12
30 941 7
30 954 10
30 968 15
30 985 20
30 998 7
31 1 17
31 10 8
31 18 20
31 24 7
31 54 9
31 59 20
31 74 18
31 114 3
31 137 1
31 155 8
31 189 13
31 191 18
31 214 6
31 215 1
31 218 4
31 227 13
31 257 5
31 310 19
31 325 17
31 396 1
31 444 9
31 467 2
31 533 17
31 534 10
31 601 2
31 607 6
31 676 5
31 679 16
31 719 7
31 729 13
31 752 12
31 762 8
31 765 20
31 775 12
31 781 7
31 800 7
31 842 16
31 851 4
31 878 19
31 896 10
31 898 1
31 912 3
31 943 12
31 984 13
32 31 7
32 69 8
32 74 13
32 76 6
32 90 19
32 92 19
32 93 4
32 105 12
32 115 2
32 126 10
32 132 20
32 155 10
32 174 11
32 219 10
32 259 18
32 263 3
32 271 20
32 310 16
32 315 20
32 322 5
32 329 20
32 342 14
32 344 1
32 348 3
32 357 19
32 403 1
32 407 13
32 457 6
32 474 13
32 490 5
32 517 7
32 560 11
32 576 3
32 587 18
32 594 17
32 606 12
32 624 18
32 648 6
32 661 20
32 664 6
32 666 11
32 667 7
32 677 10
32 732 1
32 738 12
32 768 1
32 774 10
32 795 9
32 802 1
32 863 14
32 866 9
32 880 19
32 897 2
32 909 16
32 920 2
32 934 20
32 971 6
33 2 12
33 25 18
33 35 13
33 37 20
33 41 17
33 49 3
33 66 18
33 75 4
33 91 14
33 93 6
33 109 4
33 111 1
33 151 15
33 176 2
33 237 20
33 265 13
33 267 2
33 278 17
33 365 18
33 366 11
33 396 14
33 448 10
33 452 18
33 480 14
33 509 9
33 548 6
33 583 9
33 600 11
33 611 14
33 638 9
33 645 18
33 699 2
33 712 16
33 760 11
33 784 9
33 805 10
33 806 19
33 814 10
33 818 14
33 855 19
33 869 5
33 873 10
33 887 20
33 890 18
33 907 5
33 909 8
33 923 7
33 960 18
33 961 10
34 21 16
34 40 2
34 42 17
34 77 20
34 92 4
34 106 3
34 111 8
34 140 14
34 171 9
34 178 11
34 182 4
34 192 16
34 223 15
34 263 5
34 265 11
34 267 2
34 273 13
34 290 20
34 317 20
34 325 6
34 340 14
34 362 16
34 365 11
34 380 17
34 394 14
34 399 20
34 408 2
34 425 19
34 465 4
34 466 1
34 487 7
34 505 4
34 529 19
34 538 4
34 542 19
34 543 14
34 569 4
34 586 15
34 599 19
34 607 6
34 628 10
34 716 17
34 727 10
34 738 3
34 744 4
34 762 2
34 828 11
34 841 17
34 842 2
34 869 15
34 894 1
34 935 5
34 936 1
34 939 17
34 946 1
34 952 17
34 967 3
34 989 3
35 2 1
35 43 15
35 48 4
35 58 20
35 62 8
35 71 8
35 73 10
35 80 11
35 88 4
35 116 6
35 117 9
35 119 10
35 131 9
35 158 18
35 169 6
35 176 8
35 191 3
35 239 16
35 244 6
35 247 18
35 286 6
35 307 11
35 314 1
35 383 5
35 389 2
35 422 19
35 440 18
35 452 11
35 462 10
35 505 13
35 522 16
35 527 18
35 534 18
35 540 18
35 576 19
35 623 6
35 625 15
35 627 14
35 637 8
35 648 5
35 661 18
35 687 9
35 696 17
35 724 3
35 739 12
35 780 20
35 781 6
35 783 5
35 822 14
35 845 7
35 854 4
35 895 14
35 906 19
35 923 6
35 945 14
35 947 10
35 950 10
35 953 1
35 960 15
35 967 11
35 970 12
35 980 7
36 5 6
36 13 7
36 25 4
36 33 3
36 52 3
36 62 14
36 63 1
36 99 13
36 146 9
36 161 14
36 164 8
36 169 14
36 177 11
36 207 18
36 218 12
36 255 10
36 278 15
36 305 1
36 353 5
36 359 3
36 435 18
36 450 5
36 454 16
36 456 12
36 457 5
36 459 19
36 491 10
36 501 15
36 545 20
36 566 13
36 581 2
36 631 1
36 684 15
36 721 15
36 724 3
36 730 19
36 732 8
36 746 12
36 754 17
36 762 17
36 777 19
36 783 10
36 785 5
36 793 14
36 801 1
36 823 18
36 845 17
36 866 13
36 878 1
36 883 5
36 895 5
36 955 8
36 963 16
36 966 7
36 967 4
36 975 11
36 996 17
37 3 17
37 19 10
37 27 20
37 51 7
37 124 7
37 134 16
37 151 16
37 156 2
37 157 6
37 165 11
37 181 14
37 209 20
37 226 5
37 232 10
37 234 18
37 239 6
37 251 5
37 255 13
37 272 19
37 285 17
37 310 5
37 316 16
37 326 17
37 330 7
37 333 10
37 342 12
37 354 5
37 404 18
37 418 11
37 432 16
37 437 20
37 483 16
37 497 4
37 498 20
37 512 12
37 556 6
37 585 9
37 603 8
37 639 9
37 652 16
37 665 18
37 687 12
37 691 6
37 699 9
37 712 12
37 722 10
37 732 14
37 751 19
37 756 20
37 778 12
37 822 16
37 879 17
37 922 11
37 941 19
37 947 14
37 967 3
37 993 10
38 34 10
38 36 2
38 132 2
38 134 3
38 207 16
38 215 10
38 225 4
38 247 1
38 249 11
38 250 5
38 298 7
38 332 16
38 405 12
38 427 2
38 436 3
38 474 9
38 488 3
38 493 9
38 498 18
38 501 9
38 538 1
38 551 10
38 591 11
38 594 8
38 600 7
38 610 17
38 628 16
38 640 4
38 646 3
38 662 10
38 683 2
38 685 10
38 732 9
38 742 10
38 762 9
38 783 11
38 800 15
38 808 2
38 858 11
38 873 8
38 891 19
38 905 11
38 917 1
38 930 3
38 941 9
38 945 19
38 995 19
39 21 18
39 23 20
39 56 6
39 122 2
39 139 2
39 146 1
39 148 1
39 163 18
39 168 14
39 174 4
39 187 9
39 189 18
39 237 14
39 249 18
39 270 17
39 286 15
39 297 17
39 308 15
39 309 7
39 316 13
39 325 4
39 377 18
39 400 13
39 401 17
39 402 9
39 407 2
39 411 7
39 412 4
39 442 13
39 460 5
39 495 6
39 528 19
39 543 11
39 578 12
39 583 13
39 603 16
39 621 8
39 633 16
39 658 7
39 666 4
39 670 17
39 672 3
39 715 18
39 728 2
39 755 7
39 772 17
39 815 20
39 827 13
39 877 7
39 892 15
39 897 10
39 918 10
39 919 2
39 922 9
39 934 10
39 987 20
39 990 19
40 14 7
40 35 10
40 50 15
40 55 15
40 65 4
40 77 2
40 86 10
40 95 16
40 124 13
40 135 13
40 176 17
40 190 5
40 202 7
40 206 20
40 231 15
40 261 1
40 284 6
40 325 20
40 417 15
40 488 8
40 500 15
40 517 11
40 545 14
40 550 9
40 561 16
40 569 16
40 574 3
40 609 3
40 615 20
40 618 12
40 628 5
40 637 17
40 656 2
40 661 8
40 697 19
40 703 11
40 708 12
40 727 9
40 728 6
40 736 14
40 776 15
40 788 1
40 792 19
40 806 17
40 807 11
40 839 4
40 848 4
40 856 18
40 889 2
40 909 12
40 912 15
40 928 17
40 941 15
40 958 6
40 979 2
40 993 6
41 7 6
41 102 6
41 107 4
41 109 16
41 150 2
41 161 19
41 166 19
41 181 14
41 191 7
41 195 3
41 211 10
41 220 15
41 229 9
41 240 12
41 268 9
41 313 7
41 314 2
41 339 19
41 366 9
41 368 5
41 425 20
41 476 13
41 561 12
41 566 6
41 574 20
41 618 20
41 624 6
41 630 12
41 634 13
41 635 18
41 639 10
41 658 20
41 669 14
41 739 17
41 744 4
41 814 6
41 853 3
