200 3143
39 162 14
39 184 8
40 3 5
40 25 12
40 59 7
40 68 14
40 77 3
40 101 15
40 106 17
40 119 6
40 144 19
40 152 14
40 180 10
41 9 19
41 44 12
41 45 15
41 62 9
41 72 8
41 86 3
41 119 5
41 134 6
41 165 13
41 179 20
41 189 9
42 27 20
42 60 12
42 81 4
42 122 7
42 123 16
42 130 11
42 136 20
42 171 6
42 179 14
42 186 10
43 24 10
43 27 18
43 36 8
43 60 20
43 79 3
43 85 4
43 90 14
43 129 3
43 143 19
43 153 20
43 164 6
43 165 17
43 193 4
43 194 20
44 3 7
44 72 17
44 77 5
44 91 1
44 103 9
44 135 9
44 139 16
44 150 19
44 152 8
44 153 3
44 166 5
44 180 5
44 184 15
45 6 19
45 14 8
45 25 7
45 34 12
45 40 10
45 98 6
45 132 12
45 146 13
45 149 2
45 150 15
45 157 14
45 164 2
45 165 6
45 183 16
45 197 1
46 1 3
46 3 1
46 34 20
46 35 17
46 56 11
46 80 8
46 82 20
46 115 3
46 128 1
46 143 5
46 144 20
46 154 7
46 162 14
46 164 16
46 173 10
46 180 10
46 184 5
47 2 18
47 18 16
47 31 6
47 39 16
47 84 3
47 85 11
47 100 19
47 110 17
47 120 20
47 132 2
47 145 14
47 153 8
47 154 6
47 162 6
47 185 8
47 186 15
48 1 10
48 8 2
48 23 4
48 56 11
48 58 14
48 67 6
48 70 7
48 89 11
48 98 11
48 104 17
48 105 9
48 108 1
48 116 6
48 118 1
48 130 20
48 141 12
48 146 19
48 149 11
48 157 14
48 192 4
48 193 11
48 198 5
49 22 17
49 27 15
49 28 8
49 41 10
49 43 7
49 45 4
49 53 1
49 58 17
49 65 18
49 87 1
49 97 5
49 103 5
49 112 15
49 114 16
49 116 11
49 121 4
49 123 7
49 165 12
49 167 2
49 172 15
49 187 17
49 191 6
50 3 3
50 8 8
50 48 3
50 59 20
50 68 13
50 80 14
50 100 4
50 116 6
50 127 9
50 130 20
50 133 6
50 137 16
50 150 9
50 166 9
50 174 14
50 183 12
50 190 11
51 7 15
51 12 8
51 19 11
51 28 15
51 40 6
51 41 16
51 45 16
51 55 14
51 57 5
51 62 14
51 78 4
51 85 2
51 88 10
51 105 7
51 126 8
51 139 4
51 149 10
51 153 15
51 156 4
51 169 4
51 184 15
51 186 15
51 196 13
52 22 11
52 24 19
52 30 11
52 35 19
52 39 5
52 42 17
52 47 14
52 61 11
52 73 2
52 75 12
52 76 1
52 79 10
52 83 10
52 121 7
52 123 3
52 169 11
52 171 4
53 1 12
53 3 16
53 9 8
53 26 15
53 27 5
53 35 10
53 44 1
53 46 3
53 48 12
53 50 7
53 59 7
53 61 16
53 78 17
53 109 7
53 112 7
53 117 20
53 119 5
53 161 8
53 163 14
53 174 12
53 182 4
53 184 11
53 185 10
54 5 16
54 24 6
54 31 15
54 36 13
54 41 15
54 51 7
54 58 11
54 60 6
54 73 5
54 86 20
54 92 9
54 120 13
54 136 6
54 144 10
54 148 12
54 149 3
54 162 19
54 179 1
54 190 9
55 20 6
55 23 13
55 43 17
55 90 5
55 108 7
55 120 16
55 126 18
55 127 4
55 133 16
55 141 11
55 167 9
55 170 20
55 172 4
55 178 6
55 180 1
55 187 10
55 189 7
55 191 3
56 36 6
56 55 13
56 65 8
56 103 7
56 108 8
56 119 8
56 130 2
56 134 1
56 137 7
56 148 5
56 149 11
56 152 12
56 160 18
56 161 10
56 180 3
56 181 1
56 184 10
56 185 17
56 189 4
57 13 14
57 39 12
57 69 10
57 81 10
57 88 18
57 89 6
57 101 12
57 124 2
57 137 5
57 159 6
57 163 12
57 186 7
57 190 13
57 192 3
57 199 11
58 1 2
58 16 8
58 27 1
58 37 7
58 56 20
58 61 10
58 71 6
58 83 11
58 96 12
58 119 4
58 138 9
58 141 17
58 146 10
58 159 19
58 192 19
58 198 14
59 3 6
59 9 18
59 64 16
59 78 13
59 87 19
59 88 16
59 114 12
59 171 11
59 174 16
59 181 11
60 50 12
60 55 18
60 57 7
60 72 1
60 84 19
60 114 9
60 117 13
60 126 17
60 139 9
60 148 3
60 169 8
60 180 20
60 183 15
61 5 7
61 17 11
61 22 12
61 36 6
61 37 7
61 47 4
61 57 15
61 59 19
61 70 1
61 86 13
61 112 8
61 120 10
61 134 4
61 192 16
62 3 20
62 7 15
62 29 16
62 31 16
62 42 10
62 48 14
62 50 19
62 60 16
62 68 17
62 75 7
62 76 7
62 92 14
62 97 2
62 111 4
62 113 1
62 146 9
62 156 6
62 157 11
62 161 12
62 162 11
62 178 9
62 186 16
62 199 20
63 4 9
63 34 9
63 43 3
63 46 16
63 54 14
63 79 11
63 102 4
63 104 3
63 112 7
63 135 5
63 145 20
63 176 4
63 178 8
63 181 5
63 186 11
64 7 10
64 19 14
64 22 16
64 44 8
64 49 15
64 55 5
64 60 14
64 63 16
64 68 16
64 104 9
64 109 13
64 112 11
64 116 8
64 118 4
64 125 6
64 142 1
64 173 12
65 6 8
65 45 13
65 47 1
65 71 13
65 81 15
65 110 4
65 112 10
65 114 8
65 121 19
65 152 17
65 161 16
65 162 18
65 181 17
65 195 13
66 7 8
66 15 9
66 19 20
66 26 4
66 34 14
66 71 14
66 74 8
66 76 4
66 107 4
66 130 15
66 133 17
66 147 17
66 154 14
66 155 3
66 163 7
66 167 14
66 171 1
66 179 2
66 184 16
66 193 10
66 197 18
66 199 10
67 7 9
67 16 9
67 33 6
67 50 15
67 51 7
67 56 2
67 62 20
67 93 12
67 95 10
67 103 1
67 106 1
67 145 2
67 146 19
67 152 9
67 172 7
68 18 12
68 31 4
68 58 2
68 69 15
68 75 20
68 102 8
68 112 12
68 116 18
68 125 8
68 140 8
68 159 2
68 160 4
68 166 19
68 173 11
68 180 10
68 181 11
68 191 9
68 197 7
69 9 20
69 17 7
69 20 12
69 24 9
69 26 20
69 34 17
69 38 13
69 47 9
69 53 6
69 65 10
69 73 16
69 83 20
69 87 19
69 94 14
69 99 4
69 114 4
69 133 11
69 142 2
69 184 1
70 5 16
70 6 19
70 18 4
70 40 8
70 44 8
70 63 3
70 74 5
70 90 16
70 99 19
70 103 4
70 140 1
70 149 3
70 151 20
70 165 15
70 167 2
70 169 9
70 182 13
70 187 7
71 2 20
71 16 15
71 26 18
71 34 14
71 35 9
71 81 16
71 89 12
71 99 15
71 115 16
71 120 11
71 152 6
71 153 12
71 155 19
71 174 6
71 178 13
72 8 16
72 18 8
72 31 19
72 49 20
72 54 6
72 58 12
72 74 13
72 85 10
72 102 2
72 110 1
72 114 8
72 115 19
72 153 17
72 177 9
72 195 13
72 198 16
73 6 7
73 7 14
73 19 6
73 39 12
73 61 15
73 63 1
73 68 6
73 86 17
73 90 8
73 93 20
73 94 5
73 101 17
73 108 7
73 129 17
73 142 14
73 144 11
73 163 19
73 166 14
73 184 6
73 185 1
74 2 9
74 27 13
74 36 17
74 43 11
74 62 6
74 131 8
74 144 9
74 153 18
74 157 17
74 158 4
74 167 14
74 169 5
74 179 14
74 181 6
74 184 1
74 187 1
75 10 12
75 14 19
75 45 11
75 78 16
75 90 15
75 95 19
75 98 18
75 108 7
75 123 2
75 135 14
75 149 3
75 174 1
76 14 2
76 23 18
76 36 12
76 42 5
76 44 14
76 45 12
76 93 17
76 102 6
76 113 4
76 132 9
76 158 6
76 197 4
77 3 4
77 15 8
77 19 5
77 24 14
77 27 20
77 46 2
77 48 10
77 54 15
77 74 20
77 124 11
77 147 17
77 161 6
77 169 1
77 171 4
77 195 4
78 9 15
78 29 4
78 49 11
78 60 3
78 70 19
78 88 10
78 103 18
78 105 6
78 106 10
78 115 7
78 121 15
78 133 15
78 137 10
78 160 1
78 162 2
78 183 8
78 186 15
79 5 17
79 16 5
79 21 6
79 37 11
79 51 4
79 54 17
79 61 20
79 72 12
79 73 18
79 76 20
79 101 9
79 104 6
79 132 5
79 144 2
79 145 10
79 164 11
79 176 8
79 181 13
79 184 20
79 192 18
79 194 1
80 5 20
80 26 7
80 27 5
80 32 2
80 36 11
80 37 15
80 39 12
80 55 17
80 73 1
80 78 4
80 93 13
80 96 2
80 121 14
80 128 16
80 142 11
80 173 16
80 186 7
80 190 3
81 21 9
81 53 17
81 54 10
81 94 17
81 117 10
81 124 10
81 147 20
81 164 4
81 166 20
81 170 16
81 185 16
82 2 15
82 17 5
82 26 13
82 70 16
82 76 4
82 93 12
82 102 14
82 110 12
82 118 9
82 127 3
82 131 3
82 132 14
82 140 8
82 142 16
82 144 19
82 153 2
82 186 14
82 192 17
83 9 7
83 12 3
83 22 8
83 43 7
83 56 2
83 77 14
83 95 19
83 122 20
83 139 1
83 154 7
83 164 12
83 195 13
84 6 11
84 21 2
84 32 14
84 40 4
84 41 20
84 43 7
84 82 5
84 85 8
84 117 19
84 181 2
84 195 15
85 57 6
85 59 15
85 66 2
85 75 13
85 76 14
85 99 14
85 102 4
85 132 3
85 138 5
85 169 6
85 176 17
85 184 10
85 199 17
86 15 16
86 16 8
86 38 11
86 49 18
86 50 3
86 110 2
86 173 8
86 176 6
86 183 8
87 5 4
87 9 9
87 17 6
87 26 19
87 33 14
87 62 3
87 64 14
87 81 13
87 97 14
87 122 5
87 124 13
87 152 16
87 153 3
87 164 2
87 191 17
87 197 10
87 198 9
88 7 3
88 12 3
88 15 8
88 32 4
88 42 1
88 45 1
88 63 2
88 82 12
88 111 3
88 122 5
88 172 4
88 178 4
88 180 15
88 193 4
89 10 13
89 23 9
89 26 5
89 29 11
89 40 8
89 41 8
89 56 9
89 68 3
89 94 20
89 108 2
89 132 14
89 145 3
89 164 3
89 176 17
89 182 16
89 195 16
90 6 20
90 15 11
90 16 10
90 53 4
90 62 8
90 65 11
90 78 7
90 121 14
90 147 1
90 148 3
90 164 4
90 173 8
90 179 20
90 198 8
91 30 9
91 43 13
91 50 12
91 51 7
91 74 5
91 135 19
91 140 3
91 164 10
91 179 20
91 199 17
92 12 16
92 14 10
92 29 9
92 42 9
92 43 7
92 47 14
92 70 6
92 73 15
92 82 13
92 84 7
92 98 3
92 116 9
92 150 1
92 152 5
92 156 3
92 178 14
92 179 15
92 185 15
93 2 16
93 11 7
93 15 18
93 24 15
93 47 7
93 51 5
93 61 6
93 62 4
93 81 9
93 111 9
93 134 15
93 135 16
93 140 8
93 166 6
93 169 18
94 7 18
94 12 5
94 16 19
94 22 3
94 23 1
94 27 12
94 29 12
94 35 5
94 36 2
94 44 8
94 54 4
94 68 14
94 83 10
94 96 9
94 97 7
94 99 19
94 113 14
94 132 16
94 134 13
94 139 2
94 147 9
94 168 16
95 7 12
95 21 8
95 43 12
95 62 14
95 70 19
95 80 11
95 85 18
95 118 1
95 143 4
95 166 12
95 181 1
95 184 17
96 3 19
96 4 2
96 14 8
96 24 8
96 26 19
96 66 7
96 75 7
96 79 18
96 82 13
96 84 18
96 91 15
96 104 3
96 111 20
96 118 1
96 133 3
96 148 16
96 150 8
96 160 15
96 185 7
97 13 4
97 28 17
97 31 17
97 88 14
97 102 12
97 127 9
97 128 7
97 184 14
98 19 19
98 20 13
98 24 10
98 57 5
98 58 7
98 62 11
98 65 2
98 69 2
98 104 10
98 115 18
98 123 13
98 135 16
98 137 1
98 182 3
99 10 8
99 11 11
99 25 19
99 30 19
99 34 1
99 42 11
99 73 5
99 78 18
99 112 17
99 120 12
99 134 4
99 151 20
99 162 10
99 179 10
99 191 10
100 40 11
100 48 16
100 59 12
100 94 5
100 103 11
100 116 18
100 119 6
100 137 15
100 155 6
100 169 6
100 197 11
101 27 4
101 34 13
101 46 20
101 54 19
101 69 12
101 70 3
101 86 2
101 123 12
101 166 11
102 6 4
102 8 20
102 11 9
102 14 19
102 19 7
102 20 16
102 27 12
102 75 2
102 84 10
102 94 5
102 110 7
102 121 17
102 135 1
102 141 16
102 143 10
102 147 8
102 179 1
102 182 13
102 194 6
102 198 4
103 22 5
103 28 5
103 31 8
103 46 20
103 54 13
103 60 14
103 93 6
103 102 1
103 126 1
103 128 15
103 131 16
103 139 4
103 142 5
103 161 2
103 186 16
104 11 10
104 49 7
104 61 8
104 62 2
104 68 7
104 70 4
104 75 4
104 78 4
104 85 5
104 113 18
104 114 14
104 145 9
104 148 1
104 157 6
104 169 5
105 2 15
105 5 1
105 23 18
105 28 13
105 30 18
105 39 12
105 62 7
105 79 9
105 85 1
105 102 15
105 131 13
105 145 7
105 150 4
105 160 7
105 162 7
105 184 6
105 187 6
105 193 3
106 11 14
106 35 3
106 63 20
106 101 1
106 103 7
106 129 15
106 139 16
106 140 14
106 147 3
106 150 5
106 189 2
107 4 10
107 10 15
107 14 6
107 43 6
107 46 10
107 70 20
107 78 12
107 80 12
107 101 17
107 105 7
107 140 11
107 156 16
107 157 19
107 171 5
107 173 15
107 189 16
107 197 18
108 23 4
108 33 14
108 34 17
108 42 20
108 57 16
108 91 7
108 147 8
108 150 7
109 1 1
109 19 1
109 45 1
109 52 9
109 54 1
109 57 9
109 67 18
109 99 7
109 104 11
109 105 4
109 162 16
109 166 6
109 179 4
109 184 8
109 186 8
109 196 6
110 10 11
110 17 18
110 25 4
110 33 5
110 46 18
110 53 3
110 74 11
110 84 16
110 107 7
110 127 11
110 133 19
110 157 3
110 190 2
111 3 8
111 40 6
111 41 10
111 50 7
111 51 19
111 97 2
111 105 3
111 117 12
111 149 1
111 156 8
111 162 8
111 172 7
111 179 17
112 29 12
112 34 4
112 66 7
112 70 13
112 86 7
112 117 6
112 124 20
112 138 6
112 143 3
112 145 8
112 146 11
112 150 11
112 169 20
112 177 2
112 182 12
112 189 17
112 199 7
113 2 18
113 4 4
113 18 2
113 29 8
113 40 1
113 47 5
113 55 17
113 69 10
113 89 11
113 92 9
113 105 3
113 127 18
113 133 17
113 134 17
113 143 4
113 145 7
113 154 9
113 155 18
113 160 19
113 180 17
113 185 18
113 188 13
113 192 18
114 20 3
114 46 6
114 66 14
114 68 4
114 88 18
114 112 8
114 113 12
114 118 5
114 159 12
114 160 16
114 170 10
115 20 16
115 24 15
115 52 6
115 58 2
115 63 12
115 67 11
115 81 9
115 93 9
115 117 20
115 121 14
115 130 19
115 131 14
115 132 9
115 138 6
115 141 3
115 142 7
115 144 8
115 149 1
115 177 19
115 191 9
116 80 1
116 87 17
116 90 17
116 97 18
116 143 4
116 150 8
116 152 2
116 157 14
116 183 14
116 194 19
117 4 16
117 12 4
117 26 15
117 38 19
117 39 2
117 46 11
117 50 5
117 55 1
117 68 1
117 70 19
117 71 10
117 86 15
117 105 1
117 110 10
117 152 9
117 163 3
117 169 19
117 182 14
117 195 12
117 196 18
118 5 20
118 7 6
118 12 12
118 52 20
118 68 8
118 79 19
118 93 11
118 108 12
118 138 10
119 1 8
119 10 20
119 20 19
119 22 17
119 93 8
119 105 19
119 117 19
119 126 10
119 137 7
119 155 3
119 159 9
119 167 19
119 183 1
119 185 13
119 187 6
119 190 6
120 12 1
120 48 20
120 70 4
120 81 17
120 92 11
120 102 6
120 105 18
120 114 10
120 117 13
120 118 5
120 124 17
120 127 5
120 144 17
120 163 8
120 171 5
120 174 20
120 175 2
120 184 3
120 196 2
120 199 12
121 2 12
121 8 1
121 33 19
121 69 13
121 70 4
121 76 15
121 84 18
121 88 11
121 96 17
121 109 12
121 112 11
121 114 17
121 118 10
121 120 19
121 139 18
121 144 3
121 155 11
121 185 16
122 2 2
122 4 1
122 11 2
122 22 11
122 34 7
122 47 10
122 51 5
122 56 15
122 59 8
122 61 10
122 106 14
122 117 20
122 127 11
122 133 5
122 150 13
122 152 17
122 156 11
122 164 5
122 189 18
123 4 3
123 11 20
123 14 16
123 67 18
123 78 18
123 85 15
123 106 17
123 109 6
123 120 19
123 121 20
123 134 19
123 147 2
123 149 11
123 161 13
123 196 20
124 25 11
124 68 5
124 75 11
124 88 20
124 94 9
124 111 15
124 123 6
124 126 17
124 132 13
124 137 12
124 150 10
124 170 5
124 187 4
124 188 6
125 1 7
125 14 2
125 34 1
125 41 4
125 42 14
125 47 1
125 51 13
125 59 1
125 61 12
125 66 20
125 67 5
125 113 10
125 142 1
125 164 8
125 165 5
125 166 19
125 173 17
125 184 8
125 186 1
126 9 12
126 13 13
126 23 18
126 57 18
126 58 18
126 62 3
126 65 16
126 68 4
126 83 11
126 85 3
126 138 18
127 21 4
127 23 15
127 25 7
127 28 17
127 42 1
127 109 20
127 125 2
127 151 2
127 160 6
127 166 5
127 185 3
128 17 18
128 37 12
128 49 12
128 66 14
128 68 16
128 85 7
128 102 15
128 115 11
128 147 15
128 149 1
128 174 14
128 190 7
129 2 2
129 35 15
129 55 19
129 65 15
129 71 6
129 86 12
129 101 16
129 110 11
129 112 15
129 115 1
129 118 13
129 124 9
129 132 2
129 159 17
129 161 8
129 169 16
129 183 12
129 194 14
129 198 18
130 3 7
130 4 9
130 33 16
130 39 8
130 41 9
130 47 10
130 70 10
130 74 9
130 81 13
130 84 19
130 85 4
130 87 19
130 92 9
130 104 14
130 118 6
130 129 7
130 151 15
130 168 10
130 170 9
130 190 17
130 192 16
131 10 14
131 20 14
131 32 20
131 49 11
131 61 6
131 80 1
131 86 9
131 91 18
131 96 10
131 101 6
131 134 6
131 142 19
131 143 8
131 153 14
131 163 12
132 1 9
132 17 6
132 51 10
132 58 17
132 73 19
132 74 9
132 75 2
132 96 8
132 101 14
132 104 16
132 135 3
132 146 11
132 156 4
132 193 10
133 5 13
133 36 5
133 43 13
133 89 17
133 91 7
133 94 14
133 95 11
133 121 6
133 123 17
133 139 18
133 140 3
133 157 20
133 165 15
133 179 8
134 7 19
134 19 10
134 26 1
134 39 7
134 55 19
134 57 18
134 97 3
134 98 8
134 114 6
134 168 11
134 177 6
134 186 3
134 195 20
134 197 8
134 198 2
135 2 10
135 4 15
135 6 7
135 7 17
135 8 10
135 11 14
135 12 10
135 26 8
135 29 9
135 32 7
135 45 15
135 54 11
135 83 3
135 85 19
135 86 5
135 89 14
135 105 11
135 120 19
135 137 1
135 140 3
135 155 11
135 167 2
135 180 18
135 181 14
135 194 14
136 18 8
136 22 18
136 51 10
136 85 16
136 90 6
136 105 8
136 121 16
136 122 11
136 124 4
136 128 18
136 132 15
136 133 5
136 157 13
136 166 20
137 11 6
137 14 11
137 20 13
137 21 4
137 45 19
137 46 2
137 51 8
137 65 16
137 67 7
137 82 10
137 94 17
137 126 13
137 128 17
137 131 13
137 145 7
137 165 3
137 170 3
137 179 19
137 182 10
137 199 17
138 5 18
138 11 8
138 53 2
138 54 2
138 63 4
138 65 19
138 120 4
138 131 3
138 151 9
138 157 17
138 175 11
138 183 14
138 193 1
139 26 3
139 28 9
139 37 13
139 39 13
139 52 9
139 63 5
139 69 7
139 77 3
139 85 15
139 92 1
139 105 19
139 112 16
139 116 3
139 142 13
139 151 11
139 159 3
139 162 18
139 164 20
139 170 7
139 183 18
139 184 19
140 2 20
140 9 12
140 20 16
140 36 1
140 45 13
140 49 4
140 56 18
140 81 15
140 108 12
140 109 15
140 113 16
140 120 13
140 141 1
140 143 18
140 145 14
140 167 2
140 180 19
140 191 7
141 2 7
141 49 3
141 71 13
141 74 11
141 87 13
141 94 19
141 112 16
141 116 19
141 117 9
141 123 7
141 177 18
142 1 5
142 24 19
142 32 8
142 50 3
142 56 13
142 116 6
142 141 8
142 149 19
142 155 9
142 160 4
142 161 17
142 162 2
142 169 13
142 189 4
142 194 12
142 195 15
143 6 1
143 9 6
143 17 13
143 30 7
143 49 1
143 57 6
143 80 10
143 89 8
143 90 2
143 117 6
143 134 19
143 173 14
143 178 5
143 192 11
143 195 1
143 198 2
144 17 1
144 20 18
144 51 11
144 57 2
144 72 7
144 85 3
144 109 2
144 110 15
144 116 3
144 130 4
144 139 4
144 160 7
144 173 1
145 1 10
145 3 6
145 5 16
145 21 8
145 25 11
145 34 7
145 50 10
145 56 18
145 58 6
145 66 5
145 75 4
145 84 19
145 107 13
145 108 13
145 127 11
145 132 3
145 141 3
145 148 2
145 154 5
145 187 4
145 196 12
146 43 7
146 59 19
146 103 20
146 107 16
146 113 8
146 175 4
146 178 15
147 4 4
147 17 13
147 29 18
147 34 17
147 36 2
147 41 19
147 60 10
147 75 3
147 88 12
147 91 20
147 127 10
147 138 1
147 160 5
147 164 15
147 172 14
147 186 12
148 11 19
148 15 15
148 55 13
148 77 19
148 99 1
