300 15795
20 71 9
20 92 2
20 99 14
20 101 4
20 106 6
20 114 15
20 120 9
20 121 12
20 132 4
20 133 15
20 140 8
20 146 4
20 153 2
20 155 17
20 157 14
20 164 5
20 165 6
20 166 6
20 171 7
20 172 19
20 175 20
20 177 9
20 183 10
20 186 13
20 189 10
20 190 12
20 192 13
20 194 14
20 195 19
20 197 20
20 207 3
20 222 8
20 229 20
20 231 10
20 237 17
20 242 18
20 243 18
20 246 18
20 251 15
20 266 19
20 277 1
20 282 19
20 284 13
20 292 7
20 293 17
21 5 19
21 6 10
21 15 11
21 23 11
21 30 2
21 55 9
21 61 4
21 69 8
21 80 5
21 81 17
21 83 19
21 88 15
21 90 8
21 92 11
21 93 11
21 96 3
21 102 7
21 103 17
21 105 13
21 107 7
21 111 19
21 117 1
21 122 19
21 126 5
21 128 1
21 131 17
21 137 14
21 147 18
21 149 12
21 157 17
21 162 6
21 163 11
21 181 14
21 189 17
21 192 20
21 199 11
21 202 14
21 210 14
21 213 7
21 221 13
21 223 1
21 224 9
21 229 3
21 231 1
21 241 20
21 251 19
21 256 19
21 261 17
21 265 11
21 270 14
21 279 17
21 297 17
22 2 3
22 9 5
22 24 4
22 35 17
22 39 20
22 46 19
22 50 13
22 59 17
22 81 1
22 91 13
22 94 17
22 118 11
22 120 14
22 126 17
22 127 11
22 132 18
22 133 8
22 138 13
22 140 16
22 144 9
22 147 10
22 158 4
22 160 7
22 168 13
22 176 17
22 178 17
22 179 14
22 189 10
22 192 7
22 196 7
22 198 1
22 203 18
22 204 6
22 214 8
22 215 17
22 220 6
22 225 2
22 229 16
22 242 19
22 246 7
22 248 3
22 256 7
22 262 12
22 270 4
22 277 3
22 281 7
22 284 3
22 291 13
23 5 2
23 7 8
23 8 5
23 17 8
23 19 4
23 28 9
23 29 1
23 36 10
23 38 13
23 40 15
23 46 4
23 48 4
23 50 11
23 60 16
23 64 7
23 73 19
23 79 16
23 84 14
23 86 11
23 89 7
23 95 10
23 98 11
23 105 2
23 107 13
23 113 19
23 117 20
23 123 2
23 125 11
23 126 7
23 128 2
23 129 16
23 140 2
23 141 17
23 143 3
23 147 20
23 158 6
23 164 1
23 168 20
23 173 7
23 184 13
23 207 12
23 208 14
23 222 16
23 241 11
23 254 17
23 265 3
23 268 8
23 272 3
23 275 6
23 287 10
23 288 17
23 295 5
24 25 18
24 27 20
24 30 13
24 40 6
24 44 15
24 56 6
24 72 19
24 73 17
24 77 17
24 101 8
24 102 9
24 109 3
24 112 1
24 118 18
24 127 18
24 130 1
24 131 20
24 134 17
24 142 9
24 148 17
24 149 20
24 154 7
24 156 9
24 157 19
24 160 6
24 163 9
24 165 4
24 173 17
24 178 1
24 184 12
24 187 14
24 188 2
24 192 7
24 193 14
24 196 4
24 198 18
24 222 13
24 223 4
24 228 9
24 229 4
24 230 7
24 231 9
24 236 7
24 242 5
24 246 8
24 250 8
24 258 7
24 261 9
24 263 20
24 267 19
24 276 5
24 283 7
24 285 3
24 291 9
24 292 18
24 295 19
24 296 11
24 299 14
25 2 16
25 6 15
25 12 2
25 20 15
25 34 1
25 44 16
25 49 18
25 60 12
25 64 18
25 69 2
25 85 4
25 97 2
25 111 7
25 112 14
25 113 20
25 114 11
25 119 13
25 130 16
25 132 11
25 147 1
25 148 3
25 154 18
25 160 16
25 170 1
25 174 9
25 178 20
25 183 4
25 187 16
25 189 11
25 201 14
25 221 17
25 226 14
25 227 15
25 230 6
25 233 7
25 236 7
25 238 12
25 254 16
25 268 17
25 272 2
25 281 4
25 287 7
25 288 15
25 298 20
26 9 9
26 14 8
26 31 5
26 39 7
26 48 17
26 51 1
26 52 14
26 54 3
26 57 15
26 69 11
26 78 10
26 79 16
26 82 20
26 85 10
26 93 3
26 105 1
26 112 6
26 118 14
26 123 6
26 127 12
26 134 7
26 143 19
26 144 2
26 146 4
26 147 3
26 154 8
26 156 2
26 193 20
26 194 6
26 205 18
26 211 16
26 213 12
26 217 18
26 230 2
26 231 20
26 235 5
26 244 3
26 248 2
26 262 16
26 264 20
26 268 14
26 270 7
26 274 13
26 277 9
26 283 8
26 292 15
27 12 4
27 23 20
27 26 8
27 29 11
27 34 6
27 35 6
27 36 1
27 37 7
27 42 19
27 52 13
27 62 12
27 65 7
27 69 16
27 71 18
27 88 2
27 97 7
27 108 4
27 115 2
27 117 7
27 119 10
27 123 4
27 139 12
27 141 17
27 145 5
27 154 20
27 157 6
27 164 17
27 174 20
27 176 8
27 179 1
27 181 2
27 191 19
27 208 13
27 209 16
27 214 2
27 215 10
27 222 11
27 238 4
27 250 7
27 260 6
27 266 2
27 271 18
27 277 16
27 279 19
27 282 7
27 286 6
27 288 14
27 296 12
27 299 12
28 4 14
28 5 20
28 13 15
28 18 5
28 25 17
28 33 8
28 38 4
28 46 19
28 53 17
28 56 17
28 71 1
28 78 13
28 83 12
28 90 1
28 92 13
28 94 10
28 101 4
28 103 7
28 109 2
28 113 10
28 116 15
28 118 16
28 126 19
28 129 3
28 137 10
28 144 18
28 154 12
28 156 2
28 157 11
28 159 13
28 167 15
28 171 8
28 173 7
28 181 15
28 185 11
28 186 17
28 190 18
28 200 2
28 206 3
28 211 9
28 214 2
28 222 17
28 224 10
28 227 20
28 233 20
28 237 12
28 238 16
28 258 10
28 268 14
28 281 5
28 284 1
28 293 13
28 296 8
29 15 13
29 17 3
29 26 7
29 30 19
29 37 17
29 51 20
29 52 18
29 54 2
29 55 6
29 57 5
29 60 16
29 68 8
29 76 16
29 77 4
29 83 11
29 92 2
29 98 2
29 103 7
29 105 1
29 108 10
29 113 18
29 138 10
29 140 17
29 154 5
29 160 6
29 162 11
29 164 3
29 171 16
29 172 13
29 174 12
29 193 4
29 194 17
29 202 8
29 203 3
29 208 19
29 209 4
29 211 20
29 248 13
29 249 14
29 251 18
29 253 8
29 262 6
29 263 14
29 267 3
29 279 18
29 280 12
29 290 11
29 297 1
30 1 10
30 10 15
30 13 15
30 23 13
30 25 14
30 26 3
30 35 5
30 53 11
30 63 16
30 68 18
30 77 13
30 80 12
30 89 13
30 90 12
30 96 9
30 114 2
30 117 1
30 121 3
30 122 20
30 127 7
30 138 6
30 141 17
30 150 6
30 160 7
30 166 18
30 170 11
30 172 2
30 182 2
30 183 14
30 190 10
30 200 10
30 203 14
30 204 2
30 215 12
30 234 15
30 243 7
30 249 11
30 252 15
30 288 20
30 292 13
30 294 10
30 296 1
31 4 8
31 14 5
31 15 15
31 22 6
31 33 16
31 56 18
31 60 20
31 74 6
31 82 6
31 96 1
31 102 4
31 111 18
31 112 5
31 113 11
31 115 17
31 117 5
31 133 3
31 135 4
31 136 19
31 139 14
31 146 11
31 158 2
31 166 10
31 169 20
31 173 2
31 175 14
31 181 3
31 191 10
31 199 18
31 208 2
31 212 3
31 216 8
31 230 16
31 236 10
31 238 16
31 239 12
31 242 3
31 251 15
31 252 11
31 254 13
31 255 16
31 259 17
31 261 1
31 263 16
31 265 8
31 268 1
31 279 9
31 280 3
31 282 9
31 292 20
31 298 20
32 5 8
32 7 18
32 8 19
32 11 8
32 13 10
32 17 10
32 54 13
32 62 16
32 63 9
32 66 11
32 78 16
32 84 19
32 89 15
32 92 18
32 99 11
32 102 10
32 104 8
32 108 11
32 111 10
32 115 17
32 116 18
32 118 6
32 133 2
32 134 2
32 145 15
32 149 1
32 152 4
32 173 12
32 188 14
32 192 6
32 209 10
32 212 18
32 217 16
32 218 17
32 221 4
32 227 18
32 228 18
32 236 14
32 246 5
32 247 15
32 248 1
32 263 16
32 276 19
32 285 2
32 289 17
32 293 14
33 2 7
33 4 5
33 7 17
33 8 9
33 9 9
33 14 3
33 16 18
33 23 1
33 26 17
33 38 16
33 41 13
33 52 5
33 54 15
33 58 19
33 59 20
33 73 18
33 75 4
33 89 15
33 93 9
33 102 18
33 107 9
33 108 16
33 124 2
33 127 14
33 138 12
33 139 16
33 152 4
33 161 7
33 165 5
33 177 3
33 180 12
33 183 12
33 190 17
33 191 10
33 195 20
33 197 9
33 217 4
33 223 10
33 228 17
33 230 20
33 235 12
33 243 1
33 250 12
33 254 15
33 256 2
33 260 16
33 271 9
33 273 10
33 287 16
33 291 9
33 292 5
33 293 17
33 297 1
34 3 10
34 5 1
34 8 14
34 12 10
34 19 12
34 39 19
34 44 19
34 59 6
34 66 13
34 72 16
34 76 17
34 77 19
34 86 8
34 87 5
34 88 15
34 94 19
34 95 5
34 114 3
34 116 3
34 117 15
34 129 20
34 131 13
34 136 4
34 141 9
34 143 1
34 144 12
34 145 4
34 149 9
34 150 18
34 153 16
34 155 20
34 162 4
34 163 9
34 165 14
34 169 17
34 174 1
34 190 7
34 197 1
34 206 6
34 219 3
34 221 16
34 222 4
34 225 17
34 227 10
34 229 11
34 235 14
34 237 13
34 241 3
34 245 17
34 247 20
34 253 18
34 270 7
34 277 12
34 278 3
34 281 11
34 292 6
34 293 16
34 294 13
34 296 17
35 11 16
35 23 1
35 24 12
35 34 10
35 42 12
35 47 17
35 50 20
35 51 12
35 53 10
35 54 4
35 57 9
35 60 17
35 62 1
35 63 18
35 74 7
35 77 10
35 82 20
35 85 16
35 87 1
35 90 1
35 91 5
35 98 3
35 115 16
35 122 6
35 125 17
35 139 12
35 150 18
35 153 20
35 158 16
35 162 15
35 168 10
35 169 15
35 173 5
35 182 11
35 189 4
35 190 12
35 191 18
35 196 6
35 213 1
35 214 14
35 215 15
35 218 6
35 222 16
35 224 13
35 232 13
35 233 11
35 234 3
35 238 15
35 240 2
35 247 16
35 249 9
35 253 15
35 258 12
35 262 18
35 265 15
35 267 11
35 271 7
35 273 12
35 278 17
35 283 7
35 285 3
35 294 10
35 295 18
35 296 6
36 3 18
36 11 7
36 14 3
36 33 20
36 48 14
36 49 2
36 54 4
36 55 15
36 56 14
36 59 17
36 67 4
36 92 9
36 104 14
36 105 19
36 116 1
36 122 4
36 128 15
36 131 13
36 142 13
36 143 7
36 149 5
36 165 3
36 171 18
36 180 16
36 181 6
36 182 7
36 183 7
36 184 18
36 188 6
36 212 19
36 218 1
36 234 7
36 236 7
36 241 6
36 246 20
36 253 10
36 255 19
36 264 20
36 268 12
36 272 11
36 276 20
36 285 4
36 289 3
36 292 8
36 294 7
36 295 17
36 299 15
37 8 20
37 12 7
37 17 17
37 22 19
37 23 7
37 31 13
37 32 7
37 40 6
37 41 7
37 50 15
37 56 14
37 68 12
37 79 14
37 85 8
37 89 6
37 91 13
37 93 9
37 97 4
37 99 8
37 103 6
37 113 19
37 122 18
37 125 19
37 128 6
37 129 8
37 142 11
37 143 16
37 144 2
37 154 2
37 157 18
37 158 19
37 166 13
37 176 6
37 178 6
37 181 16
37 188 15
37 193 9
37 196 6
37 197 17
37 198 11
37 216 9
37 218 9
37 229 9
37 230 20
37 232 13
37 238 2
37 242 18
37 244 6
37 248 12
37 256 11
37 263 13
37 280 14
37 283 7
37 287 8
37 290 5
37 296 5
37 298 3
38 5 9
38 7 14
38 8 15
38 10 1
38 11 1
38 12 10
38 13 7
38 22 10
38 25 19
38 27 8
38 29 18
38 30 13
38 31 2
38 47 19
38 50 7
38 51 9
38 53 1
38 60 9
38 61 5
38 73 4
38 80 6
38 86 9
38 101 14
38 113 19
38 124 12
38 128 19
38 133 9
38 136 10
38 153 12
38 158 18
38 159 20
38 163 18
38 165 11
38 167 6
38 180 7
38 185 18
38 189 13
38 193 2
38 201 19
38 202 7
38 207 13
38 214 11
38 218 14
38 221 11
38 224 18
38 228 20
38 232 18
38 233 14
38 234 7
38 235 6
38 250 15
38 255 10
38 257 8
38 267 14
38 268 8
38 271 4
38 272 3
38 274 20
38 282 15
38 283 17
38 287 16
38 295 10
38 299 3
39 4 2
39 10 5
39 12 10
39 14 13
39 15 7
39 16 1
39 18 9
39 23 14
39 30 9
39 31 19
39 48 12
39 49 8
39 58 14
39 59 13
39 64 17
39 65 13
39 71 5
39 76 19
39 77 3
39 83 1
39 84 19
39 92 8
39 105 5
39 109 5
39 113 14
39 114 18
39 132 20
39 136 12
39 148 7
39 162 12
39 163 19
39 167 9
39 168 9
39 173 6
39 187 13
39 194 4
39 196 6
39 204 1
39 206 18
39 211 10
39 219 14
39 230 5
39 232 3
39 236 14
39 248 12
39 266 9
39 269 10
39 273 15
39 278 12
39 279 20
39 284 12
39 286 18
39 291 14
39 292 19
40 1 2
40 6 6
40 34 2
40 42 9
40 44 5
40 53 4
40 54 4
40 60 13
40 63 14
40 68 10
40 70 14
40 87 8
40 88 10
40 91 9
40 92 16
40 98 15
40 99 15
40 103 18
40 107 20
40 108 18
40 110 2
40 113 2
40 115 17
40 119 1
40 122 9
40 131 16
40 138 20
40 141 5
40 154 16
40 158 20
40 162 4
40 168 20
40 186 2
40 195 6
40 204 20
40 210 12
40 212 7
40 214 14
40 215 14
40 220 11
40 228 16
40 230 5
40 231 9
40 245 8
40 251 14
40 259 10
40 261 16
40 266 15
40 267 14
40 288 12
40 289 17
40 291 14
40 294 10
41 4 12
41 7 20
41 16 14
41 20 13
41 34 7
41 35 6
41 48 12
41 50 10
41 54 7
41 58 13
41 59 17
41 65 2
41 72 9
41 76 17
41 85 6
41 91 14
41 100 18
41 105 15
41 108 18
41 109 14
41 117 8
41 118 15
41 129 16
41 136 9
41 137 14
41 138 6
41 141 2
41 142 8
41 152 9
41 161 2
41 163 1
41 166 4
41 167 2
41 169 9
41 175 4
41 179 4
41 181 1
41 191 10
41 192 3
41 195 17
41 200 4
41 201 15
41 204 10
41 205 2
41 232 6
41 235 12
41 255 19
41 257 9
41 263 8
41 265 11
41 268 3
41 270 4
41 272 11
41 273 12
41 276 20
41 293 19
42 1 15
42 2 2
42 16 18
42 17 3
42 18 4
42 20 14
42 22 10
42 29 12
42 34 14
42 36 20
42 39 16
42 45 8
42 47 7
42 57 1
42 61 15
42 63 19
42 64 12
42 65 19
42 76 4
42 79 7
42 80 4
42 83 7
42 89 7
42 97 9
42 99 15
42 103 19
42 117 16
42 121 20
42 122 19
42 130 11
42 136 14
42 138 16
42 141 5
42 144 5
42 147 3
42 148 3
42 154 4
42 159 15
42 165 1
42 174 11
42 176 12
42 178 4
42 183 20
42 184 10
42 188 3
42 190 12
42 191 17
42 205 16
42 207 15
42 209 13
42 210 5
42 219 8
42 222 2
42 229 3
42 242 3
42 248 1
42 259 3
42 260 20
42 265 3
42 267 8
42 281 10
42 290 13
42 292 16
43 5 13
43 16 7
43 17 12
43 18 18
43 21 12
43 24 2
43 29 3
43 33 6
43 51 12
43 61 17
43 62 19
43 69 17
43 80 11
43 81 15
43 83 16
43 86 16
43 104 19
43 106 12
43 108 7
43 120 5
43 133 19
43 134 8
43 140 19
43 147 10
43 158 2
43 161 17
43 162 19
43 164 7
43 174 19
43 175 5
43 176 1
43 180 4
43 189 15
43 208 18
43 209 20
43 218 8
43 221 16
43 223 5
43 224 19
43 236 20
43 237 5
43 239 17
43 244 19
43 261 12
43 264 8
43 265 18
43 280 11
43 281 1
43 285 1
43 288 16
43 290 9
43 291 17
44 11 6
44 22 6
44 45 8
44 48 10
44 50 15
44 53 17
44 54 8
44 56 16
44 62 2
44 70 14
44 76 8
44 86 1
44 89 13
44 97 11
44 104 16
44 109 14
44 112 7
44 117 3
44 121 6
44 124 13
44 147 6
44 149 20
44 150 2
44 155 20
44 168 20
44 177 7
44 180 10
